%-----------------------------------------------------------------------------
%                R.A. (mas)        Dec. (mas)        Err. (mas)     Corr. Del.
% Uncertainty in R.A. is in R.A. cos(Dec.)!!!!
%-----------------------------------------------------------------------------
47207.339   -1.380543828312   -2.405501999192    0.9139    2.2822  -0.303   12
47278.256   -0.636613564201    0.150598803828    0.8261    2.0888  -0.002   13
47288.249   -1.380543828312    0.941097606244    2.4864    2.4192   0.006    5
47452.462   -0.656567797576   -4.908902404566    0.7769    4.1357   0.365    4
47553.673   -8.455286156099    5.632397997601    1.4901    3.4078  -0.570   12
47654.263   -7.929089052876   -0.253101603676    4.1075   11.8869  -0.752    7
47844.660   -0.631491545103   -0.261701994475    0.4919    0.9830  -0.244   30
47919.244    0.057164171974    3.417098399439    0.8873    2.9132   0.466   12
48509.247    0.788015948985   -4.579801203874    1.4628    3.4938  -0.569    4
48853.258   -0.241460183771   -0.037501202144    0.7633    1.7879  -0.101   14
49184.423   -1.912671876835    5.307400803645    0.3673    0.7198  -0.169   17
49819.958   -0.860413568152    0.378399596457    0.4144    0.4028  -0.076  207
50092.252   -0.179309867472   -0.589301996001    0.2623    0.3514   0.053   61
50219.333   -0.673419051193   -0.805100395951    0.2104    0.3832  -0.004   73
51115.712   -0.014155967147    0.557899198839    0.6594    0.8078   0.222   10
51324.251   -0.120796419926    0.449499599142    0.3586    0.7119  -0.056    8
51338.251   -1.143260885654   -0.236401196219    0.5111    0.6925   0.167    5
51555.250   -0.220292572587    0.740898005347    0.4219    0.4775  -0.253    4
51667.250   -0.764017176558   -0.371401200994    0.4432    0.7401  -0.313    5
51674.252   -0.321678327198    0.000000000000    0.3378    0.4809  -0.044    6
53269.204    0.028311911303    1.707400799944    0.1755    0.2397   0.080   19
53341.249   -0.304286724212   -0.327301194147    0.0880    0.1061  -0.005  155
53605.208   -0.714133202465    0.026899199668    0.1785    0.3816  -0.257   27
53689.216   -0.756063950237    0.261698400550    0.3130    0.3225  -0.400   29
53928.228   -0.364683313334   -0.265701598323    0.2037    0.2500  -0.571   74
54039.209   -0.215575005096   -0.422600399475    0.2318    0.2438   0.209   43
54270.208   -0.388818006514   -0.112802401020    0.1606    0.1860  -0.311   47
54390.207    0.239706433603   -0.203299201473    0.1893    0.2483   0.567   36
54482.250    0.861222471364    0.118997995457    0.3331    0.4871  -0.059   60
54489.248   -0.240515359806    0.123800400331    0.0905    0.1493  -0.078  228
54732.209    0.111361261953   -0.373701594469    0.1327    0.2949  -0.283   41
54830.205    0.236470774773   -0.298400395593    0.1718    0.5650   0.714   61
54943.228   -0.231889128035    0.338799605970    0.2449    0.5800  -0.917  272
55187.208    0.000000000000   -0.322999201785    0.1487    0.2434  -0.157   64
55293.207    0.311162470487   -0.172400397958    0.2343    0.3713   0.408   63
56626.286    0.347563482883   -2.202102001547    0.3937    1.4321   0.086    7
56628.225    0.924854696325    0.548099997388    0.5452    2.6654   0.121    5
56632.269   -0.600212551805   -0.901299604550    0.4409    1.3448   0.086    8
56634.263   -0.393399676242    0.878997597908    0.3601    0.9915   0.008   10
56636.257    0.479416108888   -0.054799198779    0.3798    1.1374  -0.046   11
56638.251   -0.259524792206    1.932998401344    0.4850    1.2081  -0.128    7
56641.243    0.107721151517    3.183098405657    0.3947    1.2636   0.134   10
56842.291    0.362932804848    0.038199600283    0.3710    0.6519   0.271   16
56850.498    1.140834130036    1.502899193895    0.7195    0.8277   0.229    8
56851.499    0.247391083090    0.537998394634    0.5406    0.6808  -0.164   14
56857.500   -0.613019243380    0.811799996825    0.4896    0.7892   0.350   25
56858.501   -0.761454546168   -0.535201195362    0.3766    0.5934   0.230   30
56875.792    0.401220223492   -1.362402005611    0.2545    0.5553   0.180   28
56878.498    1.571446986560    1.085598005091    3.4890    2.7335   0.891    5
56879.503    3.933064905187    2.654100005373    7.0317    5.9708   0.969    4
56885.496    0.854479381170    0.142797594549    0.2591    0.5784   0.152   22
56886.501    0.487773786815   -0.841802403784    0.2567    0.5378   0.129   31
56904.665   -0.495054007687    0.575600405739    0.3501    0.6321  -0.016    9
56905.662    0.643353412713   -5.404302004308    0.4684    1.0765   0.246    9
