%-----------------------------------------------------------------------------
%                R.A. (mas)        Dec. (mas)        Err. (mas)     Corr. Del.
% Uncertainty in R.A. is in R.A. cos(Dec.)!!!!
%-----------------------------------------------------------------------------
45258.709  -28.766618215650  -27.745700399606    5.1686    6.7592   0.311   19
45259.983   -0.000582033895   11.972998803600    4.2966   10.1015   0.553    7
45266.021  -25.076221343956 -128.820801597129    1.0016    3.6176   0.104   27
45513.138  -14.969346678046  -27.066401996478    1.7825    4.0808  -0.473   50
46193.204    0.501881050209    7.717500002258    0.5613    2.1397   0.167   28
46440.427   -2.027977908390   -7.929601199663    0.7898    0.9492  -0.483   11
46446.257    7.779521444705   11.985498002076    0.5130    1.3483   0.070   24
46450.238   -3.726630674226    4.788399603228    0.6438    1.4453  -0.120   23
46460.235    0.038134183064   -3.215098798393    0.4897    1.2836  -0.117   23
46465.257    0.431310835775    1.536300002414    0.4641    1.1991  -0.121   23
46473.231   -5.815535571780   17.216499598760    0.7865    1.2073  -0.139   24
46815.316   -5.776815766942  -17.243701199732    1.2322    1.4298   0.770   16
46825.313   -1.550495838639   -1.757001597014    0.5011    1.2157  -0.004   52
46831.311   -0.307994596949   -3.566901596486    0.4387    0.7737   0.048   27
46835.314   -1.031814738850    0.401299198671    0.5238    0.9118  -0.077   27
46840.289   -0.188623033047    0.980600400879    1.0088    1.9320  -0.142   21
46845.285    0.137780977066    0.726001204754    0.7902    1.1089   0.037   34
46850.271   -3.240529320341    6.192100803304    0.4759    0.9561  -0.047   35
47148.172    0.064289829519   -3.643901999340    1.1206    1.4533   0.081   31
47151.113    5.213863813708   -1.761699599001    2.9065    1.9106  -0.010   15
47164.912   -9.003904290178  -59.867398795177    3.6003   22.5283   0.646   11
47168.163   -0.476896447976    0.042300000302    0.6939    0.9528   0.146   48
47173.166   -3.320156938943   -3.727198799197    1.8427    2.4755   0.279   13
47178.156   -9.113485326397    5.961600000859    1.1130    1.5144  -0.046   33
47183.171   -0.578002113922    4.384800004686    0.8671    1.4074  -0.208   46
47391.933   14.926103353617  -93.477801595299    2.3121    6.2325  -0.809    3
47415.251    3.097344597082   -0.709200001126    1.5260    7.3996  -0.233    3
47560.306    0.512257000340   -3.701001597989    0.4188    0.7012  -0.112   17
47565.317    0.078316248399    1.497301201425    0.2832    0.4830  -0.116   25
47575.310    0.858823900387   -0.150699599999    0.3444    0.6611  -0.023   15
