%-----------------------------------------------------------------------------
%                R.A. (mas)        Dec. (mas)        Err. (mas)     Corr. Del.
% Uncertainty in R.A. is in R.A. cos(Dec.)!!!!
%-----------------------------------------------------------------------------
48110.435    2.057317510731    1.172296794039    2.9238    1.9405   0.003    4
49330.001   -0.177424791923   -0.697003210348    1.1527    3.7150   0.606    3
49960.334   -0.358895479331    0.569700011965    1.3847    1.1953  -0.827    4
50182.081    0.892176674158   -1.272801588925    0.9626    2.3143  -0.030    5
50905.916    0.183993941470   -0.558500394732    0.8884    1.7377   0.284    7
51115.712    0.279657785138   -0.058201200659    0.8554    0.6470  -0.237   10
51617.079    0.197769432897    0.013996790926    0.1598    0.4437  -0.382   89
51787.337    0.105014158459   -1.049400003694    1.6035    1.4527  -0.151    4
51927.334   -0.518626288330    2.939399993807    1.2122    1.3243   0.157    8
52306.248   -0.623009633274   -1.206403194942    0.6882    1.4011  -0.055   32
53125.576   -0.243266103440    0.000000000000    0.3734    0.9154  -0.257   39
55154.248   -0.227722472245    0.764596808267    0.7747    0.3315   0.285   16
55474.207   -2.834626129710    0.093999611295    5.4511    0.6099   0.839   10
55537.209    0.077718155979    0.087199188670    0.3252    0.3624   0.220    6
55616.249   -0.813703403886    5.625900001860    0.1587    0.4478  -0.160   98
55861.251   -0.411085600199    0.957697204740    0.9635    0.6354  -0.224    8
55882.250    0.934006385568    0.038498407662    1.5062    3.4463  -0.146   12
56058.033    0.180709366696    9.361299601096    0.8086   16.4854   0.251    4
56085.252   -0.788430176748   -1.277701196045    2.4534    4.6692   0.674    5
56134.250   -0.868802093985   -3.481300802832    0.6768    2.2323   0.189    5
56260.258    2.086760934131    0.324097203475    1.4170    4.6279  -0.088   18
56274.250    1.518091773454    2.601298811555    1.6485    1.4724   0.149   12
56376.831    1.071751817811   14.507398802266    1.3812   18.6834   0.198   18
56483.239   -0.690491680573   -5.265899997653    3.5128    3.2051   0.449    4
56504.230    0.598743397593    8.798497188423    0.4244    6.4341  -0.134   15
56602.208    0.294315794845   -0.366202812074    0.2552    0.3166  -0.206    7
56603.249    0.461504478088   -0.351201589410    0.1762    0.2115  -0.099   36
56615.208    0.124094241593    0.405997207054    0.4142    0.5364   0.626    9
56624.291    0.480714896018   -0.833900398334    0.4486    7.3072  -0.456   37
56666.248   -0.303290276495   -0.025801210768    0.5736    0.5612   0.188   21
56754.795    0.235808056795   -5.946901211473    0.5704    5.8895  -0.021   24
56809.214   -0.127888432314    0.769597198769    0.1889    0.4613  -0.204  136
56840.253   -3.867329228956   -2.999203189802    0.7365    0.9518   0.330    9
56875.043   -0.288632266788    2.173197609068    0.2984    0.8838   0.070   28
56890.792    0.565381482695   71.324798406636    0.1906    3.4835   0.186   30
56901.794   -0.743188486579   -3.776500801678    0.5439    1.4555   0.773    5
56965.209   -1.516830146424    0.156499197601    0.3790    0.2692  -0.005   14
57001.208   -0.301773841490   33.246496806782    0.2209    4.7266  -0.013   32
57092.232    0.078728078246    0.399196810008    0.3653    0.3788  -0.029   46
57102.499   -3.060704762963  135.547797600566    0.7918    6.1981  -0.400    5
57113.230    0.553249830259   -8.512102792224    0.3050    5.4402  -0.207   38
57247.229    0.773514428259   59.984798389223    0.2430    4.3897   0.075   16
57281.584    6.654311439602  110.345097590425   93.5742  172.9426  -0.736   33
57307.795   -0.651822243159    0.494197195167    0.2909    1.6078   0.201   12
57360.833  479.805992010157 -153.551502009464   96.5398  153.8543  -0.743   11
57361.647 -311.625257194192 -125.411399997688  103.1816  193.3924  -0.347   13
57415.229    0.347770645953    6.522998410219    0.2097    2.8274  -0.083   40
57443.251   -2.402185793871   -6.654801612171    0.2153    0.2482   0.357   69
57525.082    2.138575049457   -9.019602012472    0.3258    2.5043   0.186   11
57618.228    4.871092486730    9.873997197474    1.4421    1.0392   0.136    6
57659.231   -0.739018117916   -5.994100806106    0.2565    1.8226   0.286   27
57770.475   -3.024437209643   -8.301200392680    2.3295    4.7295   0.893   11
57775.461    0.527849371534    0.322599598235    0.1707    0.3722  -0.162   78
57804.381    0.000000000000    1.202896802965    0.1975    0.4389   0.013   84
57836.293    1.206967617173   -0.494099992920    0.2222    0.4613  -0.386   73
57839.792    0.669006610137   -1.067702393698    0.2282    0.4115  -0.045   45
57848.230   -0.824318621318  -10.214301596534    0.1735    3.8015   0.303   41
57870.247   -5.204839039700   -2.578402796871    0.3751    0.4133   0.117   24
57872.197   -0.392257394230    1.969599600216    0.2231    0.5821  -0.347   72
57875.189    0.451647650559    0.393796790377    0.4505    0.7537   0.640   22
57901.417   -0.000633916725    2.374498805580    0.1965    0.4665  -0.250   36
57904.690    0.964966243973   -0.956800795393    0.7697    1.3773  -0.898   21
57954.251    0.530124024041    0.359798411864    1.3886    1.5950   0.096    7
57961.249   -0.672545992883  -41.863301996159    0.3584    5.8781   0.222   13
57978.131   -0.157838368452   -0.682502400196    0.1925    0.4781   0.038   88
58015.324    0.862481545994   -7.575901199175    0.4698    2.5998  -0.294   19
58024.251   -1.026892167202  -12.701901610512    0.1999    1.6970   0.172   32
58137.058   -0.910504573808   10.352898007682    1.4964    3.3379  -0.931   21
58143.856   -2.168524985596   -0.104900408360    0.3637    0.7879  -0.674   36
