%-----------------------------------------------------------------------------
%                R.A. (mas)        Dec. (mas)        Err. (mas)     Corr. Del.
% Uncertainty in R.A. is in R.A. cos(Dec.)!!!!
%-----------------------------------------------------------------------------
44341.679   -1.066567780507    9.441403200050    0.5235    2.1353   0.021  103
44547.388    5.188017333783   30.875302799238    4.3106   20.1490  -0.453    8
44575.121    8.219521420405  -20.916597601150    2.9186    9.7235  -0.546    8
44593.377    2.729895257353    5.266000798620    1.7752    7.8150  -0.159   10
44612.380   11.037412535106    7.993101599801    6.0348   18.0821   0.236   14
44627.374    2.179150011572   12.220300800081    5.3350   29.5078  -0.875    5
44780.249  -12.067255097193   49.139099998641    7.6929   42.0070  -0.707    6
44850.250   11.465390239451   -8.959197601399    4.2558   17.8621  -0.439   15
44899.248   26.803841899584  -34.269699601275    5.2669   19.3889  -0.485    9
44913.255    4.120852398578  -35.463099600896    8.1847   16.0118  -0.105    9
44933.260   -1.743081065576   13.372200000106    5.4605   19.1526  -0.082   15
44940.517    8.607622279259  -13.802598000545    9.1021   29.6266  -0.565   10
44968.247   -5.512712531779   -3.414297601445    3.6757   13.5928  -0.484   15
45079.254    2.900785593989   -3.899199599999    3.0546   12.5437  -0.410   11
45100.256  -11.473934766508  -14.509897200554    3.7880   15.8993  -0.264   14
45140.379   -2.202988243054    2.599102798584    1.1208    5.6409  -0.287   48
45141.357    7.282474142045   -1.541797200311    0.4931    1.8885  -0.181   36
45157.257  -16.335465233697  -64.867798801238    5.2583   26.3701  -0.166   16
45258.709  -34.155877303995  -36.168598800757    5.7009    6.9709   0.739   22
45259.983    2.639503316780   15.999001199063    2.0625    6.8769   0.546   25
45264.761 -144.517882152983  100.922702399941   22.2780   13.7811   0.229    3
45266.021  -23.572370950664  -76.888897201144    0.9094    2.5489   0.604   42
45275.258    6.311845910154  -39.131100000311    4.6973   21.5527  -0.300   14
45282.249   -2.643403125516   14.805201599088    7.3012   26.5959  -0.064   13
45296.253    0.664971941251   -2.833898400745    4.4571   19.4710  -0.396   16
45303.254   12.722182262461  -19.195297201335    4.8953   14.0258  -0.598   15
45310.070    1.366971359362   -3.135999600801    4.1813   15.1376  -0.466   13
45324.242   10.286844296318  -11.777698800230    3.6583   14.9292  -0.395   15
45359.247   -2.385121346158   -5.160499200763    3.2628   12.7542  -0.302   17
45366.275   -2.491850478090   28.014001198784    3.3524   13.9631  -0.348   13
45380.264   -5.169133032233    2.902802400051    2.8757   10.9694  -0.334   17
45493.316  -27.937567701556   60.631102799213    3.3466   12.9722  -0.486   17
45513.138    4.695885684663    1.233701999759    1.7838    2.3421   0.100   64
45514.259   -3.311976400407  -11.952597601272    2.7135    8.5162   0.065   33
45569.259   -0.340582580533  -74.902298400481    4.0188   16.0425  -0.425   12
45713.379   30.695643650272   40.798400398856  153.1368  152.5287   0.123   20
45722.561  -13.170245837681 -509.740797600600    0.8423   96.0174  -0.034    6
45754.258   -0.976474417283   -5.413597200921    1.0091    5.0326  -0.094   14
45755.251    1.744430185282    2.243901598931    0.4479    2.2281   0.505   15
45759.251    3.491857289577  -13.591497600984    1.4112    5.2601  -0.243    7
45764.244    2.131779181380   -1.257699600465    0.7029    4.0010   0.025   23
45769.259   -0.653581624400   -2.565799200305    1.7494    7.3551   0.124    7
45864.264    3.431595995862  -13.376098801388    0.7103    4.1355  -0.160   22
45874.253   -1.596924896974   -5.163199200986    0.7401    4.0510   0.043   23
45879.250   -2.907383744389  -18.272098800409    0.6850    3.9536   0.010   23
45884.250    1.310009140847   -3.234499201277    0.6437    3.4565   0.004   23
45889.258    0.647882887137   -6.831097199900    0.7484    3.7020   0.035   19
45894.291   -2.041390819645    8.815003199381    0.7180    3.8411   0.080   23
45899.248   -0.069255527341   15.749999998604    0.6968    3.5886   0.003   20
45904.255    0.905567511796   21.658600799235    1.3396    6.4253   0.131   15
45909.252   10.065136708413  -23.544799199904    2.0801    6.4733  -0.079    9
45939.250    1.808738940368   -2.851498800283    0.7279    4.0685  -0.083   22
