%-----------------------------------------------------------------------------
%                R.A. (mas)        Dec. (mas)        Err. (mas)     Corr. Del.
% Uncertainty in R.A. is in R.A. cos(Dec.)!!!!
%-----------------------------------------------------------------------------
50631.755   -0.351493499921   -0.506001602218    0.3859    0.8249   0.174   81
50687.836    0.325955049380    0.796798799740    0.2538    0.6016   0.070   81
54292.229   -0.350556528286    1.068699599216    0.2071    0.4950   0.050   57
54788.209   -4.093570432346   -4.515800405613    7.4499    8.2309   0.992    4
54872.209   49.457222950424  -33.849900009386   20.0551   12.0103  -0.977    4
54881.249   -9.564765590128    8.889998395034    6.8112    8.9134  -0.961    5
54886.187    1.224406698755   13.715398800684    0.8731    6.0027   0.048    3
54894.230    1.510656640323    2.047798794536    1.0994    0.9433  -0.023    5
54943.228   -0.342133541793   -0.546001209045    0.3555    0.4112   0.622  149
54963.208    5.035340284942    0.618299996802    5.7802    0.5383   0.797    8
55005.208   -0.104685650183    0.010997999311    8.5859    0.4400   0.630    5
55075.208   -0.954069041678   -0.306601208422    0.5277    0.4633   0.346    8
55112.251   -0.057221753311    0.684500392367    0.2225    0.4184   0.156   49
55168.252    0.373685336572   -0.070502400717    0.1362    0.3842  -0.353  174
55236.206    0.152014847123    5.440499992915    0.7417    2.3325  -0.498   12
55250.206   11.723189918698    1.985000400850   11.9213    0.9370   0.837    3
55271.208   -0.083693983546    1.243997992617    0.5737    0.4591   0.054    7
55299.208    1.426025685142    1.231599590312    1.0758    7.5086  -0.558    4
55355.208   -0.347347806269    0.417297594879    0.4982    0.4083  -0.058    7
55371.250   -0.569554177100   -1.716699601673    0.2679    0.6330   0.294   80
55413.250    0.051205308331    1.161698398278    0.2467    0.6131  -0.039   75
55432.207    0.701113147771  -13.642599600416    1.1408    8.4833  -0.528    3
55470.269   -3.030002566261    5.047498790134    2.9579   54.2632  -0.465    3
55518.249    0.184503522339   -1.156100405808    0.1845    0.3137  -0.156  174
55547.271    0.453102027277    3.998998789712    0.8196    2.9375  -0.037   12
55560.271   -0.804194436946    0.217400395286    0.9535    6.3928  -0.536    6
55565.209    0.395880273966    0.516499201808    0.3285    0.4790   0.489    6
55589.272   -0.441871317821   -0.854600409639    2.0450    1.4504  -0.681    4
55617.272    1.397278421386    2.694697201377   10.5559    7.3794   0.987    3
55650.228   -0.505780097427    0.091198792518    0.4605    0.3596   0.359    9
55652.270   -0.078348211079    3.773098799797    2.3432    9.5120  -0.872    3
55657.230    0.138913477538   -0.219902406684    0.1742    0.5072  -0.030   65
55665.247   -6.598941385735   28.329199197685    2.1660    9.7259  -0.917    3
55666.270   -0.594155656007    1.299297591117    1.5176    3.9700  -0.648    4
55694.270    0.486928764379    3.494998799169    1.9221   12.7685   0.863    3
