%-----------------------------------------------------------------------------
%                R.A. (mas)        Dec. (mas)        Err. (mas)     Corr. Del.
% Uncertainty in R.A. is in R.A. cos(Dec.)!!!!
%-----------------------------------------------------------------------------
48649.255   -0.647206281234   -7.167200397973    1.1083    4.1236  -0.246   11
49064.164   -0.261543336420    0.251701200682    0.5637    2.6085  -0.152   12
49184.423   -3.326490453542    4.719898801397    0.4829    1.3356  -0.085   23
49533.343    0.202623890159   -0.134701197396    0.5969    0.8087  -0.110   13
49914.167   -0.062806291711   -0.864799198652    0.4341    0.8854  -0.429  135
50324.335    0.318366915642    0.100400401593    0.4452    0.5064  -0.054   21
50407.247   -0.005085489222    0.731401202003    0.3353    0.5664  -0.189   14
50413.168    1.582119249644    0.479800800690    1.2317    1.0597   0.145    5
50458.831    0.000297901381    0.000000000000    0.1588    0.2553  -0.164  130
50749.085   -0.274406086668    0.281001602787    0.3655    0.7565   0.038   40
51120.168    1.542938868262   -0.058399199077    0.3211    0.6826  -0.121   23
51309.086    0.151779504304   -0.292100398269    0.1595    0.2535   0.102   80
51324.251   -0.589334768493   -0.159199197824    0.5643    0.6276   0.479   12
51464.251   -0.034094841158    0.007300799965    0.3815    0.6055   0.066    7
51632.252   -0.143557252770    0.760600801542    0.3365    0.6924   0.266   17
52096.083    0.000000000000    0.036399600134    0.1161    0.2221  -0.195   68
53068.250   -0.799883008805   -0.165599997715    0.1106    0.2666   0.047  120
53164.205    0.013307740756   -1.330999198856    0.1880    0.8782   0.052   18
53409.204    0.308795208081    0.442198802375    0.3220    0.4483  -0.370    8
53416.206    0.027663466033    0.459399599961    0.3993    0.4564   0.072   16
53444.206    0.206363544481   -0.116301598752    0.2866    0.2886   0.165   12
53503.201    2.757045511182  -10.311199200075    0.3422    0.7731  -0.208   39
53523.418    6.825396699533   -0.609001198271    0.2742    0.5253   0.083   41
53552.287   -6.697393917815   -3.200299200046    0.3180    0.5989  -0.003   43
53759.201   -0.130848833899   -0.002800799592    0.7190    0.2656   0.568    6
53822.207   -0.107667914076    0.188100002774    0.1962    0.2490  -0.108   31
53928.228    0.625069775808    0.052999201827    0.1978    0.3112  -0.255  141
54087.561    2.634275358813  -12.247898397888    0.3479    0.4636   0.250   32
54112.274   -0.140718391839   -0.308001598626    0.3644    0.6455  -0.008   27
54125.251    0.035289965806   -0.039099597160    0.0962    0.1785  -0.222  107
54277.206   -0.026917004020    0.164901602773    0.1898    0.2473  -0.261   37
54480.208    0.536243703343    0.630000000967    0.3690    0.3067   0.028    6
54488.207    0.010318169574   -0.120301199402    0.5052    0.2885   0.429    5
54494.208    0.234177771768    0.156499200799    0.2261    0.2603   0.035   13
54830.205   -0.440243414868   -0.112499999716    0.3679    0.9927   0.510   15
54965.249   -0.266029503756    1.303898400451    0.1337    0.3450   0.129  100
55229.208   -0.096154619854   -0.589100397264    3.6239    0.4547   0.458    9
55327.208    0.352310995546    0.871300801109    0.1933    0.7606   0.571   24
57281.584 -103.320988681009   56.286000001649  126.8523  115.2314  -0.430    5
58279.305    0.247187611143    0.723099602595    0.1049    0.1938  -0.068  113
