%-----------------------------------------------------------------------------
%                R.A. (mas)        Dec. (mas)        Err. (mas)     Corr. Del.
% Uncertainty in R.A. is in R.A. cos(Dec.)!!!!
%-----------------------------------------------------------------------------
48194.245   -0.811042048622    1.334901597261    0.8657    2.1235   0.199   15
48195.337    1.077763137241   -0.218599199542    1.1023    4.7841  -0.085    8
48357.336    0.621436511041   -2.900700000197    1.9334    4.3372  -0.108    5
48358.417    1.177930507698   -3.331598401957    1.2591    3.2548  -0.211   14
48371.249    1.327092669122   -0.496000802030    1.3499    2.8263  -0.106    6
48810.082   -0.582297746367   -0.568497600995    1.2147    2.5629  -0.307   22
49253.335    0.270634947783    4.752702001554    0.4034    1.3849   0.020   27
50176.252    0.000000000000    0.644201997346    0.3560    0.4844   0.047   12
50218.252    0.150466797626   -0.247899601646    0.2725    0.3988  -0.091   28
50459.832    0.153653548973    0.468601202641    0.1843    0.2964   0.079  121
50589.251    0.373992579796   -0.195598801156    0.5454    0.9402  -0.053    5
50960.254    0.036529516992    0.195400802738    0.3100    0.5865   0.081   12
51240.251    0.231061312615   -0.130600797377    0.5326    0.6945   0.038    4
51393.082   -0.076537997934   -0.252100797837    0.3112    0.4881  -0.156   30
51787.337   -0.773642790642   -0.605199602433    1.0703    1.2360   0.247   10
51927.334    0.509092618441   -1.595599198367    1.1906    0.8229  -0.140   12
52291.250    0.214970931307   -0.495298797176    0.0904    0.1695   0.207  191
53285.253    0.078566281181   -0.727599599770    0.0869    0.1828  -0.378  113
53360.206    0.210768320311    1.022400001460    0.1612    0.5521   0.155   16
53642.248    0.061460040225   -0.200098798331    0.1777    0.2754   0.303   61
53719.250    0.185399441094    0.021801600525    0.3075    0.2773   0.382   21
54018.218   -1.749502486783    0.758102400056    0.9028    0.6451  -0.642   16
54137.209    0.206419565934    0.362502002815    0.1257    0.2881   0.284   19
54585.207    0.463430746921    0.339699602847    0.2289    0.2884   0.298   14
54676.209   -0.001450730143    0.191199600152    0.3608    0.3933  -0.494   17
54937.249   -0.897439533620   -0.750499201985    0.6106    0.9095   0.391    5
55154.248    0.107414149068    0.319399201487    0.0683    0.1354  -0.018  169
55299.208    0.893087318473    2.238800402665    0.5383    1.2334   0.586    6
55407.271    0.469807735105    2.658200398997    0.5675    3.7771   0.220    6
55495.209   -0.209755896713    0.685799999189    0.3235    1.1580   0.200    6
55518.249   -0.004783624871    0.114699603415    0.1519    0.1587  -0.214  178
55741.230    0.056387638802   -0.664700397124    0.1366    0.2276  -0.022  130
55845.206   -0.117562387965    1.241701199461    1.2444    1.6133  -0.937    5
56160.208    0.254836803798    1.309802397742    0.4257    1.0355   0.480    4
56275.270   -0.102052995812    0.504601199225    0.3867    1.4187   0.075    3
56281.230    0.882504209083    0.122201998920    0.8891    1.6147   0.171   11
56533.253    0.427482219084   -1.014598798577    1.2353    1.3871  -0.626    7
56574.227   -2.312957970989    0.012301200059    1.5273    1.4830  -0.130    8
56721.229   -8.696632091749  -33.091898399107    0.6284    0.9112  -0.256   12
56967.250   -2.656798046697  -15.096200398546    0.2426    0.3163  -0.090   35
57002.230  -14.464237800984  -10.692698400305   10.3149    1.8707   0.777    3
57154.207    0.554030867635    2.094299997424    0.2010    0.3364  -0.129    5
57218.232   -0.807563035232    0.056700001494    0.6007    0.6055   0.080   48
57437.269    3.288090584033   -4.260200397255    0.6323    0.5963  -0.812   10
57505.209   -2.469801756799   -1.121598001674    0.2171    0.2681   0.170   22
57567.206   -1.569464198944    1.978099201239    0.1768    0.4236   0.225   44
57569.248   12.402780303015    1.151200798688    0.3681    0.5047  -0.222   27
57665.188  -12.713430678000   -0.653997598477    1.8194    1.6159   0.109    5
