%-----------------------------------------------------------------------------
%                R.A. (mas)        Dec. (mas)        Err. (mas)     Corr. Del.
% Uncertainty in R.A. is in R.A. cos(Dec.)!!!!
%-----------------------------------------------------------------------------
47165.332   -0.501495806469   -1.653199177554    0.4317    0.7062   0.102   16
47363.473    0.091628811702   -2.574597584726    4.8364    4.0121  -0.068   26
48179.244    0.187178245194   -2.117897997778    0.7601    1.7062   0.180   10
48188.346   -0.531158501544   -1.206399588227    0.7690    1.9181   0.142   12
48754.257   -0.551836636959    0.470901602512    0.7139    0.9108   0.548   17
49121.421   -1.723251850598   -0.439599588731    0.7318    0.9485   0.578   29
49519.335   -1.122997874072   -0.429800400070    0.7454    0.4346   0.033    9
49541.751    0.100827287133   -0.067697988015    0.1288    0.1177  -0.096  309
49576.417    0.010054138515    1.149400804934    0.6190    0.7850   0.036   11
49576.501   -0.148387309879    1.115200808499    0.3756    0.5795   0.237   77
49826.960    0.106245319321    0.602600414368    0.2765    0.2652   0.128  107
50211.250   -1.469047052940   -1.450299592420    0.8721    0.6067   0.227   17
50260.252   -0.026240042739    0.182300408369    0.1822    0.2003   0.105   26
51533.086   -0.880700567939   -0.500597988662    0.1499    0.0858   0.049 1418
51814.252   -0.043925108376    0.520300807239    0.2904    0.2839  -0.202   13
52340.245   -0.046776248591    0.200300422648    0.0528    0.0836   0.057  454
53276.205   -0.339843870493   -0.399697196940    0.2471    0.3265   0.101   14
53341.249   -0.225969375067    0.228502810273    0.0760    0.0959   0.000  163
53402.206    0.130418093279   -0.669599978664    0.1613    0.2999   0.133   13
53689.216   -0.031517896380   -0.548197186845    0.3031    0.2946   0.168   20
53753.204    0.373144884691    0.135000004775    0.3545    0.3629  -0.166   24
54032.207    0.000000000000    0.627602418035    0.2148    0.3968   0.420   44
54097.207    0.249856247046   -0.522997197550    0.3127    0.3116   0.236   15
54488.207    0.042997459085    0.228502810273    0.3905    0.2887  -0.388   14
54501.206    0.408869207562    0.633999604815    0.1970    0.2121   0.221   21
54844.205    0.266683898583    0.000000000000    0.3009    0.2635   0.542   36
54845.228    0.133912634544    1.256799617977    0.2474    0.3087  -0.015   13
55168.252   -0.021677673635    0.463899613123    0.2036    0.1700  -0.277  200
55257.208    0.302907941925    0.118702820373    0.1934    0.1850   0.043   25
57102.499  -35.398442573642    1.524700800815    6.2289    1.7045   0.716    4
57291.501  887.936392242750-1907.495600397624    7.1711    4.6063  -0.569   17
57464.250 -917.691035398401  187.765102819526    9.2381    2.9828  -0.813    5
57520.250   24.584315994457   -7.050297600131    1.5951    1.0442  -0.120  259
57770.187 -131.240780746390  -11.063498379826    1.0155    0.9542   0.231   30
57834.230    9.040318134031   -1.059998399455    1.1844    1.3545   0.232   13
58177.229 1758.788860882055  130.647700811437   19.8078    4.8272  -0.723   15
58618.228   43.536384217114  -16.217697597654   25.2217    9.5120  -0.988   22
58744.228   88.070340069404   99.774201623859   12.4631   15.4137   0.340    6
