%-----------------------------------------------------------------------------
%                R.A. (mas)        Dec. (mas)        Err. (mas)     Corr. Del.
% Uncertainty in R.A. is in R.A. cos(Dec.)!!!!
%-----------------------------------------------------------------------------
49330.001    5.643702074677    5.728201196575    2.2975    4.7139   0.234    4
50210.001   -1.073058995891    0.201600003891    1.4265    1.0512   0.587    5
50631.755    0.203631975571   -1.405699198642    0.3283    0.8433   0.114   84
50687.836    0.382381166194    0.207799205043    0.2410    0.5307   0.055   78
50786.249   -0.008479873648   -1.049698798283    1.5320    0.7505  -0.025    6
51288.208    1.046648491137   -2.969301591804    0.6474    1.6035  -0.302    7
51309.086    0.480234023335   -0.216500392014    0.1791    0.3653  -0.268   76
51385.843   -0.325670268985   -1.814101202058    2.2534    1.7376  -0.044    8
52306.248    0.769906309947   -0.503899194371    0.3759    0.7920  -0.006   87
53087.207    3.104224249810    0.346899597048    2.0108    0.5797   0.703    6
53134.021    0.596297778432    2.375600401194    0.2336    0.5010  -0.200   43
53136.227    0.310241654759    0.335599196433    0.2567    0.2152   0.180   14
53152.747   -4.931617394734   -7.620199191649    0.3026    0.4493  -0.059  130
54482.250   -0.136633028431    1.041299999827    0.7607    4.1396  -0.777    4
57357.209    1.061243226153    0.048700806587    0.1836    0.1459   0.133   33
57491.231    0.611032552061    0.253198805922    0.3009    0.3044   0.355   39
57694.229    0.307182612256   -1.381499996000    0.2577    0.3797   0.215   30
57730.250    2.411878472069    2.970000002733    0.5938    0.6084   0.047   18
57821.249   -3.527470522350   -0.031201192030    0.2782    0.4654   0.370   12
57849.249    0.238102143324    0.000000000000    0.1505    0.3167   0.336   39
57974.230   89.263685584374 -267.191701199465    0.4104    1.4272   0.205   43
58101.249   -0.628963088354    3.222799205105    0.3059    0.5158   0.398   31
58255.250    0.267708505556   -0.494398800299    0.5163    1.3453   0.357    7
58324.227   -1.435284462498    1.939201196421    0.4208    1.0036   0.022   28
58445.165   -1.763316520126    1.368201603213    0.2802    0.7326  -0.052   56
58563.250   -1.781664233056    2.437498804397    0.3455    0.6440   0.013   42
58577.250   -1.694096012582   -0.576399600050    0.2791    0.9235   0.002   72
58747.059    0.856223569388   -2.330301596487    0.2065    0.4568   0.010   77
58751.230  -52.934699054283  -69.924801603349    6.1503    6.8917   0.954    3
58785.209   -0.003335896089    0.135399608325    0.2722    0.3379   0.190   19
58795.122   -2.685981821404    1.143799205749    0.2366    0.5829  -0.225   39
58803.501    0.359863677965   -0.564098399991    0.1961    0.4400  -0.130   79
58829.901   -0.071722524424   -0.126100793807    0.1838    0.4395  -0.165   64
58848.207   -1.418464659001    0.322700407196    1.6707    1.9347  -0.806    5
58899.905    0.591293839485    3.475000805508    1.5181    1.7657   0.912    3
58925.209    0.314551658296   -0.185198403813    0.2486    0.2623  -0.082   26
58981.988   -2.918799758932   -8.541298804232    0.5203    1.3405  -0.480   44
59191.206   -0.664544178529    0.036500402700    0.7383    0.5584   0.003   15
59198.208    0.000000000000    0.112100396166    0.2995    0.3356   0.213   51
59262.207   -2.579925849388   -1.140699592383    1.1277    0.5570   0.377   31
59331.207  -16.357462559176  -20.335899594670    6.7391    7.8244   0.939    3
59394.209   -0.639664806845   -0.213901203949    0.1940    0.2022   0.156   65
59501.227    1.224980694749   -2.058098395707    0.6271    6.9191  -0.287    8
59569.207    0.735432823743    0.574898400885    0.2658    0.3296   0.349   31
59576.209   -0.337622853697    1.065700807601    0.5196    0.9757  -0.151   37
59667.207    0.679279046970   -0.357501599524    0.2256    0.2818   0.253   34
59669.249    1.195237612356    0.020498406172    0.4822    0.4003   0.092   15
59857.207    2.142919005480    0.371401200994    1.2605    0.3612   0.619   32
59864.209   -4.488635728069   -0.528199193184    2.8125    0.5149   0.700    8
59870.210   -0.566968174974   -0.147099599701    0.9035    0.2771   0.193   10
59877.208   -0.386410902881   -0.474699601227    0.6198    0.6308   0.646    7
60122.207   -2.911157177757    0.213901203949    1.9915    0.6514  -0.446    3
60185.209    2.201157622496    0.442000803957    3.1276    0.8070   0.876   10
60193.208   15.537794282223    3.629699996566    5.2948    1.5273   0.941    4
