%-----------------------------------------------------------------------------
%                R.A. (mas)        Dec. (mas)        Err. (mas)     Corr. Del.
% Uncertainty in R.A. is in R.A. cos(Dec.)!!!!
%-----------------------------------------------------------------------------
47098.356   -3.331503243003   -1.036497594953    3.1446    5.3318  -0.174    5
47278.256    1.303952713454    3.447201602569    0.8120    3.2335   0.069   11
47568.100   -0.484709164495   12.313202400094    0.4305    2.4338   0.102   17
47660.341    2.856078446008  145.446602403609    1.1800    4.1463   0.267    7
47834.422    0.234322163824    0.203299201473    0.8670    3.3046   0.194   18
48713.258    0.072358716035    1.878602400041    0.6415    2.1928   0.038   10
49022.175    0.084886449926    1.523102405798    0.7597    2.1388  -0.063   10
49148.340    0.365337518892    1.247601606025    0.5703    1.5861   0.043   17
49541.751    0.354726813177   -0.151999194031    0.1371    0.2369  -0.264  166
49694.334    0.485151277233   -0.887299194119    0.5576    1.5291  -0.078    5
49790.168   -0.908551327318   -0.123299994215    0.8393    1.0239   0.267    9
50324.335   -0.007222381033   -0.623199597527    0.5484    0.7407   0.021    8
50765.338    0.068676654787   -0.218098799820    0.8379    0.7383   0.038   11
51120.168    0.449191367170    0.371199602256    0.2836    0.5916  -0.197   29
51393.082    0.077961223339   -0.578800796092    0.1126    0.5197   0.091  138
52291.250   -0.385084215936    0.170600404203    0.1430    0.2338   0.214   65
53115.229   -0.042001112225   -0.236498398465    0.1716    0.3436  -0.145   41
53131.252    0.201163507413    0.000000000000    0.1184    0.1552  -0.236  104
53458.206    0.157245165961   -0.419997598300    0.2461    0.3270   0.301   25
53488.251   -0.357082335160   -0.244400397520    0.1886    0.2304  -0.226   96
53500.206   -0.220174556204    0.496602004318    0.4286    0.6171   0.504   24
53794.229   -0.309482133511    0.531601201459    0.1922    0.3562  -0.274   18
53858.202    0.478519586161   -0.415299596312    0.2679    0.6451  -0.364   18
53928.228   -0.196151489019    0.096101999958    0.2111    0.2812   0.130  144
54076.249   -0.101686935026   -0.063899995695    0.1552    0.2686   0.603  136
54270.208   -0.495907142291   -0.057999595526    0.1611    0.2373   0.148   49
54461.208    0.008251765853    0.723600002317    0.1244    0.4958   0.011   25
54614.207   -0.856823533803    0.758001603884    0.5465    0.7266  -0.233   15
54664.250    1.731480355405    0.645800405152    0.5919    1.1408  -0.122   30
54965.249   -1.686087299567   -0.550799994414    0.1227    0.4522   0.286  255
55034.208   -0.106550376197   -0.214099195972    0.1806    0.2798  -0.030   38
55320.207   -0.209857184953    0.197200802887    0.2829    0.3701  -0.053   22
56626.286   -0.121140096555    4.819500005482    0.2481    1.7569  -0.147    4
56632.269    0.192469628822   -2.827097998903    0.3251    1.8297  -0.255    4
56634.263    0.753074411257   -1.589198398477    0.2717    1.6698  -0.116    4
56636.257   -0.225922021800    0.057600004766    0.2912    1.6361  -0.245    4
56638.251    0.044063098692    3.749500805839    0.2895    1.6914  -0.154    4
56641.243    0.336157877125   -3.017998798072    0.3405    2.0857  -0.172    4
57338.582   27.988536370287 -172.630497596060    9.3100   18.2079   0.716   28
57345.580-1270.849853721340 5044.964101201544   24.7987   15.5216  -0.207    6
57520.250   12.731064534312  -13.178998794672    1.7661    3.3962   0.457    3
57855.228-2713.164774196844 5605.120101601813   13.0748   32.6951  -0.996    3
58301.297   -0.318031053810    0.358700403780    0.1201    0.2116   0.076   84
59600.250    0.000000000000   -0.122997599306    0.0472    0.1493  -0.698  118
59656.250    0.114359828260    0.117399600441    0.0430    0.1353  -0.393  133
