%-----------------------------------------------------------------------------
%                R.A. (mas)        Dec. (mas)        Err. (mas)     Corr. Del.
% Uncertainty in R.A. is in R.A. cos(Dec.)!!!!
%-----------------------------------------------------------------------------
49914.167    0.244045290687    1.509299999980    0.4223    0.6880  -0.046  132
57498.229   -0.039149620983    0.000000000000    0.1147    0.2743   0.235   90
57809.367    0.000000000000    0.486000000044    0.0879    0.1875  -0.019  135
57840.209   -0.152548565480    0.065599200072    0.1793    0.2174  -0.094   21
57974.230  115.461094993532 -139.066401599930    0.5837    1.5156  -0.475   23
58010.244    0.112646503986   -6.473098799975    0.5754    1.8382  -0.017    5
58030.230   -1.178689977373   74.909300400061    0.3885    2.1429  -0.314    5
58082.022    2.719021547432  -11.095401599892    0.5529    2.9064  -0.412    5
58245.742   -0.593245524063    1.895799600105    0.1138    0.2031  -0.140  116
58248.229    2.121427338763   -9.264801599906    0.9495    2.6527  -0.290    5
58276.251    0.886041470243   -7.597198799858    1.1297    2.7285  -0.168    3
58563.250   -1.495335750284    3.635899200116    0.9266    0.9720   0.337   10
