%-----------------------------------------------------------------------------
%                R.A. (mas)        Dec. (mas)        Err. (mas)     Corr. Del.
% Uncertainty in R.A. is in R.A. cos(Dec.)!!!!
%-----------------------------------------------------------------------------
47023.246   -1.489220910197   -0.377301594767    1.8158    1.8626   0.078    6
47285.178    1.327011302397    1.767099593053    1.2194    2.0430  -0.547   17
47568.100   -0.475960956385    1.342598403653    0.5201    0.5431   0.111   21
47660.341   13.638606731670  -35.604601200134    0.8743    1.0523  -0.074    9
47834.422   -1.057795405092    0.813599990579    0.7644    0.7156  -0.011   16
48179.244    0.861918177264   -3.696800408193    0.8361    1.6089   0.021   15
48188.346   -1.258141654015   -4.014302413680    0.8944    1.7580   0.011   15
48713.258   -0.345687643037   -0.141602416193    0.6671    0.6200   0.023   15
48733.251    0.382022605007    0.000000000000    0.7612    0.6233  -0.042   12
49022.175    1.116198833364    1.214999991817    0.8205    0.7500   0.564   20
49611.418   -0.048470067153   -0.408200398283    0.2831    0.3435  -0.146   27
49826.960   -0.818515614123   -0.044301611979    0.2538    0.3425   0.182  131
50459.832    0.185478177874   -0.028602016755    0.1893    0.1677   0.201  148
50849.335    0.650638473164   -0.684500417947    0.5781    0.6535   0.041   10
51351.086   -0.636837666330    0.069897598109    0.3120    0.2487  -0.600  250
52212.082   -1.530357742538    0.169898399349    0.2733    0.0901   0.310  173
53256.204    0.549165285549   -0.103600814327    0.7048    0.3267   0.431   32
53341.249   -0.150741747400    0.314899185128    0.0840    0.0723   0.050  163
53607.250   -1.073996328518    1.309298397700    0.1002    0.1057   0.019  141
53719.250    0.041202410788   -0.386100009564    0.1067    0.1533   0.155  106
53955.205   -0.323951980533    0.207698383292    0.2599    0.3359  -0.065   21
54067.209    0.454559689388    0.443897999958    0.2235    0.3046   0.621   39
54291.206    0.131674973070   -0.019900804205    0.1436    0.1693   0.000   20
54579.209   -0.067003982491   -0.534801617391    0.2403    0.2239  -0.027    9
54641.207    0.000000000000   -0.119401218512    0.1601    0.2423   0.085  145
54921.207    0.489761763220    0.245998805326    0.2454    0.1625   0.498   98
55034.208   -0.118474240861    0.381099593483    0.1688    0.1882   0.175   39
55271.208    0.921387278041    0.701297989281    0.1733    0.1664   0.013   17
57291.501-1969.232017625459 1995.185797184718   67.4930   30.9373  -0.827    3
57345.580 3281.742922996296 4142.088899993723   13.5848   14.6743   0.557   18
58177.229  175.315170310681  553.909597203983   50.0639   53.7865  -0.186   10
58363.696    0.372021982776   -0.775702804390    0.1486    0.1713  -0.264  161
58618.228  -65.843427614892   57.394299591351   38.8693   45.1841  -0.265   14
58744.228   52.190887191351  -40.957700412037   12.0638    9.5332  -0.021   10
