%-----------------------------------------------------------------------------
%                R.A. (mas)        Dec. (mas)        Err. (mas)     Corr. Del.
% Uncertainty in R.A. is in R.A. cos(Dec.)!!!!
%-----------------------------------------------------------------------------
47639.726    0.859256097105   -0.013697996337    1.0798    1.4791  -0.005   13
47685.554   -1.483870464710   -1.487498393260    0.9486    1.5755  -0.267   12
48161.906   -3.017904462399   -2.366297992751    2.6402    1.6283   0.055    4
48756.865   -0.067351300222   -0.871797597313    0.4488    2.1290   0.109    3
48766.383   -0.547460691267    0.527101204284    3.0029    1.8539   0.334    7
49534.544  112.593491617207 1564.262503208624    0.6362    1.4672   0.096    6
49629.086   -0.485585059204   -1.261497594385    0.7639    0.8192   0.480    3
49741.170   -1.475849541401    0.404301603396    0.8571    1.4847  -0.556    3
49897.336   -0.703295735472   -0.546497989262    0.2371    0.5363   0.569   92
49909.115   -0.539439767959   -0.830498396454    0.4910    1.2199  -0.326   44
49960.334   -0.696927907965   -2.012299191279    0.7365    1.7095   0.622   53
49960.334   -2.552562727186    0.753102003159    1.3768    0.9573  -0.774    5
49979.083   -1.119619771487    4.247200799057    0.8314    2.0138   0.095   28
49979.086    0.638236189656   -0.008197193324    0.5110    0.6967   0.121    7
49996.085   -1.652181497185    0.238100406591    1.1416    0.7931  -0.653    4
50003.083   -0.665864817929   -0.454399193472    0.5668    0.4996  -0.429   10
50029.253  -27.151582428025   64.977901203633    0.7814    1.6101  -0.874   14
50035.002    1.454842328224   -1.292198399483    2.5585    2.0455  -0.942    4
50112.085    0.057163939935   -0.573699590234    0.3342    0.3701  -0.211    9
50119.083    0.042778228697   -0.055299598500    3.0515    2.7026  -0.927    8
50122.662    0.224332178207    2.662102806994    0.6974    1.6700  -0.313   31
50149.333   -6.128619463583   -1.397199591224    2.8987    1.0091   0.729    3
50153.877   11.902411618198    4.543102802756    9.8681    5.0967   0.975    3
50210.001   -0.410976724861   -0.903499189064    1.0205    1.2116   0.617    3
50276.166   -0.663826737956    0.272700006576    0.2921    0.8000   0.065   27
50276.166    0.032465637828   -3.726496794343    0.2502    0.8301  -0.353   74
50322.085   -0.209054220777   -0.352799990821    0.3136    0.5560  -0.120   72
50324.332    0.653896091680   -0.605599193193    0.1729    0.5063  -0.510  129
50349.874   -0.152015598270    0.139802409649    1.1879    0.7931  -0.779    5
50355.334   -0.903436873593    1.241701205856    0.1213    0.3041  -0.124  127
50366.956   -0.758168007846    0.139802409649    1.6193    1.1199  -0.761    4
50387.334   -0.500352715036   -0.723797994340    0.1517    0.2898  -0.488  118
50395.322    0.059455607496   -0.969397196116    0.1131    0.2888  -0.001  167
50396.333   -0.385639764149    0.503600399782    0.1070    0.2833   0.006  186
50399.164   -0.394552933650    0.301600805130    0.1484    0.4556   0.021   39
50401.323    2.337397306067   28.266300007829    0.8562    5.7960   0.703   10
50402.323    0.027882215861    0.128800803623    0.3378    1.7989  -0.092   18
50403.335    0.020753538744   -0.405997194264    0.1364    0.3732  -0.113  122
50413.168   -1.399077809657    1.217800810593    0.5254    1.2272   0.208   11
50422.332   -1.808144811550    0.139500008345    0.1482    0.3316  -0.358   71
50457.272   -0.754348561911   -1.249797590219    0.5753    1.3740   0.161    7
50477.251   -0.699219575526   -0.124397989509    0.3865    0.9938   0.650    4
50490.082   -0.281878062736    0.997603203245    0.6643    1.8983   0.495    4
50491.251   -0.551023510037   -0.278499591388    0.4382    1.2218   0.687    5
50492.825   -1.502585923482   -3.802399189112    0.2780    0.4339   0.423    6
50500.083   -0.781338531580   -2.290798795457    2.3736    4.1268   0.960    3
50505.251   -1.041320348214   -0.323798396096    0.3452    0.7513   0.431    5
50519.251   -0.778921633436   -0.967298394983    0.5054    1.4498   0.588    7
50527.272    0.209689752959   -4.375997995965    0.8640    2.7482  -0.785    3
50533.251   -1.287166914775   -1.060199991798    0.3587    0.7586   0.307    8
50539.172    0.534217774233    7.766600406001    0.2841    0.6183   0.044   13
50547.251   -0.043288530296    0.583502411189    0.3478    1.0161   0.556    5
