%-----------------------------------------------------------------------------
%                R.A. (mas)        Dec. (mas)        Err. (mas)     Corr. Del.
% Uncertainty in R.A. is in R.A. cos(Dec.)!!!!
%-----------------------------------------------------------------------------
47010.922    0.420273809442    0.930099594143    1.8605    2.4852   0.260    5
47274.253    1.356780318791    4.229701210079    0.9538    1.6239   0.530   10
47568.100    0.026312848042    2.837502009356    0.4607    0.7485  -0.123   12
47659.248    7.904502883834  -89.682998410012    0.6827    1.2725  -0.131   11
47660.341    2.945053529998   23.501001592763    0.7676    1.5117  -0.162   12
47664.234    2.348107944346    0.743900403677    0.5311    0.9241  -0.180   13
47834.422   -0.372349206977    0.345801595358    0.5989    1.1066  -0.057   12
48509.247    2.938788634011   -0.780098392283    3.3355    1.4727  -0.426    5
48853.258    1.343207944423   -0.892998008339    0.9759    1.1006   0.111   14
49064.164    0.410457808588    0.273301202469    0.7182    1.0831   0.498   11
49611.418    0.304579926823   -0.015299991674    0.3465    0.4204  -0.024   26
50305.832    0.132190729807   -0.295297201092    0.3848    0.5628  -0.309   78
50458.831    0.024536084794   -0.305298007675    0.1584    0.1587  -0.063  145
50765.338    0.000000000000   -0.477597609461    0.9683    1.0623   0.230    4
51120.168   -0.829899432438    2.109700804453    0.2673    0.3693  -0.075   54
52620.246   -0.326509769303    0.032202004263    0.1474    0.0947   0.141  217
53171.203   -0.150569609868   -0.347097608255    0.1430    0.2692   0.002   34
53269.204    0.739160291486    1.231102797306    0.1279    0.2503  -0.052   16
53411.253   -0.442829999071    0.067802403692    0.1036    0.1404  -0.037  140
53523.418   -3.936588988277    1.212901190684    0.3239    0.3868  -0.066   45
53552.287    2.250061182564   -4.800200403565    0.3467    0.4019  -0.227   90
53560.315   -1.419745657330    1.514199607300    0.3276    0.3817   0.004   45
53561.356    0.024746624045   -4.297697992683    0.3339    0.4096  -0.025   45
53572.467   -2.929496274759   -6.218398800684    0.3726    0.4663   0.008   45
53607.250   -1.862157284425    1.533200395443    0.1034    0.0994   0.244  169
53759.201    0.319721089265    0.000000000000    0.2658    0.2722  -0.028   11
53780.638  -20.269450743110  263.212199990903    0.4202    0.7237   0.134   90
53782.836 -595.637318106307  802.919001608871    0.4386    0.5472   0.001   81
53789.594  -53.036977530522 -358.251397187814    0.3706    0.5295  -0.138   89
53948.203   -0.694889499437    0.503902813875    0.5383    0.4429   0.152   19
54087.561   -4.287218892026   -5.368298394615    0.2354    0.2847   0.223   80
54097.207   -0.367337290188   -0.318398389254    0.2610    0.3161  -0.272   26
54112.274    1.213836417810   -0.519598802384    0.4406    0.4904  -0.085   36
54284.208   -0.014306555221    0.290602793029    0.1514    0.2239   0.248   47
54440.250   -0.610625793723   -0.042897602270    0.1536    0.1970   0.053  119
54452.208   -0.272839069196   -0.003797998716    0.0817    0.1273   0.036   62
54482.250    0.367126893386    0.750200413790    0.3245    0.5522   0.131   29
54489.248   -0.215514701122    0.027100804800    0.1127    0.1313  -0.077  209
54788.209    0.189515097880   -0.068097591566    0.4582    0.3727  -0.246   18
54865.207   -0.053044068059    0.096602406074    0.1507    0.1377  -0.172   49
55131.208    0.034873305621    0.444002390054    0.1453    0.1719  -0.216   87
55320.207    0.031011662480   -0.065498403501    0.2184    0.1971  -0.305   33
58203.797    0.256339800379   -0.161899191653    0.3898    0.4757   0.807  105
