%-----------------------------------------------------------------------------
%                R.A. (mas)        Dec. (mas)        Err. (mas)     Corr. Del.
% Uncertainty in R.A. is in R.A. cos(Dec.)!!!!
%-----------------------------------------------------------------------------
55538.228   43.997456252134  -23.030197205287    3.5493    4.2744   0.193    6
56945.229    9.169210137481  -23.650696799393    3.9094    4.4062   0.482    8
57775.461   23.807732878191   11.640599997520    6.5385   10.9703  -0.513    3
57872.197    0.000000000000   18.000701997778    1.6144    2.1862  -0.332    9
58022.797  -17.434560907801   10.009400399724    2.8612    3.9489  -0.560    7
58340.948   14.322663577905   30.440203190096    3.6688    4.8222  -0.101    7
58472.708  -99.910456338857  137.200402795656    3.0065    5.3204  -0.504    6
58557.436   -1.471617770790    0.000000000000    4.4002    6.4298  -0.254    6
58981.988    3.308394847813  -19.462096804546    3.4278    5.0700   0.035   12
59464.041 -244.647269210696   -1.888599599909   22.9435   53.1532   0.952    3
