%-----------------------------------------------------------------------------
%                R.A. (mas)        Dec. (mas)        Err. (mas)     Corr. Del.
% Uncertainty in R.A. is in R.A. cos(Dec.)!!!!
%-----------------------------------------------------------------------------
50631.755   -0.152706713302   -0.479098795836    0.2460    0.9784  -0.162   68
50687.836   -0.668482676265    0.000000000000    0.2522    0.5402  -0.205   61
51288.208    0.192619487367    0.184301994466    0.8043    1.5742  -0.002    5
52306.248   -0.794446806298   -1.723697997136    0.4290    0.9074   0.145   50
56497.228   15.294731261372  -14.195897999514    8.6659    6.9410  -0.985    3
56526.251    1.475264833122   -1.494799202817    1.0941    0.9958  -0.767   18
56547.249    0.000000000000   -0.851698794690    0.1801    0.4125  -0.350   69
56820.248   -3.977082948440   20.859501594828    0.3615    1.3260   0.103   19
56904.248   -0.395904739343    0.681901204302    0.1826    0.3662  -0.482   43
56945.229    0.582428011941    0.216201597425    0.1996    0.3043  -0.212   79
56959.229  -52.349233068694   46.267200004024    5.6166    6.0770  -0.974    4
57057.230   22.455837262436   -1.071100801653    3.2897    3.0140   0.372    7
57107.251   -0.586029867381    0.895399197987    0.1090    0.2772  -0.078  102
57121.251    1.344312078954    2.336202003050    4.2577    3.2104   0.200    9
57148.232   -1.141575541604    2.235002403950    0.3294    0.8767  -0.123   47
57149.251   -3.840865464119   10.052899197888    0.4988    1.0282  -0.041   15
57149.251    8.846171327967  -24.053500797550    4.1796    3.7800   0.462    9
57151.497   -0.864288253132   -0.065599199672    0.6520    0.9144  -0.099   26
57198.249   19.756131621242   -3.489897599707    4.5182    3.8494   0.272    4
57303.247  -45.365916845108   51.043201204948    5.0510    7.3197  -0.579    4
57352.290  -16.384893518589   20.247102004589    2.5536    2.8316  -0.916   17
57420.208   -7.651383181173    5.998399204543    1.3519    4.1842   0.245    3
57478.228    7.045814346878  -26.543800795764    1.7524    4.5775  -0.835    6
57540.207   -9.454374134254   25.969301998430    2.2229    5.9351   0.082    3
57568.229   35.037004364530  -33.123798002066    4.8957    4.5300  -0.615   11
57583.248    0.571343173035   -2.314299599959    1.1183    1.3785  -0.244    5
57589.227   72.104536560937 -163.326099601591    8.0615    7.9516  -0.581    3
57625.248  -77.299132712584   66.819700799670    4.1644    5.8820  -0.166    8
57694.229   -2.244488868057   -0.983300404300    0.4124    0.4598  -0.204   17
57722.229   -1.255067969510    4.213202394965    4.3950    4.7193   0.560    5
57730.250    0.040049125633   -0.857199597704    0.5976    0.6362  -0.237   13
57736.229   -5.389433939591  -10.286398804737    1.2805    2.8135  -0.609   17
57786.247    0.031594950362    2.292501599754    0.5464    0.5742   0.273   11
