%-----------------------------------------------------------------------------
%                R.A. (mas)        Dec. (mas)        Err. (mas)     Corr. Del.
% Uncertainty in R.A. is in R.A. cos(Dec.)!!!!
%-----------------------------------------------------------------------------
48766.383   -2.613018020759    0.151099203549    5.4191    2.4354  -0.231    4
50210.001    0.553294444053    0.433497602614    1.3815    1.4847   0.147    3
50786.249   -0.793070399170   -0.177400801249    1.4983    0.9705  -0.010    5
51393.082   -0.154235019029   -0.456400792359    0.2382    0.5786  -0.342   61
51927.334    0.226941764628    1.425499206675    0.9689    1.2673   0.304   12
52291.250   -0.278269332153   -1.362999594789    0.1971    0.5390  -0.176   62
52409.164   -0.643631868195   -0.526701600734    0.5984    0.9352   0.006   71
52850.229   -1.748146173990    3.116498406541    3.2171    1.1528   0.015    6
52941.227    0.873295361750    1.309698001251    2.3799    1.3611  -0.374    8
53134.021   -0.694698278465    3.872098801594    0.3975    0.9929   0.006   25
53151.228   -0.114055701285   -0.549201593003    1.6312    1.0382  -0.566    4
53165.232   -2.229897145010   -2.254802399193    0.8300    0.9641   0.037   24
53411.249   -0.503267004690   -0.138499196112    0.6562    1.2733   0.047    9
53529.229   -0.468142326383    1.146099599225    1.0782    0.8972  -0.280    9
53719.250   -0.236145922318   -2.339600398216    0.9912    1.3195  -0.214    8
53789.250   -1.407668193530    0.748800010797    0.6474    0.9301  -0.279    7
53892.207    0.392710845985    0.786099607808    0.9730    1.4660  -0.172   11
54060.211    0.448701228656   -0.964299590578    0.5955    1.1512  -0.082   11
54173.241   -0.923325983801   -0.076499996737    0.7802    0.9817   0.453    9
54264.229   -0.211130699701   -0.941500790930    1.3035    1.0998  -0.061   10
54391.230    0.379879661367   -1.021701596926    0.6950    0.8120  -0.074    4
54523.231    1.335994230278    1.119398410765    0.9710    1.0314  -0.085    5
54621.228    0.023976428526    1.280199600728    1.0318    1.0578  -0.491    5
54741.249    2.024987716817   -1.133200797199    0.9516    1.3958   0.009   12
54971.232   -1.398336374677   -0.313700400056    0.9913    0.9479   0.028    6
55035.249    2.534734144398   -2.892700798895    1.6841    1.1362  -0.276    7
55174.227   -0.351368078858    1.517198398915    0.7704    1.0400   0.034   15
55210.248    0.830652466462    4.747899609470    1.3851    6.3948   0.348    3
55545.241   -0.798513857025   -0.389001598933    0.6777    0.7892  -0.232    7
56638.251    0.182485267468   -0.103201197987    0.2378    0.6280  -0.252   64
56701.250    0.031883463926   -0.756500398325    0.1665    0.3388   0.065  115
56909.208    0.456994076602   -2.016601196431    2.5635    2.9967  -0.969    3
57107.251   -0.116777430213   -0.475300797120    0.1389    0.3961  -0.008  113
57210.207    0.766496720192   -1.360299597764    0.6241    0.6597  -0.634    9
57275.229   -1.631888229231   -4.044499199551    0.2003    0.3463   0.200   76
57378.208   -4.037921885854    6.126998403033    2.8755    3.8713  -0.991    3
57462.208    1.413369979584    4.870497605225    0.4308    1.5641   0.575    3
57609.206   -6.431774687165   -5.003200797660    1.3832    4.8346  -0.688    4
57777.207 -811.759702075045  634.022398806167    0.3607    0.2320  -0.352    6
57842.250    0.689898784539    0.000000000000    0.8122    0.8924   0.388   19
57863.227  -14.911863544000    0.841899606030    0.5905    0.5967   0.416   36
57989.249    0.000000000000    0.704898002368    0.9924    0.9612   0.202   13
58023.228    0.567808386690    0.197499603871    0.6573    0.7415  -0.058   13
58031.249    2.430787898802   -1.229399993008    0.3755    0.5351   0.133   17
58129.249    1.179687634811   -1.090299601003    0.7427    0.4631  -0.592   19
58149.228   -1.442142719348   -2.049602395005    0.3765    0.5352   0.603   21
58151.270   -1.718467959410    1.158498001530    0.5028    0.3912   0.058    4
58220.251    0.816527342243   -1.377701997285    0.6041    0.6086   0.009   19
58297.250    0.071932114634    0.866098808672    0.5889    0.9356   0.636   13
58402.252    1.002123157056    0.994698007162    0.4164    0.6301  -0.097   16
58451.250   -0.402950791894    0.819900000693    0.4113    0.6141   0.136   40
58465.250   -1.862590516878   -0.952401600784    1.6000    2.3156   0.642    9
58510.833   -0.664886567793   -0.656600393256    4.1469    5.2518   0.918    3
58557.436   -1.176965729067   -0.906299995052    0.3842    0.8708  -0.447   43
58593.332    0.130644403049   -1.080701991896    0.2729    0.5709  -0.149   55
58601.083   -1.722872623174    0.309798011244    0.6328    1.6355  -0.556   31
58612.230    0.189095357393    0.531500398893    0.3530    0.3173  -0.039   13
58622.004   -0.938878897346    1.495198806367    0.5249    1.2355  -0.668   42
58635.004   -0.767797025170   -1.085799597433    0.3879    0.8350  -0.619  118
58661.251    0.374824845115    1.231700399273    0.2451    0.3906   0.041   35
58675.251    0.883404817440   -1.604901594021    0.3492    0.7613   0.115   23
58689.251    0.540463259436    0.767098806875    0.3890    0.8312   0.422   19
58723.230    0.400098395931    0.950900401619    0.3364    0.4268   0.079   12
58738.249   -0.108742733650    1.032998403616    0.2950    0.4531   0.079   10
58803.501   -0.838820835933    0.901598399139    0.2745    0.6793  -0.184   28
58861.959    1.976773702510   -0.153399597025    3.3161    4.9627   0.862    3
58864.249    1.746071414863   -1.169200800177    0.5564    0.6158  -0.149   25
58892.249  -11.016508765125   -2.494400398234   19.3938    3.5954   0.798    3
58934.249    0.003238031693    0.243399604472    0.8177    1.4129   0.141   15
58976.249    1.233083772902    1.707300003773    0.8903    2.2868   0.540    5
59494.251   10.360176379349    5.724597602352    6.5990    3.2159   0.750   11
59604.209    0.841150740570    0.302900399163    0.6119    0.5709   0.042    4
59669.249    1.440067960221    0.430200003620    0.6061    0.4375   0.356   18
60178.053    0.004277002600    0.389300406312    1.2772    5.5999   0.289    3
