%-----------------------------------------------------------------------------
%                R.A. (mas)        Dec. (mas)        Err. (mas)     Corr. Del.
% Uncertainty in R.A. is in R.A. cos(Dec.)!!!!
%-----------------------------------------------------------------------------
47659.248    6.546583616877 -123.345399596531    0.5473    1.5198  -0.234   17
47664.234   -0.493678047845   -1.977897589711    0.4126    1.0283  -0.319   18
48174.255   -0.534563238901    1.638302408935    1.0857    3.7720   0.352   13
48713.258   -0.237540221566   -0.051299994652    0.5650    1.2095   0.333    8
49022.175    0.831711537681   -1.164398395304    0.4436    1.3032   0.205   10
49611.418    0.722047702430   -1.181098789971    0.3160    0.6525   0.063   13
50003.416   -0.383632286638   -0.282797989826    0.1443    0.2001   0.065  142
50219.333    0.723194001583   -0.570999593208    0.2347    0.4329  -0.273   45
51157.708    0.201622326838   -3.955597193794    0.9323    2.0486   0.358    4
51617.079    0.035407212113    0.193600808984    0.0667    0.0867  -0.004  345
51704.001   -0.221748677943   -1.195199996573    0.3741    1.1819   0.227   15
52480.253   -5.452366966855   -1.077098397673    0.2353    0.3206  -0.298   86
53129.207    0.389617472982    1.302501607370    0.3046    0.4325  -0.312    7
53248.205    1.047728546100    2.347200002362    0.3427    0.4868  -0.222   13
53465.204   -2.138506472425    0.560300401276    1.5911    0.9721   0.083   15
53584.202    0.511126399475    0.688402806759    1.0514    0.3730  -0.225    8
53703.205    0.992069701437    0.141001207510    0.6141    0.5079   0.165   11
53922.205    0.294091501040    1.469300406143    0.4468    0.5094   0.024   19
53928.228    0.000000000000    0.637002003145    0.2598    0.2607   0.046   92
54263.206    0.492021239839    0.149601611099    0.2966    0.3069   0.079   10
54298.208   -0.724086610154    0.000000000000    2.1221    2.7837   0.176    3
54489.248    0.354720595962   -0.026999995839    0.1317    0.1481   0.012  133
54641.207    0.152077251416   -0.214898396678    0.6475    0.3800   0.251   14
54852.208    1.644320869657   -0.363499195544    0.4465    0.4287   0.088    8
54853.249    0.523864273050   -0.179697588010    0.1166    0.2149   0.051  156
55194.206    0.545897821290    0.672800400991    0.1416    0.2707  -0.212   27
55327.208    0.399426784192    0.013500010709    0.2618    0.3711   0.096   24
56904.665    1.239290825078    2.376702009599    0.5540    1.8012  -0.512    5
56905.662    8.903271286889    6.480100807948    1.9583    2.5610  -0.421    4
56906.659   -0.689825697193   -4.341297599808    0.6562    2.2267  -0.508    5
56907.656   -6.240647024594    3.957699601642    2.3283    2.4776  -0.219    4
56908.412   -9.932787281925   11.411802012162    1.8203    2.8234  -0.598    4
56911.645   -9.381283072556    3.875400007303    1.8617    2.7521  -0.567    4
56912.642   -2.508764921429   11.863800003198    2.0576    2.7259  -0.454    3
56913.639  -16.587252644601   24.086102405363    1.7820    2.8835  -0.641    4
56914.636   -4.388461649722    4.227300007642    1.6892    2.6266  -0.602    4
56915.399  -13.062088573737   -2.005498794233    1.6923    2.4253  -0.490    4
56917.627   -1.126824056429   -5.113198798767    9.9261   20.7518  -0.990    3
56918.625   -9.954313449003   20.062800010123    1.8443    2.8070  -0.573    4
56919.603   -0.466294929800    7.665602412033    1.6890    2.7451  -0.640    4
56920.619  190.758551943371 -391.414100388943    9.3902   19.4409  -0.991    3
56921.616   -4.900098558051   -5.806497593142    2.1078    2.9361  -0.440    4
57102.499  -47.087281977359 -120.840497991992    1.9586    4.8033   0.774    9
57281.584  320.372349844435   79.205302809271   84.0030   49.2664   0.366   23
57317.207    7.944829662046  -83.697998394427   14.5604   15.9243   0.154   18
