%-----------------------------------------------------------------------------
%                R.A. (mas)        Dec. (mas)        Err. (mas)     Corr. Del.
% Uncertainty in R.A. is in R.A. cos(Dec.)!!!!
%-----------------------------------------------------------------------------
48161.906   22.176414467430  -19.335301206524    7.2128    5.3167  -0.770    3
49330.001   -7.355882295087    0.000000000000   16.4564   14.4567  -0.926    3
56498.251   -1.753827383164  111.219901205573    2.9467   19.0842  -0.176    6
57373.248 -531.240348537504 -216.307000803795   92.7695  106.6674  -0.246    3
57901.417    6.822670642560   -5.130000002396    1.1632    4.3367  -0.327   17
58010.244    2.199209717123    0.523799985785    3.0608    3.5231   0.761    6
58143.231    0.000000000000   -8.292700798052    1.5107    2.0291   0.215    9
58279.305   -0.866703274885   18.900000003441    0.8132    3.4881  -0.244   17
58290.248    0.345993662902    1.284199191787    4.0643    2.2477  -0.393    3
58345.225    6.278414722581    8.240299194995    2.4817    2.0912  -0.246    3
58570.249    5.282210413606    2.157199193675    2.5359    2.9353  -0.070    3
58619.250   -1.322819887206   -0.433101618569    2.2328    1.4976   0.253    4
58745.251   30.383580034440    5.557600792372    4.5152    4.1559   0.807    3
