%-----------------------------------------------------------------------------
%                R.A. (mas)        Dec. (mas)        Err. (mas)     Corr. Del.
% Uncertainty in R.A. is in R.A. cos(Dec.)!!!!
%-----------------------------------------------------------------------------
49576.417    0.956940116764   -2.077898400543    0.7104    4.5108  -0.528    6
49790.168    0.228831373244    0.063298799802    0.7920    0.5696  -0.268    9
50003.416    0.572973632826   -0.707000400624    0.3008    0.7594  -0.446   64
50575.751   -0.084252463286    0.883101598248    0.1881    0.3969  -0.133   90
50765.338    0.739845164534    0.642402000395    0.7812    0.8563  -0.207   15
51288.208    2.145685875395   -0.575899200328    0.6242    1.1716  -0.186    5
51981.080    0.000000000000    0.130100400852    0.0656    0.1847  -0.218  136
52830.246    0.071471034450    0.270201598696    0.0827    0.1788  -0.158  223
54643.249   -2.111214655460    1.115499599891    0.9418    1.3680  -0.031   27
57318.270   -1.776137813390    1.047200399995    0.5148    0.2644   0.094   14
57325.268   -2.228900628683   -0.093999601702    0.3475    0.2936   0.193   10
57330.206   -1.031535227942    0.229201198820    0.1529    0.1419  -0.140   55
57480.496   -0.356178347486   -0.227599200286    0.4050    0.3937   0.076   18
57481.497   -0.477580332033   -0.619200000074    0.3857    0.3784   0.258   18
57491.231    0.492586988969    0.752900398027    0.3466    0.4202   0.174   25
57554.229   -0.425573809902    0.821700000841    0.2611    0.4754   0.319   10
57583.248    1.242089606969   -2.427299999397    0.5716    0.8562  -0.186   16
57694.229   -1.998878088425   -2.003799599848    0.2531    0.4207   0.281   28
57730.250   -3.617655461662    3.463002000359    0.5273    0.5978  -0.059   21
57786.247    0.024517900530    1.455299998909    0.1814    0.5260   0.339   22
57855.228   45.634360757204  -16.313698801440    1.3967    0.7060  -0.048   10
57974.230   47.454926758845 -146.943500401164    0.4765    1.3147   0.267   31
58016.230   -0.174745832885    0.213400797833    0.1748    0.6224   0.020   24
58185.249    7.973223127465   41.847400799000    1.3850    6.8173   0.593    3
58227.250    0.456625036490    0.846899999729    0.7104    1.5659  -0.289   10
58276.251    1.297516122447  -10.228399199619    0.3785    1.7519  -0.217   12
58408.227 -492.367409209281  -28.782601201627   21.5409    1.6126   0.980    3
58585.271   -0.994535464107   -0.829198799224    0.3369    0.3009   0.183   27
58599.271   -0.482187894162   -0.011599201599    0.3401    0.3925  -0.309    6
58634.270    0.514876012487   -0.946800001600    0.4252    0.4565  -0.256    7
58746.270    0.088856427182    0.343400399316    0.2012    0.2549   0.114   43
59600.250    0.020505871229   -0.280400400499    0.0545    0.1943  -0.712   96
59656.250   -0.266130753289    0.285001200240    0.0475    0.2077  -0.380   55
59719.248   -0.020655679334    0.000000000000    0.1197    0.2969  -0.600  165
