%-----------------------------------------------------------------------------
%                R.A. (mas)        Dec. (mas)        Err. (mas)     Corr. Del.
% Uncertainty in R.A. is in R.A. cos(Dec.)!!!!
%-----------------------------------------------------------------------------
47459.252    4.819649516004    4.660498802878    4.4311   16.4793   0.029    4
47463.179   -0.564546346023   -0.367300800974    2.8625    1.8985   0.265    5
47562.238   -0.618987939114   -4.546501197922    4.1707    2.1985   0.374    3
47649.252    3.737848898500  107.324100000739    1.0839    4.7107   0.232    8
47924.263   -1.351962677533   -2.009998797803    0.7866    3.0192   0.139   10
48874.421    4.846358885972    9.603799202296    4.2691   10.0801   0.962    3
49253.335   -1.452375815262    3.772198802920    0.7326    1.5456   0.022   14
49848.331  -17.912343417964   -1.791500400827    4.6724    2.0248  -0.276    4
50003.416    0.187109151608    0.419400002727    0.2393    0.4024  -0.124  101
50084.998   -0.376558102207   -1.257299998514    0.3472    0.5069  -0.069   34
50155.831   -0.273370597255   -1.173801599919    0.3285    0.7687   0.609   74
50303.333   -0.306357163468   -0.975898798572    0.5016    1.7775   0.477    4
50722.250    0.153250462207   -0.978199198443    0.4504    1.4503  -0.525   12
50778.253   -0.013720707918   -0.091000800495    0.3374    0.7778  -0.221    6
50848.254    0.149747533627   -0.314499600762    0.3316    0.7711  -0.028    3
50904.254   -0.367800930093   -0.856800000548    0.5091    0.5579   0.126    9
51009.252   -0.150623240883   -0.740501995722    0.8519    1.1177  -0.370    4
51036.087    0.485728511606   -1.204901995777    0.0493    0.1239  -0.272  404
51135.252   -0.393196639620    0.098099998525    0.3677    0.8671  -0.486    5
51268.251    0.259212135267    0.037097998273    0.2402    0.6876  -0.049    9
51380.251   -0.437567499714   -0.026398799946    0.4145    0.5836  -0.066   11
51520.251   -0.304020749431   -0.147999596578    0.3271    0.5328   0.303    7
51786.252    1.210383931540    0.365000401104    0.5396    0.5949  -0.203    7
53276.205    0.003646490411   -0.110599197001    0.3309    0.2568   0.252   18
53341.249   -0.015909976057    0.271000802599    0.0628    0.1236  -0.010  157
53523.418   -2.247382804343   -0.375501601013    0.2763    0.5024   0.146   31
53552.287   -0.164928948327   -0.083699997333    0.2077    0.4973  -0.140  116
53612.206    0.068887377855    0.183700798573    0.2091    0.6157  -0.097   25
53717.205   -0.899360809460    0.367599601958    1.3244    0.4271   0.302   11
53719.250    0.150476194541    0.303498001131    0.1197    0.1910  -0.275  116
54053.205   -0.153982408517    0.000000000000    0.2154    0.5078  -0.279    9
54087.561    1.592196277280   -5.702299196031    0.3578    0.3779  -0.002   32
54137.209    0.257313574857    0.511498798517    0.1042    0.2558  -0.007   17
54390.207    0.227977083122   -0.040798801137    0.1736    0.3556   0.008   20
54601.248    0.455810504855   -0.921599999515    0.1320    0.4899  -0.388  109
54732.209    0.352619515393    0.026200801528    0.2044    0.4327  -0.104   10
54853.249    0.032401566687    0.569401198192    0.0809    0.1930  -0.147  184
55089.208   -0.314967189683   -0.160599597621    0.3956    0.9277   0.625    5
55208.206    0.153103316308   -0.042199197736    0.2846    0.6480   0.119    6
56392.230    0.183024807570    0.298501198159    0.1843    0.2454   0.145   18
56470.251   -0.862289998766    2.068700398183    0.4134    0.8340  -0.628    7
56777.269    0.143761144668    1.223298000497    0.3434    1.3691   0.344    3
56904.248    0.346345903216    0.052599601474    0.1277    0.2369  -0.057   97
57107.251   -0.204041881262   -0.200199600897    0.1497    0.2107  -0.003   80
57135.251    0.250598624541    0.305398803846    0.1244    0.1893  -0.073   79
57203.209   -0.867106388672   -7.524399599390    0.4564    3.0353   0.334    5
57581.206    2.400482636141   -2.333699998047    0.7944    2.2344  -0.406    6
57633.269    2.170025577151   -4.804901999478    0.3311    0.5711  -0.232    9
57639.230   -0.736624713340   -2.069899196044    0.2055    0.2882  -0.180   17
57658.208   -1.594826883557   -3.220300800422    0.7574    0.8661   0.609    6
57661.269   -5.497166777199    1.653998403839    0.1979    0.4313   0.012   25
57667.230  -18.343195967363   -2.685099598665    1.2623    0.2711   0.584    5
57668.271    6.659092020097    1.884798000873    0.7215    1.0625   0.589    5
57673.209    0.064946695205   -2.290201199884    0.7381    0.9002   0.122    9
57675.269   -2.030786530591    1.099299601748    0.3087    0.1508   0.293   25
57679.207    2.703627678316    1.083999603679    0.5240    0.2666  -0.004   10
57689.269   -5.357489976569   -3.857399999418    0.2898    0.2416   0.201   15
57696.271   -3.104852829135    8.381300402505    1.0483    4.1784  -0.934    3
57703.269    5.991943168648    0.888800399679    0.9583    0.2703  -0.204    5
57710.267    0.195722662333   -1.459299599560    0.2464    0.2412  -0.204   16
57724.271    0.779969235769   -0.896201999012    0.2090    0.3370  -0.285   10
57731.269    0.362690248390   -0.037400399577    0.1733    0.0925   0.284   12
57735.207  -11.071540250739    0.248900401090    3.8564    0.4524   0.748    5
57744.272   -0.037217956593    0.042598801286    0.1120    0.1467  -0.016   53
57758.272 4202.587789279623 1299.850397999336    0.2955    0.2332   0.128    8
57766.271 3839.517472889708  635.929700399629    0.2675    0.4660   0.439   18
57773.269   -3.452806585032 2601.512499598613    0.2790    0.4233  -0.314    7
57778.229    1.206443149332    0.576198001312    0.8980    0.5699   0.612    3
57787.269  776.854542682665  459.865098001444    0.2154    0.1997   0.162   17
57794.271   -0.838498557851   -1.637398798948    0.3295    0.1808  -0.079   15
57806.208    0.045828082365    0.754999199160    0.7465    0.5868   0.318    4
57826.209   -0.300370674952   -1.018299601441    0.3830    0.3450   0.231    4
57871.270    1.685022241948    3.113798403120    0.3669    1.0414   0.604    7
57878.271   -1.244978151319   -0.709700400847    0.2850    0.7493  -0.231    4
57892.271    1.154485116178    0.947199598755    0.2253    0.6536   0.015    5
57906.271   -2.158497522325    0.939200403849    0.4156    0.2397  -0.232    6
57927.270   -2.450986831977   -0.013100400764    0.1321    0.1803  -0.249   48
57948.268    7.818249964350   23.182801201926    0.5057    1.1845   0.716    3
57955.270    1.229796736619   -0.393699600920    0.1557    0.1631  -0.250   20
57974.230 -133.590263854448  -77.517399596871    0.7838    1.2819  -0.633   26
57976.272    1.359549950151   -6.145801199153    0.3800    1.1245   0.326    8
58009.228    4.280502364018    0.088397999320    2.0022    2.3681   0.637    6
58011.270   -1.740924442263   -6.820300797727    0.2677    0.6209  -0.177    3
58029.207   33.075665743038    4.325399999772    1.6080    0.4753   0.903    3
58032.268   -1.139454232330   -0.311400000186    0.3118    0.2219   0.121    8
58067.270   49.464847507033   34.492201204017    2.6494    2.0692   0.770    7
58085.500    0.779093528514   -3.251998798248    0.0690    0.1780  -0.342  147
58087.498   -0.324309261765   -0.974700000711    0.0631    0.1674  -0.135  134
58088.498   -0.039407224732    1.914800401437    0.0615    0.1972  -0.318  141
58089.499    0.411292598421    2.145599998471    0.0692    0.2035  -0.165   94
58090.496    0.814854262835   -0.575600399344    0.0815    0.1572  -0.550  171
58091.497    0.457852627096    0.149900399293    0.0487    0.1340  -0.417  158
58094.496    0.754867718482   -1.620799200452    0.0606    0.1861  -0.415  108
58095.497   -0.702324586243   -0.257601600850    0.0707    0.1906  -0.181  174
58098.499   -0.093263718739   -0.358498798647    0.0653    0.1243  -0.360  166
58121.207   -2.366185993554   -1.022900401182    1.8094    0.5322   0.898    5
58122.229   -1.480398746113   -2.294100001166    0.1499    0.1925   0.030  155
58123.270   -0.469093259588    0.611298001019    0.3118    0.3357   0.172   13
58130.268   69.784535657352    9.435499197963    0.2868    0.2489   0.065   55
58134.209    0.855865855737    0.956498400484    0.3843    0.3496  -0.057    5
58137.270   -0.743045471416    0.178898400094    0.2650    0.1764  -0.015   33
58144.268   -4.381647547615   -0.567702000609    0.2393    0.1863   0.131   45
58151.270   -0.033277174385    0.321598798791    0.1835    0.2554  -0.081   20
58158.272    0.703200393057   -0.258901201278    0.1556    0.1971   0.081   18
58165.270   -0.206963294825    0.388501199211    0.1608    0.1504  -0.066   27
58193.270   -2.153681132419   -0.012801599780    3.4661    0.3618  -0.098    3
58214.269   -0.577244300344    1.446598802346    0.5396    0.6698   0.289    4
58263.270    0.996271217724    0.215499598966    0.2800    0.2448  -0.129    5
58298.269    0.086401722082    0.240901199788    0.3766    0.8265   0.144    3
58374.252   -0.055026493059   -0.647200801751    0.1461    0.2273  -0.150   84
58437.250    0.141719022428    0.151599603271    0.0598    0.0947  -0.174  184
58438.269   -0.581037837096   -0.333601197866    0.2210    0.1873   0.087   40
58452.269    0.294822239179    0.560199598709    0.2655    0.2407   0.513  195
58473.271    0.187984858864    0.287899202078    0.1388    0.2088  -0.358  139
58480.269   -0.135007457065    1.059800401038    0.1399    0.3259  -0.029  165
58487.271    0.210024885267   -0.024001197829    0.2450    0.2502  -0.127   71
58491.208    0.640001727410    0.315698398623    0.0794    0.0988  -0.072  280
58543.271    1.653643528415    1.072400402080    1.4179    0.5453   0.799    8
58550.269   -0.273370597255    0.283798802059    0.3653    0.5262  -0.170   35
58578.269    0.000000000000    0.374698799988    0.1830    0.1624   0.089   30
58591.269   -0.179231071703    0.169599598365    0.9342    0.4616   0.079    3
58599.271   -0.358752950693    0.273099603731    0.2483    0.1847   0.107   47
58606.269   -0.654745188925    0.269701202171    0.3672    0.2160   0.056   13
58648.270    0.171202660062    0.489999599296    0.2766    0.1774   0.095   33
58655.271    2.597375197969    6.711699599293    1.1587    2.9170   0.931    4
58676.270   -0.417573080061    0.528098403407    0.2194    0.2187   0.183   56
58697.271    0.236149255709    0.034700402551    0.1358    0.1579   0.029  133
58701.209   -3.471487344243   -0.221799596289    2.2524    0.7591   0.908    7
58701.209   -0.304020749431   -0.503200796231    0.0843    0.1761  -0.084  160
58718.270   -0.362255879273    0.503398801044    0.1955    0.3543   0.201  127
58725.272   -1.951681373398   -0.544201196107    3.2585    1.0851   0.895    3
58732.270    0.155145438549   -0.120099597467    0.1736    0.2085   0.139   84
58767.272    0.794712796841   -0.154900796190    0.7946    0.2605   0.464    7
58771.209    0.000875806813    0.067500002388    0.0856    0.1242  -0.236  228
58868.913   -2.547753578852   -1.031698796794    1.2118    0.7085   0.635    8
58968.229    1.096978547693    1.402801203199    0.2782    0.4336   0.206   42
58990.249    1.110846401509   -0.493902000898    0.6107    0.5525   0.367   10
59115.231   -0.204041881262    0.766799999496    0.1170    0.2927   0.025   36
59298.250   -2.057495900559   -1.004698800955    0.1577    0.1840   0.123   44
59348.271   -0.435525277916   -0.288601200538    0.8228    0.9844   0.639    5
59354.250    0.144198998296   -0.100198799657    0.1171    0.2313  -0.230  116
59543.249    1.066913494601   -0.007401599333    0.1018    0.1624  -0.298   78
59599.249   -0.288110673816    0.140698799811    0.0694    0.2010  -0.231  146
59627.249    0.195284808706   -0.073198797423    0.0777    0.1475  -0.149  189
59704.251    1.336924924221   -0.621799200928    0.0771    0.1419   0.100  193
60195.271    4.618819656478   -1.200099597298    3.1108    1.0262  -0.911    4
60230.251   -1.519953116744    1.594598398924    0.1280    0.2002  -0.556   17
