%-----------------------------------------------------------------------------
%                R.A. (mas)        Dec. (mas)        Err. (mas)     Corr. Del.
% Uncertainty in R.A. is in R.A. cos(Dec.)!!!!
%-----------------------------------------------------------------------------
48565.247    0.231558583883   -0.388299594078    0.5851    0.8575  -0.051   14
49063.083    1.372446863423    0.117698414215    0.7519    0.7177   0.027   13
49367.289   -0.293742496530    0.227700022037    0.3223    0.1503   0.301   88
49368.268   -0.211534021191    0.258199222003    0.3556    0.3916  -0.494   46
49369.265    0.000000000000    0.143398816022    0.3689    0.2912   0.232   32
49370.255   -0.108880935601    0.284198418399    0.2036    0.2117   0.007   53
49372.267   -0.098026564654    0.000000000000    0.1493    0.1550  -0.245   61
49373.268   -0.290038863439    0.062999998818    0.1782    0.1730   0.022   64
49374.269    0.396310751856   -0.056800797665    0.4064    0.1862   0.352   77
49375.270    0.005131341362   -0.295001987638    0.1954    0.2047  -0.173   62
49376.267    0.629888760931   -0.316699191671    0.4018    0.2089   0.341   80
49377.257   -0.261346977986    0.134398808882    0.2579    0.2656   0.302   87
49429.418   -0.127645384321    0.607600804869    0.5152    0.5576   0.348   16
49435.335   -0.781431886774    2.059398002530    0.4168    1.2550  -0.733   20
49471.418   -0.635611761819   -0.011401183997    0.2073    0.3744  -0.334   43
49484.333   -2.346985577493    3.105601203401    1.3408    2.2963   0.455   78
49484.333    0.361053761565   -1.372301977653    0.5635    0.8740  -0.909   40
49576.501   -0.460932099718   -0.496501195357    0.2842    0.5290   0.097  230
49826.960    0.132944348678   -0.663699597681    0.4146    0.2836  -0.017   67
49848.331    0.008582549891    0.679500001866    0.4654    0.6050   0.106   31
49914.167   -1.260706407516   -0.812001601957    0.5483    0.8519   0.187  116
50003.416   -0.000169631831   -0.153701998329    0.1853    0.1601  -0.315  121
50084.998    0.694847363619    0.459198017211    0.3869    0.4750   0.419   43
50155.831    1.457092773978    0.228898807109    0.4922    0.3945   0.137   45
50219.333   -0.107703614359    0.131400017267    0.2312    0.3806   0.080   25
50242.333    0.354827891692    1.072000804925    0.2612    0.3070   0.477   37
50305.832    0.195041450922    0.735901221560    0.4436    0.4301   0.056   28
50575.751    0.812815698235    0.914399998919    0.2133    0.2472   0.116   88
50687.836   -0.358026618264   -0.337600795319    0.2912    0.3689  -0.018   45
50729.251   -0.451677106406    0.561798006515    0.5560    0.6116  -0.518   17
51115.712    0.136141095112    0.949698022623    0.6560    0.6115   0.045    8
51385.843    1.064233230652   -1.694599200164    1.6958    2.3902  -0.227    6
51704.001   -0.225669940139   -0.645501597774    0.2531    0.4390  -0.171   21
51774.246    0.894769740177    0.098798409454    0.6780    0.6197  -0.342   15
51939.084   -0.293572864699    0.686498410118    0.1073    0.2126  -0.328  320
51967.168    0.402031772605   -0.107801997729    0.2154    0.7165  -0.221   23
52809.248    0.032563112842   -0.102700798266    0.2008    0.1046  -0.372  224
53285.253   -0.335308178122   -0.239299191662    0.0978    0.0912  -0.335  180
53360.206   -0.663968429979    0.738000022693    0.2391    0.2422  -0.249   17
53409.204   -0.235936640534   -0.464299191094    0.1751    0.1779  -0.036   17
53719.250    0.075138521379    0.036500415490    0.1819    0.1350  -0.295  106
53794.229    0.051830401849    0.023198415988    0.3040    0.3050   0.362   10
54074.207    0.247209078900   -0.051699598203    0.1573    0.1393   0.088   43
54137.209   -0.069587103762   -0.267001192356    0.0997    0.0975  -0.123   54
54440.250    0.337662820607    0.332200801267    0.1717    0.1913   0.056  177
54592.208    0.254866703413   -0.171500394686    0.2062    0.2293   0.008   41
54803.228   -0.089106788634    0.182998806508    0.3315    0.4157   0.005   13
54881.249    0.723791673634   -0.773499587581    0.4502    0.4819  -0.146   24
54894.230   -0.373004641162    0.329400020860    0.3983    0.5364  -0.368    8
55250.206   -0.149269295951    0.456001214388    0.1777    0.1912  -0.512   52
57281.584   73.660705569917 -111.507001187761   68.2454   47.9608   0.530   40
57324.249  233.730029098762 -667.875999599232   29.3742   30.5303   0.225   68
57330.583  103.697946698697   25.849198800643   37.4999   34.8735   0.316   78
57350.584 -123.355299294571 -217.646899184842   51.6595   46.1920   0.581   39
57352.626   68.732316310742  282.259198823454   44.0732   41.1269   0.547   51
57360.833 -433.677303741000 -152.933698780089   38.2193   32.9193   0.533   37
57361.647  155.839315605851  289.731099604751   57.8391   80.4949   0.249   16
57974.230  115.768429248433 -211.963798781767    1.4814    1.2847   0.643   21
58238.207   -0.512007236718   -0.105102000703    0.1685    0.1976   0.014  100
59017.230  -13.398669825420   -7.065899993108    7.1321    5.5056   0.903    4
59230.577    0.103577982270   -0.211798783312    0.1360    0.1380   0.061   62
