%-----------------------------------------------------------------------------
%                R.A. (mas)        Dec. (mas)        Err. (mas)     Corr. Del.
% Uncertainty in R.A. is in R.A. cos(Dec.)!!!!
%-----------------------------------------------------------------------------
47553.673    4.809127916467   -9.911397603446    1.2087    1.9780  -0.024   10
47654.263    0.651202882057   -5.134298413623    2.1337    7.8696  -0.214    5
47681.247   -0.616566190222    1.091602814540    1.1298    0.8891   0.075   13
47844.660    0.010998698261    0.380700015512    0.4876    0.6520   0.186   13
48174.255    0.071640192157   -0.152999967895    1.7067    1.4353  -0.327   12
48509.247   -2.109465531991    3.521502014792    2.3127    3.0999  -0.890    9
48810.082   -1.606585853738    0.880902007339    0.8291    0.9849   0.284   29
49184.423    2.449195248388    0.785401209669    0.3804    0.4317   0.006   23
49826.960   -0.332254310352   -0.414900011947    0.2420    0.3541  -0.008  132
49848.331    0.442480282466    0.304401623907    0.5356    0.6154  -0.141   12
49939.333    0.675994416549    0.205599633318    0.4075    0.3791   0.080   30
50155.250    0.520015010268    0.381700789376    0.2443    0.2723   0.466   38
50177.333    0.511932970438   -0.314899210707    0.3808    0.3785  -0.097   34
50255.288    0.734509666490    0.272001608437    0.4142    0.3862  -0.016   28
50459.832    0.499658252247    0.136702834652    0.1638    0.1574   0.091  156
51351.086   -0.144980708020    0.403502434665    0.3415    0.1890  -0.433  668
51611.250    0.575795890340    0.566301616800    0.3444    0.3166   0.215   14
52212.082   -1.106016158684   -0.047199569053    0.2618    0.1213   0.763  427
53262.224   -0.020719843013    0.133401590574    0.3509    0.3605  -0.221   11
53346.228   -0.272948645934    0.471999629781    0.4278    0.4047  -0.435    8
53598.210    0.619058503429    0.301899586930    0.5250    0.2403  -0.076    6
53605.208    0.091327564033    0.360201596550    0.2046    0.2418   0.180   31
53934.207   -0.091692099708    0.115502410836    0.2333    0.2585   0.069   18
54032.207   -0.270701373648    0.194900428596    0.4386    0.2743  -0.532   42
54277.206   -0.061552936704   -0.338900389352    0.1454    0.1674  -0.071   37
54440.250    0.275076382019   -0.154699165478    0.1787    0.1656  -0.114  160
54559.230   -0.034452869696   -0.224099983370    0.2258    0.1275   0.141  156
54803.228    0.207082002538    0.747302431137    0.3111    0.3657   0.202   20
54914.209   -0.341004244197   -0.047300403594    0.2703    0.1971   0.288   48
55145.208   -0.436889022266   -0.382399213095    0.6922    0.2792   0.580   61
55154.248   -0.029226269515    0.121100390515    0.0776    0.0880   0.019  279
55453.209    0.498504711330    0.627699620281    0.2953    0.2967  -0.030   15
55483.229    0.549667075688   -0.145897195125    0.4081    0.2666   0.211  222
55551.209    0.008932263855    0.211701632225    0.1274    0.1383  -0.102   47
55790.207   -1.060504781179   -0.140497201073    0.4535    0.3397  -0.051   22
55847.251    0.053898226357    0.143002819186    0.1020    0.0856   0.018  251
55915.206    0.292029384025   -0.296697578506    0.2954    0.4646   0.520   32
56058.267   -0.254416265658   -0.137998796390    0.1883    0.2288   0.010   39
56135.273    0.504033219170    0.190900811958    0.2610    0.2361  -0.019   50
56198.271    0.179070534171   -0.174499211880    0.2204    0.2318   0.321   57
56212.271   -0.271977393578   -0.269499571459    0.2086    0.2030  -0.071   66
56280.208   -0.010268051885    0.359701209618    0.2396    0.2519   0.348   26
56394.272    0.063801701120    0.424602023941    0.3417    0.4540  -0.005   11
56471.270   -0.088349603923    0.021700810748    0.2369    0.4285   0.636   70
56545.208   -1.786993668070   -0.538498807146    0.2821    0.3074   0.223   14
56611.270   -0.271672584556    0.917200804906    0.2608    0.5322  -0.088   35
56723.271    0.122742746967    0.214901990603    0.4534    0.2331   0.093    7
56805.207   -0.040528284668   -0.325299595261    0.0984    0.1249   0.018   92
56874.206    0.557140989603   -0.527000395323    1.0622    1.1171   0.801   25
56937.208    0.081848434494   -0.139399173804    0.3326    0.2949  -0.402   16
57001.208   -0.446853757258    4.967802016154    0.1426    0.2963  -0.204   39
57063.209   -0.508103377070    0.161701206025    0.1896    0.1581   0.207   48
57140.207    0.777468962687   -0.938599214351    0.1713    0.1690  -0.352   82
57203.209   -0.156890849088   -0.630399591728    0.1067    0.1393  -0.005  101
57274.206    0.139513501859   -3.418398006261    0.1645    0.1864  -0.355  151
57324.249   65.851042180706 -113.288900411135   27.9636   28.0786   0.466   66
57330.583   61.466955897797   47.678799609230   26.4160   28.0479   0.383   69
57350.584  -84.972706333038  135.770500787658   25.0302   23.1384   0.138   77
57352.626   56.772307892036  -20.420697580903   29.3171   27.1072   0.286   61
