%-----------------------------------------------------------------------------
%                R.A. (mas)        Dec. (mas)        Err. (mas)     Corr. Del.
% Uncertainty in R.A. is in R.A. cos(Dec.)!!!!
%-----------------------------------------------------------------------------
50631.755    0.263062295962    0.254800801258    0.2261    0.4572   0.120   90
54292.229   -0.306113049978    1.313200799302    0.1770    0.2941   0.079   89
54795.207    0.470547192863    0.030398403794    0.4071    0.6460  -0.103   13
54853.249    0.090134054113    1.300399199522    0.1329    0.3627  -0.026  105
54928.206    1.327693256483   -0.214401603671    0.8108    0.3895   0.294    4
54963.208   -1.374776753011    0.140299202656    0.6599    0.3084   0.264    9
54998.206  -33.137791270530   -3.021800397107   12.2169    1.1362   0.990    4
55103.208    0.821151823273    0.143798393992    0.4279    0.4352   0.058   10
55173.208   -0.235562154578    0.346499993498    0.3650    0.2309  -0.122    8
55244.209   -0.331888815806    0.395999994396    0.5859    0.4232   0.276    4
55250.206    0.595237902029    1.056200400740    0.7676    0.4161   0.187    8
55264.206   -0.082649122936    0.838699196493    0.3644    1.7644   0.679    8
55355.208    0.672126371127    0.483098399684    0.3941    0.4150   0.056    6
55407.271    0.772772565129    2.779898397876    0.8159    3.1040   0.548    4
55421.271    0.467810310183   -0.038502001587    0.3176    1.2658  -0.006    7
55560.271    2.198665360749   -5.732301596595    2.2263   11.8293  -0.936    3
55694.270    1.702491002628    3.377199601573    0.8293    2.9445   0.510    6
55698.207   -0.986014678313   -3.747499206952    0.8292    4.2795   0.916    5
55826.498   -0.043914562355   -0.380199603001    0.5731    0.3637   0.610    5
55828.499    0.580119340889    0.283399198509    0.4058    0.4505   0.411    4
55830.501   -0.146288569466    0.041799600581    0.4107    0.2955   0.628    5
55831.498    4.404242170367   11.092197598828    1.9400    5.0916   0.983    3
55833.500    1.760373331090    4.759300793467    2.9119    8.2588   0.991    3
56044.267    3.255521064062   -1.732701598200    1.4040    4.6421  -0.142    3
56191.269   -0.015695677433    3.521897998837    0.8125    3.8654   0.879    6
56198.271   -0.107844334917    0.252100804232    0.7601    2.0967   0.677    3
56303.270    0.892138011289    2.876000404228    2.9643    5.9683  -0.967    5
56338.271   -0.401002027696   -4.375799997547    0.7005    2.3720   0.784    8
56393.249   -0.006334234360    0.046800003872    0.1559    0.2873   0.080  133
56408.268    0.345421092866   -0.500299206863    0.7244    1.8137   0.625    8
56638.251   -0.103956755420   -0.350600406307    0.1600    0.3218  -0.162  139
56639.270    1.267077482895    2.495098796373    0.7430    2.1780   0.892    3
56881.208   -0.267236763935   -1.740599996936    0.7793    5.3580   0.420    4
56982.269    0.098341264599   -0.113601595331    0.2279    0.5402   0.163   17
57010.269    0.097477259828    0.232300796199    0.4062    0.4043   0.092    5
57063.209   -0.056731631646   -0.123602401914    0.2227    0.2621   0.108   14
57094.270   -0.590773206239   -0.086299198188    0.7089    0.3641   0.439    5
57101.271    0.068968048874    0.057398399633    0.7801    0.2604  -0.037    8
57108.270    0.266517922180   -0.017402399521    0.2775    0.2556   0.017   11
57126.207   -0.413670496417   -0.569102397208    0.1884    0.1724   0.101   32
57140.207   -1.156496363514    3.552497994974    0.4504    0.5056  -0.703   61
57154.207   -0.485375526187    0.476697593399    0.1702    0.1884   0.102   25
57157.268   -0.327710910278   -0.379000805140    0.2308    0.2108   0.048   23
57164.270    0.137217452425    0.145900801840    0.6913    0.7144  -0.153    4
57175.209    0.000431953277   -0.305402397771    0.1794    0.2103  -0.036   26
57177.583 -472.598022362121  323.255998800676  105.1843  132.2141  -0.817    3
57205.269    0.241319272645   -0.010501206305    0.1616    0.2117   0.072   29
57220.270    6.092478518410   -4.145500800234    0.1663    0.2782  -0.095   29
57234.270   -1.250086043846   -0.667799997700    0.4757    0.2351   0.274   18
57239.208   -0.798835219434    0.305697598435    0.1786    0.2005   0.148   13
57241.268   -0.891992946489    0.010598395761    0.1902    0.1885   0.141   39
57246.206    2.421700772067   -0.861001203134    0.1663    0.1835   0.084   93
57297.272   -1.475713174828    1.666900793396    0.7019    0.2925   0.095    6
57304.241   -1.929987672181   -0.168699601488    0.2520    0.1661  -0.096   18
57351.270    1.275716646658    0.851500796273    0.0775    0.1007   0.251   37
57357.209    0.512447151847    0.250797603485    0.1450    0.1321  -0.023   21
57379.271    8.185887924567   -2.821899603589    0.1996    0.1993   0.018   56
57392.208    0.303953185375    1.221897603898    0.2085    0.3037  -0.178   20
57400.207   -0.015405351401   -0.393901206053    0.1233    0.1265  -0.116   59
57414.207    0.061337954681   -0.022701597402    0.1209    0.1386  -0.141   32
57427.206    0.963265924765   -0.393800397092    0.4117    0.2951   0.178   10
57434.208    1.220999618383    0.893599204232    0.2968    0.2540   0.131   15
57441.206    1.867498824252   -0.266900396184    0.0892    0.0996  -0.030  198
57444.270   -0.205325130515   -0.127900800351    0.3206    0.4298  -0.388    9
57469.206   -1.614803603379   -1.254200404333    0.9421    1.3435   0.449   10
57470.229    0.863196847057   -4.852101606900    1.2944    6.6820  -0.841   14
57526.207   -1.768290313760   -4.145400004063    0.6626    3.1131   0.638    4
57528.271   -1.039722538802   -0.725900402188    0.3268    0.5849  -0.033   17
57532.208    0.865498338906   -2.719101603077    0.4768    0.5946   0.407   29
57535.269  -15.530325561164   -7.927599607171    1.9563    4.0305  -0.209    4
57540.207   -1.730855148781    1.281499194761    0.4331    0.3595  -0.069   21
57542.271    0.242760295493   -0.502300805749    1.3147    0.9986   0.874    3
