%-----------------------------------------------------------------------------
%                R.A. (mas)        Dec. (mas)        Err. (mas)     Corr. Del.
% Uncertainty in R.A. is in R.A. cos(Dec.)!!!!
%-----------------------------------------------------------------------------
49184.423    3.318373436557    2.170800013346    0.3386    0.4138   0.180   27
49498.337    0.667982437730    1.968699609733    0.5953    0.6044   0.081    5
50305.832    0.021936612942    0.545000409602    0.3657    0.5323   0.264   64
50459.832   -0.066918539793    0.259502397171    0.1479    0.1578   0.027  187
50849.335    0.470761505145   -0.468698385703    0.3863    0.6428  -0.200   10
51732.286   -0.163556664369   -0.122198392205    0.1270    0.1209  -0.213  219
52620.246   -0.245740097504   -0.020098789832    0.0849    0.1575  -0.031  180
53227.225   -0.089158478536    0.697302004937    0.1720    0.3467  -0.080   13
53311.204    0.053475669857    0.825400803706    0.1810    0.3793  -0.073   20
53560.315   -0.773817767423    3.283401608201    0.4099    0.4506   0.254   42
53561.356    1.916300292157   -5.801198395261    0.3931    0.4541   0.108   44
53563.204    0.010109457980    0.536302803766    0.1841    0.3339  -0.086   17
53572.467   -3.317157926846   -3.083400005721    0.4621    0.4743   0.186   44
53654.206    0.345920286884    1.192201204958    0.2271    0.3591  -0.016   17
53780.638 -280.331471687471  -12.814999186617    0.5610    0.5099  -0.195   35
53782.836 -125.908215481790 -959.993297988149    0.5458    0.7178  -0.262   42
53789.594  629.647834713928 -483.959699988645    0.4201    0.4580  -0.287   43
53899.205   -0.487035668718    0.428000393526    0.5713    0.5643   0.858   27
54046.207    0.098964679668    0.316702798386    0.1206    0.1565  -0.007   77
54235.206    0.085621240468    0.600901191206    0.1244    0.2538   0.085   36
54390.207   -0.237755850825    0.000000000000    0.2472    0.2388   0.449   24
54669.207    0.000000000000    0.218300411348    0.2002    0.3119  -0.044   28
54732.209    0.036087978582   -0.146599199979    0.1585    0.2500  -0.051   23
54937.249   -0.120898879243   -0.516697187436    0.2721    0.3236   0.143   31
55222.206    0.011019228522   -0.182098790447    0.2145    0.3288  -0.089   47
55313.208    0.156482188233   -0.394099191681    0.1604    0.2260   0.136   32
58216.836   -0.447104781853   -0.508597196358    0.1657    0.1746  -0.181  126
58408.227   13.667122789269    5.301500397081    1.0728    0.6399  -0.213    8
59017.230   -0.205709779903    2.518902002180    7.2013    2.7389   0.898    4
