%-----------------------------------------------------------------------------
%                R.A. (mas)        Dec. (mas)        Err. (mas)     Corr. Del.
% Uncertainty in R.A. is in R.A. cos(Dec.)!!!!
%-----------------------------------------------------------------------------
46840.289   -0.223371485829    2.380399199353    2.2733    2.1970   0.199   43
49573.085    0.339357431770    0.767699996373    0.3617    0.4622  -0.118    5
49576.417    0.911434119754    3.489699601289    0.5907    2.9298  -0.274    4
49611.418    0.170271437413   -1.607097603795    0.5514    1.6457  -0.177    6
49896.281   -0.552644254283    1.284300000748    0.7506    1.7029  -0.001    3
49897.395   -0.676639503519    4.442500799229    0.9344    3.1290   0.243    3
50459.832    0.700372089660    0.022100401509    0.1530    0.2835  -0.116  108
50575.751    0.660325370843   -0.895500000553    0.1855    0.4032  -0.232   90
50765.338   -0.299460195936    0.492501597904    0.8367    0.8490  -0.193   13
51288.208    1.735061024666   -5.544100800847    3.0231    9.8433  -0.987   10
51575.072   -0.440808977799   -0.278899201334    0.1567    0.3145  -0.350  222
52403.251    0.467506840930    2.531300398090    0.0632    0.1648  -0.113  152
53101.207    0.000000000000   -0.114699603415    0.2579    0.2636   0.062   46
53122.205   -0.001039399951    1.392800396616    0.2429    0.8770  -0.448   12
53411.253    0.288336183256   -0.050299201604    0.1194    0.2605  -0.083  143
53535.204   -0.270388107990    1.078002001265    0.3717    0.4640  -0.142    5
53703.205   -1.084079832568   -1.424300402419    0.3646    1.1529   0.073   11
53871.205   -0.037971358795    0.320900400652    0.3636    0.5177  -0.104   20
53928.228    0.553979180320   -0.409399202539    0.2340    0.3798  -0.276   86
54125.251   -0.240429593541    0.947102396509    0.1604    0.5128  -0.559   38
54270.208   -0.339506914754    0.124001999069    0.1886    0.2190  -0.229   19
54468.206    0.098336887228   -1.063198802598    0.1630    1.1321  -0.187   12
54606.209   -0.202903193229    1.168801196627    0.4471    0.7388  -0.160    9
54614.207   -0.096112044223    0.856400396998    0.3763    0.5024  -0.261   22
54949.207   -0.142982673866    0.000000000000    0.3526    0.2181   0.144   20
55019.208   -4.447556573651    2.379700801214    9.3140    6.1687  -0.852    3
55334.207    0.128889843144    0.171100797530    0.1945    0.2626  -0.312   16
56626.286    0.754063139664    0.133599601781    0.2544    1.3124   0.298    6
56632.269    0.340396882308    0.641300401583    0.3540    1.5106  -0.309    6
56634.263    0.026697812545   -0.392500803059    0.2497    0.7111   0.185    9
56636.257    1.060051821512   -0.770997601762    0.2138    0.7258   0.233   13
56638.251    0.832376642191    1.365501599793    0.2348    0.7695   0.280   13
56641.243   -0.176354914254    0.348699597197    0.2565    0.7469   0.328   13
