%-----------------------------------------------------------------------------
%                R.A. (mas)        Dec. (mas)        Err. (mas)     Corr. Del.
% Uncertainty in R.A. is in R.A. cos(Dec.)!!!!
%-----------------------------------------------------------------------------
48787.411    2.337445237063   -1.288900813279    1.1227    1.5981  -0.065    6
49184.423    1.540806380364    1.247399981708    2.1218    0.8095   0.225    4
49667.419   -1.523696464150    0.000000000000    1.4533    1.2109   0.478    3
50458.831    0.439498319386   -0.082699210679    0.4236    0.4460   0.429   45
54643.249    0.934087889309   -4.313300411241    4.3004    3.8349  -0.268    4
57350.208    0.003536950875   -1.282100416233    0.5868    0.6179   0.219   23
57464.250  -15.266289168346  -95.128599602390   21.5485   20.6716   0.479    8
57520.250   46.731583968060   32.215600785435    5.2042    6.9258   0.743    4
57855.228  740.211317675742  195.943201197224   17.8741    5.6422   0.757    3
58177.229 -639.300077210941  427.748601595113   16.3518   57.4239  -0.787    5
58340.948    0.000000000000    0.087299997631    0.1932    0.2320   0.034   91
58551.686   -2.455846025328    0.344699986954    0.3309    0.3846  -0.077   43
58694.207   -5.249557302780    2.444900397336    2.1140    1.7984   0.230    5
58701.209  -14.441702346351  -26.111700015008    8.5810   16.6861   0.964    6
59017.230   12.906828283346    5.106301199476    7.1756    5.5014   0.742    6
59053.248  -28.822495967948  -36.388998003645    4.6058    9.5640   0.215    3
