%-----------------------------------------------------------------------------
%                R.A. (mas)        Dec. (mas)        Err. (mas)     Corr. Del.
% Uncertainty in R.A. is in R.A. cos(Dec.)!!!!
%-----------------------------------------------------------------------------
47659.248   16.405461686257 -201.881998804510    1.1185    2.5827   0.103    8
47664.234    1.573640162739   -1.735099200317    0.8733    2.1328   0.174    7
48593.423   -1.708184498761    1.296298799502    1.4891    3.0897   0.078    5
49176.292    6.522906113743    1.942498795415    1.2726    4.0023   0.120    8
49541.751    0.305290595194    0.000000000000    0.1899    0.3574  -0.371  107
52404.270    0.059357733555    2.755501196816    0.4950    2.2706  -0.073    6
52408.203   -1.454776935125    5.532001199526    0.3737    1.1993  -0.050   12
53193.206   -1.306602442472    1.069599596093    0.2788    0.6055  -0.143   16
57367.268   -0.488492424967   -1.069902003792    0.2419    0.3684  -0.683   16
57737.270    5.755944124265   -8.904301200374    0.8918    1.2212  -0.768    6
57864.271   -3.779694779790    0.283500001075    0.6619    0.4083   0.211   10
58074.272    0.418582112138    0.252298796255    0.7657    0.4131  -0.232    5
58261.207    0.009089170446    0.286498799085    0.2415    0.2417  -0.120   21
58512.780   -0.984164030925   -5.112100803473    0.1978    0.3825  -0.199   44
58715.209    0.000000000000   -2.122902001389    0.6153    1.9238   0.570    8
