%-----------------------------------------------------------------------------
%                R.A. (mas)        Dec. (mas)        Err. (mas)     Corr. Del.
% Uncertainty in R.A. is in R.A. cos(Dec.)!!!!
%-----------------------------------------------------------------------------
48565.247    0.681877352544    0.156999584533    0.5742    1.0939   0.337   14
48593.423    0.331718201621    1.527901184772    0.8121    1.6667  -0.236   15
48874.421   -0.183587676940   -0.231101998338    0.7281    1.4227   0.265    8
49547.332   -0.167168398472   -0.390099600622    0.2435    0.3040  -0.110   29
49611.418   -0.622982128675   -1.374299995405    0.3132    0.5301  -0.028   14
50242.333   -0.316843784828   -0.548499613728    0.1291    0.3227   0.068   90
50459.832   -0.190606551241   -0.219401994173    0.1357    0.1679  -0.011  165
51732.286   -0.251286542807   -0.333899998850    0.1049    0.1256   0.016  294
52620.246   -0.471399262205   -0.790099198866    0.1009    0.1671   0.009  175
53276.205   -0.130163625130   -0.775299594125    0.2080    0.4465  -0.086   19
53339.204    0.297925864048    0.819698382770    0.4105    0.4771   0.383   12
53341.249   -0.067341928559    0.026398799946    0.1003    0.1284  -0.165  112
53675.205    0.202028626243   -0.779799597694    0.2376    0.3735   0.223   13
53739.207    0.128141791977   -0.044701215529    0.2315    0.2480  -0.031   12
54018.218   -0.328505765852   -0.436899617284    0.2573    0.3268  -0.023   21
54076.249    0.055325850793   -0.051901216125    0.1199    0.3830   0.586  119
54452.208   -0.196437582332    0.150901192342    0.0953    0.1456   0.074   36
54614.207   -0.222611361710    0.156398388640    0.4493    0.4496   0.487   20
54937.249   -0.156460198084   -0.247899595252    0.2367    0.3764   0.150   19
55154.248   -0.006424952696    0.452599186929    0.1061    0.1998  -0.115   43
55371.250   -0.083881160038   -1.281999607272    0.1866    0.3283   0.057  163
55414.269   -0.093755613959   -0.630100797139    0.3137    0.3347   0.054   22
55516.207   -0.109700842674   -0.339699596452    0.2028    0.4077   0.114   16
55713.208   -0.291977801670    0.175298393401    0.2370    0.2929   0.132   21
55775.209   -0.128498810444    0.148798784494    0.2393    0.3994   0.356   20
55862.270    0.755881218097    1.545800390090    0.7939    1.7858   0.180    3
56051.269   -0.327315000919    1.381201201411    0.3304    0.6677   0.103   28
56149.269    1.892501570081   -1.593500397234    0.3039    0.3684  -0.237   45
56211.208   -0.447367106672   -0.488901616791    0.1960    0.2690  -0.060   36
56275.270    0.165383630775    0.199699201175    0.2004    0.3018  -0.087   42
56338.271    0.045451396873   -0.833698805991    0.1964    0.3600   0.450   42
56392.230   -0.240341276963   -0.251301597132    0.1670    0.2430   0.298   29
56490.208    0.595257725332   -0.136699202358    0.3124    0.2541   0.072   11
56560.208   -0.302566130206   -0.209199595247    1.2485    0.4620  -0.187    3
56562.272   -1.334839780289    2.551798797867    2.8309    3.7610  -0.751    3
56611.270   -0.180255288161    0.038300396454    0.2675    0.5159   0.025   17
56632.269    0.056276709705    0.759700807862    0.1549    0.2392  -0.090   67
56660.269   -0.044380666109    0.309499191076    0.4124    0.4931  -0.165    7
56667.270    0.043666710334    0.135500391707    0.2728    0.2580  -0.449   40
56674.269    0.086973642796    0.519098389873    0.5270    0.5209   0.321    6
56695.271   -0.433089533209    0.129797996351    0.1678    0.2795  -0.115   51
56716.269    0.165143724753    0.321998402342    0.3893    0.2803   0.281    9
56720.206    1.658468133368   -0.418701617377    0.5095    0.2767  -0.165    7
