%-----------------------------------------------------------------------------
%                R.A. (mas)        Dec. (mas)        Err. (mas)     Corr. Del.
% Uncertainty in R.A. is in R.A. cos(Dec.)!!!!
%-----------------------------------------------------------------------------
50084.998    0.035144970679   -1.335200398245    0.2507    0.5205  -0.040   71
50155.831   -0.444943253250   -0.086799597909    0.4829    0.4009  -0.029  101
50800.340   -0.215211832654   -0.389901602205    0.0686    0.1057  -0.052  293
52446.270   -0.587694041200    1.871297996558    0.4537    1.5107  -0.579    6
52450.207   -0.045886177106   -0.117302398195    0.2240    0.6562   0.317   38
53171.203    0.172375185049    0.018000001489    0.3223    0.4990   0.111    9
53185.207    0.119515088790   -0.158202001899    0.1673    0.5473   0.080   38
53193.206   -0.367107841215   -0.573199203302    0.2111    0.5875  -0.081   34
55154.248    0.000000000000    0.436298402207    0.1394    0.2241   0.115   42
55362.207    0.228281641028    0.449999998864    0.1759    0.4428   0.256   21
55425.209   -0.458448312473   -0.388299600473    0.4645    0.3004   0.334   28
55761.206    0.233366567535    0.255297600660    0.7043    0.4009   0.070   17
55861.251   -1.727212461249    2.104300797612    1.1538    1.3419   0.133    5
55930.207   -0.579559585191    0.491997597862    0.2536    0.3542   0.203    9
55944.207    0.254131420730    0.036597598552    0.1520    0.3564   0.362    7
55946.384    0.563444011432    0.815299200951    0.4525    0.7871  -0.143    7
56085.252    2.447637605860    2.136297602817    5.0000   19.1866   0.696    4
56349.207    0.141444044846    0.252298802650    0.1689    0.3964  -0.244   13
56524.231  -11.011967323190   11.294099997627    5.0567    4.2227  -0.892    4
56603.249   -0.211291009008    0.189698400987    0.1853    0.3988  -0.024    8
56666.248    0.102378250522   -1.317402001888    0.5530    1.0843   0.113   56
56762.206   -0.267054428522   -0.285199198657    0.1938    0.2695  -0.275    7
56840.253    4.072329176345    2.589098401273    0.8965    1.5012   0.359    7
56944.207    0.738429711017   -1.014199201421    0.4050    0.7207  -0.305    4
56945.229    0.622257158559   -0.732801601799    0.1907    0.2290   0.122  159
57046.458    0.132584500941   -0.501800399633    0.1672    0.3464   0.119   36
57092.232    0.107170368311   -0.221702400438    0.3735    0.6892   0.075   37
