%-----------------------------------------------------------------------------
%                R.A. (mas)        Dec. (mas)        Err. (mas)     Corr. Del.
% Uncertainty in R.A. is in R.A. cos(Dec.)!!!!
%-----------------------------------------------------------------------------
50459.832   -0.027912691850    0.132602402658    0.1652    0.3207  -0.045  130
50631.755    0.365919311351    0.000000000000    0.2090    0.8165   0.113   80
51120.168    0.524237072178   -2.482797596315    0.3202    1.0084  -0.392   10
51617.079    0.063383034037   -0.657698401341    0.0895    0.2683  -0.267  117
52480.253   -5.285405160106    2.347801204650    0.2310    0.6022  -0.426   31
53038.205   -0.041579571794   -1.691499599588    0.6048    4.8631  -0.861    3
53045.207    0.571193432421   -0.476899198532    0.2610    0.4294  -0.393    9
53374.206    1.073913235854    0.632901603126    1.1586    0.5544   0.548    6
53381.207    0.580352318523    0.037400399577    0.2832    0.3533   0.110   11
53402.206    0.349199502428   -0.415400398879    0.3463    0.4281   0.209    5
53560.315    1.018816822495  -11.297699997925    0.3366    0.6039  -0.319   38
53719.250    0.575265194386   -0.392997596066    0.1858    0.3955  -0.272   48
54053.205    0.096239852441   -0.330897600520    0.3328    0.3695  -0.140   17
54087.561    2.483945166116  -12.699298796548    0.3818    0.6035   0.053   32
54112.274    0.000000000000   -1.770098397458    0.4179    0.9134  -0.110   23
54116.207   -0.774000696438    2.737800002706    0.4607    0.2750  -0.179   11
54440.250   -0.241477003581    1.279702801327    0.1623    0.2680  -0.059  110
54537.205    0.898732569355    1.148500801662    0.4190    0.3380  -0.363   22
54781.207    0.447476921676    1.677902399422    0.2229    0.2739   0.065   11
54818.251    0.201495494234    1.064001603623    0.1778    0.3354  -0.360   75
55131.208    0.055389449320    1.216800004755    0.3596    0.4035   0.146   19
55168.252   -0.196990971207    0.078501602019    0.1197    0.2864  -0.254  207
56626.286    0.339168350904    0.095000404343    0.2749    0.8610   0.003    9
56628.225   -0.221268132969   -0.806497198624    0.3798    2.0149   0.599    5
56632.269   -0.105691774504   -0.830998796175    0.2936    0.8214  -0.024   10
56634.263    0.122118547465   -0.360298798796    0.3159    0.7024  -0.064   13
56636.257    0.352978228431   -1.405497599904    0.2701    0.7525  -0.044   11
56638.251    0.891464781662   -1.200697199266    0.2892    0.8366   0.031    9
56641.243   -0.146835213587   -1.299599998816    0.2923    0.9262   0.069    8
57281.584  -12.199343548796  -16.444098000079  102.3671  122.8179  -0.857   21
57324.249-1306.629623814638 1883.469902403334   62.9499   72.4003  -0.894   29
57330.583 -294.761522432019  514.781002804199   49.0032   64.8713  -0.865   41
57350.584 -153.608873726777  490.148301600613   57.5348   69.7124  -0.920   27
57352.626 -386.132870934808  510.731902798511   51.4885   60.7988  -0.890   30
57360.833  596.105515648911-1027.089500399825   50.4734   60.4168  -0.857   27
57361.647 -178.995265458473   86.412801599067   85.1139  109.5043  -0.937   29
57974.230   47.657597680811 -185.396497200685    0.5513    1.1141  -0.110   14
58142.227   -0.794788697344    0.082602002038    0.3561    1.2491   0.089   65
58324.227   -1.506128685954    4.018802404460    0.5108    1.3115   0.068   23
58386.484   -0.162679187106    0.155901602028    0.1950    0.4229  -0.043   25
58563.250   -1.993440648579    0.460900802324    0.6045    1.2259   0.132   12
58577.250   -1.549888921304   -3.660998397237    0.4005    1.4066   0.048   40
