%-----------------------------------------------------------------------------
%                R.A. (mas)        Dec. (mas)        Err. (mas)     Corr. Del.
% Uncertainty in R.A. is in R.A. cos(Dec.)!!!!
%-----------------------------------------------------------------------------
47659.248   16.681753769104 -108.550101604976    2.1417    1.9386   0.115    4
47664.234   -0.103596336213   -1.175202002912    1.1669    1.5668   0.189    9
48174.255    2.051915246895    5.118397200476    1.3145    4.4264  -0.013   12
48649.255    2.383604378237   -0.372002396887    1.5384    3.4817   0.681    5
48787.411   -1.742071652305   -3.895502403850    1.3340    2.2977   0.590   11
49254.416    1.792057472098    2.943899997376    0.8901    1.5700   0.351   12
49819.958   -0.360636517521    0.268696796013    0.3380    0.5352   0.271  136
50219.333    0.331016956761    0.425897998468    0.2990    0.4656  -0.107   54
53164.205    0.000000000000   -1.134702009153    0.4103    0.6035   0.423   14
57469.206   -0.955937015453    0.019299595522    0.2884    0.3058  -0.118   11
57967.228   -0.126242851298    0.651798001172    0.2182    0.2339   0.268   71
58421.208    2.091180828270    2.496297594234    0.8191    0.9245  -0.155    3
58491.208    0.400973208587    0.000000000000    0.1380    0.1707  -0.466  161
