%-----------------------------------------------------------------------------
%                R.A. (mas)        Dec. (mas)        Err. (mas)     Corr. Del.
% Uncertainty in R.A. is in R.A. cos(Dec.)!!!!
%-----------------------------------------------------------------------------
49576.501    0.358750478946   -1.167199201291    0.4725    0.4452  -0.133  116
50305.832   -1.017049277291    0.191401198890    0.3534    0.6108  -0.110   64
54608.250    0.198643339354   -0.542800799508    0.1808    0.3118   0.024   34
54803.228    0.329054871224    0.607798816077    0.3570    0.4195  -0.102   11
54818.251    0.048435544161    1.793501999714    0.1841    0.4260   0.082   52
54880.208    0.176060861458    0.333201600711    0.1957    0.2477  -0.197   13
54901.206   -0.242657440311    1.336600794843    0.2948    0.4944  -0.610    6
54978.208    0.029312710531    0.103301994159    0.2644    0.4779  -0.145   10
55075.208   -0.101387125027    0.122500793509    0.6239    0.6646   0.378    4
55112.251    0.251308910899    0.306500399461    0.2213    0.1667  -0.063  167
55413.250    0.100715924147    0.292701594162    0.2162    0.1861  -0.174  101
55483.229    0.425734478173   -0.395398785713    0.3646    0.2974   0.329  125
55484.270    0.074865152250    0.257900401834    0.6463    2.0241   0.730    6
56022.268   -6.055689320618   -2.178298782951    1.5481    1.1303   0.269    6
56153.207   -0.080725885083   -0.455500801877    0.2852    1.1727  -0.522    4
56216.209   -0.106479769110    0.441601213197    0.2770    0.4376  -0.383   13
56288.207    0.244580972631    1.590800400209    0.5022    0.5397   0.115    7
56338.271   -0.645901674169    0.166798798773    0.6477    0.5528  -0.474    4
56401.270    0.384024577912   -0.162100783996    0.3041    0.5002  -0.447   13
56463.249    0.994851990954   -0.782099991170    0.9413    0.8702  -0.647  119
56638.251    0.082840898776   -0.247399182740    0.3223    0.3269  -0.023   29
56701.250   -0.233911310668    0.240699594656    0.1016    0.1045  -0.349  172
56749.229   -0.352117068627   -0.063100782199    0.1861    0.1486  -0.080   75
56947.271   -1.422217174576    1.302598809616    1.1773    0.4886  -0.714    6
57052.270   -0.131947643816   -0.190400399447    0.3388    0.6007  -0.704   10
57114.274   -0.444472120243   -0.008099991078    0.4439    0.5700   0.428    9
57177.583  371.239229679059  480.104398809544   87.4605   82.0435   0.454    5
57199.272   -1.609422763217    0.547199994116    0.4469    0.4546  -0.653    9
57213.272    1.963850915644    0.228499203558    0.2834    0.2575  -0.471   17
57227.272   -0.164141096869   -0.112499986926    0.2858    0.4778   0.393   13
57234.270    1.129874087478    0.519901203688    0.6361    0.3613   0.629   11
57262.270   -0.339240159390    0.156898801151    0.2378    0.2345   0.555   18
57351.270    0.517704338230   -0.668300384632    0.0864    0.1050  -0.326   11
57367.268   -0.867994696854    0.041101202441    0.2279    0.1762   0.147   11
57374.270   -0.448605259758   -0.011498386243    0.1809    0.2026  -0.001   28
57392.208    1.466039728608    0.792701993646    0.3740    0.3629   0.001    3
57414.207    0.462061136293   -0.863798402406    0.3405    0.2946  -0.589    4
57441.206   -1.803070346357   -0.855399591160    0.3020    0.4421   0.409    4
57574.208  -18.396852950558  -20.078798399936    1.4469    2.4150  -0.128    6
57591.269   -2.687498550138   -1.278601186527    0.4978    0.6084   0.095    3
57598.271   -2.803397878586    7.385299207385    0.4068    0.7778  -0.652    7
57605.269   -5.549807859108   -3.552598803935    0.2840    0.4072   0.005   38
57612.271   -0.435534640334   -2.988799198533    0.3654    0.4899  -0.336    3
57619.269    1.834689486400   -2.567897996641    0.2401    0.3308  -0.021   15
57633.269    0.041036405013   -3.038299186642    0.4671    0.4221   0.410    5
57675.269   -1.680443079641   -0.757501197768    0.1083    0.1426  -0.006   83
57700.208   -0.021429263140   -0.393299984580    1.2842    0.6340  -0.239    9
57710.267    0.567675928784   -0.611499586967    0.1496    0.1305   0.107  149
57715.271   -0.136080783331   -0.050198386248    0.1256    0.1405  -0.014   87
57729.228   -0.662046811854   -0.981601206718    0.6894    1.4395   0.484    3
57731.269   -0.950547291940    0.473299198234    0.0712    0.0779   0.001   53
57752.271    7.971778187349    3.215300409920    0.6418    0.4112   0.585    3
57766.271   31.517309711296 2861.857900816744    0.1253    0.1776  -0.140  103
57773.269 1505.664833768511  272.864401205197    0.0958    0.1149  -0.062   51
57798.209   -1.450471198301    9.044398817082    0.3367    0.8360  -0.497    5
57829.269   -2.186133125333   -0.100799982761    0.4493    0.3168  -0.116    3
57836.271   -0.545282637892    0.345999606566    0.1502    0.2006   0.074   43
57850.271   -1.048859898706    0.234601202465    0.1484    0.1373  -0.172   45
57856.272    3.623344517205    2.360502014653    0.1983    0.1774   0.067   45
57868.209    0.867803281035   -1.351400399585    0.6476    0.4973   0.402    8
57896.209    0.179423683408    0.381700814955    0.4726    0.4107  -0.522    8
57919.271    1.290269530760   -2.004800396094    0.1975    0.2767  -0.457   29
57941.270    1.280275658412   -1.424800782956    0.1211    0.1690  -0.375   99
57953.206   -1.203872099847    0.711000001274    0.2214    0.2989  -0.174   36
57955.270    0.488200146326    0.474102012049    0.0975    0.1219   0.113  138
57966.209    1.516590286461   -2.474701199162    0.3772    0.5661  -0.484    6
57983.270    0.428617515062   -1.260500388867    0.1844    0.1854  -0.195   40
57987.207   -0.553548916921    0.720000008414    0.1344    0.1515  -0.087   59
57994.209    0.981301586470    3.676701618360    0.2039    0.2957   0.101   12
58004.268   -0.200179451301   -1.231801195445    0.0946    0.1135   0.060  118
58008.209   -1.597507652916   -1.502999990066    0.4245    0.4505  -0.472    3
58029.207    0.764109726497   -2.595200393785    0.2280    0.1962  -0.130   22
58032.268    1.548112604187   -0.577598385121    0.3565    0.2364   0.025   10
58057.207    0.570752741413    1.024099205438    0.3037    0.3023  -0.574   11
58109.000    0.186246149625   -2.205900000263    1.3595    4.2799   0.645    5
58116.268   -0.734028992768    0.743101196576    0.1904    0.2487   0.114   43
58121.207   -0.468593004453   -2.951099997972    1.7283    0.3603  -0.481    3
58134.209    2.601776843287   -0.143600382785    0.7044    0.3740  -0.052    7
58151.270   -1.385505324897    0.697600799526    0.2818    0.2169  -0.096   14
58163.229   -0.352887451745    0.776998817287    0.5363    0.5799  -0.054   20
58197.208    0.495887589163   -0.552301193579    0.3489    0.4057   0.284   10
58218.206   -0.675694104209   -1.014699594748    0.7511    0.9503   0.499    5
58225.208    0.260822998186   -1.142398789966    2.2968    3.0991   0.781    3
58235.270   -1.938574522310   -0.168497996356    0.1872    0.2357   0.343   49
58241.209   -0.620147790142    0.759200395350    0.3360    0.5659  -0.613    9
58253.208   -0.341258285213   -0.603399595889    0.1793    0.4096   0.472   54
58261.207    0.623224602771    0.015800404185    0.8546    2.4396  -0.125    4
58263.270    1.754155082689    0.753400797748    0.3095    0.2330  -0.065   23
58298.269    0.261014479558   -0.411800385791    0.5170    0.7310   0.366    5
58340.269    4.434445909497   -2.679199198496    1.1502    1.2032  -0.572   10
58352.231   -0.027772009849   -0.353599185132    0.3318    0.3139   0.554  281
58368.269   -2.228322810654   -0.729198001181    2.5903    3.4966   0.767    3
