%-----------------------------------------------------------------------------
%                R.A. (mas)        Dec. (mas)        Err. (mas)     Corr. Del.
% Uncertainty in R.A. is in R.A. cos(Dec.)!!!!
%-----------------------------------------------------------------------------
49611.418   -0.243737134336    0.985402799358    0.5835    1.6031  -0.341   11
49896.281   -0.032628350060    3.628501198705    0.8339    1.6433  -0.054    4
49897.395    0.159142105819    3.223702802302    1.0233    3.3548   0.116    3
50210.001   -0.666695057039    0.348400802608    0.8302    0.7976   0.307   10
50459.832   -0.537814725799    0.282103198401    0.1612    0.3356  -0.202  124
50575.751    0.235910547681   -1.548799200890    0.2564    0.3952  -0.028   73
50849.335    1.072082861161   -6.429196797342    0.8991    2.5430  -0.151    7
51883.083   -0.119579682550    0.171701999818    0.1013    0.2314  -0.158  103
52767.244    0.248017331955    0.170600397809    0.1144    0.2447  -0.261  158
53125.576   -0.377340445731    0.761900398771    0.2801    0.5998   0.011   45
53152.747   -3.434007665397   -7.601997597817    0.2801    0.4940  -0.087   42
55404.207    0.621517039468   -0.111099596722    0.5660    0.4539  -0.733    7
55467.209   -0.267653030565   -0.238798798335    0.2814    0.3382  -0.057   18
55530.207   -0.104521451072   -0.161499600893    0.1773    0.2317  -0.006   21
55803.206    0.509764044273   -0.135399601930    0.6586    0.3132   0.197   11
55861.251   -0.775794277346    0.738201602246    0.7642    0.5195  -0.052    6
55960.271    0.127994665466    0.000000000000    0.3454    0.5147  -0.273   11
56055.206   -0.157373996704   -0.215697597383    0.1984    0.2578  -0.406   12
56106.250   -0.444659402745    0.287801999832    0.1048    0.2258   0.007  125
56274.250  -30.589531738826   -5.122699199234   27.8041    4.6705   0.973    3
56524.231    1.191070925017   -2.744798398169    0.8060    1.0988  -0.280   11
56622.210    0.431518116540    0.427201199216    0.2162    0.2956  -0.146    6
56666.248    3.083088155326    1.444003201811    2.8153    2.8095   0.666    3
56688.269    1.457838289808   -2.097197999262    0.7130    0.6734  -0.797    7
56693.791   -0.260124015527   -1.194998397835    0.1699    0.5891   0.149    9
56695.271    0.231481614605    0.928202398143    0.2628    1.9561  -0.489    9
56706.206    0.752023692738   -0.255600001964    0.4592    0.2488  -0.433   17
56735.791   -0.017127336045    0.917999999217    0.1657    0.4731   0.231   16
56803.794    0.183206838207   -0.685198796901    0.1517    0.3629   0.098   27
56812.790   -0.036171516661   -0.319597199905    0.1635    0.4669   0.054   13
56833.229   -0.098027038667   -0.263296801961    0.1320    0.3389   0.092   26
56838.792    0.344566884750   -0.340999196879    0.1214    0.3338   0.064   20
56840.253   -2.035512809090   -2.405599201438    0.5759    0.8005   0.353    9
56901.794   -1.141913805980   -6.561799200000    0.8621    4.7204   0.968    5
57007.209    2.767751967058   -3.334399201549    0.5951    1.0360  -0.485   39
57070.207    0.254805892139    0.760500002173    0.1389    0.1120   0.159   59
57092.232   -0.167560411869   -0.041799600581    0.2451    0.3249  -0.131   32
57154.207   -0.064367509809   -0.024299998813    0.1612    0.1733   0.076   35
57217.209    0.425909369909   -0.450399602414    0.1741    0.2882  -0.326   57
57295.230   -8.792653862089    0.825202798893    0.3195    0.4624  -0.095   16
