%-----------------------------------------------------------------------------
%                R.A. (mas)        Dec. (mas)        Err. (mas)     Corr. Del.
% Uncertainty in R.A. is in R.A. cos(Dec.)!!!!
%-----------------------------------------------------------------------------
57660.250    0.045298802700    1.371600000002    0.8839    3.0251   0.255   19
57960.230   10.208098310847 -290.100599999994    0.8942    3.6709   0.281    8
57974.230  -56.305498669481 -120.331799999999    0.5509    0.4701  -0.050   38
58022.797   -0.980848792298    0.687798000004    0.6256    0.9511  -0.310   50
58038.229    9.558600808663   73.372698000003    0.6702    2.8921   0.471   11
58048.076   -1.396951126438   -0.269200800002    0.2479    0.5387  -0.439   56
58203.797    0.000000000000    0.758599200007    0.3309    0.6036   0.708  134
58504.916   -2.120399889658   -0.244400399993    0.8144    0.8034   0.099    6
58540.733    0.585151152788   14.516100000003    0.1782    0.3583  -0.106   95
58653.230    1.306198713677    0.068299200008    0.2185    0.1726  -0.007   94
58747.059    0.125549996832    0.000000000000    0.1767    0.3957  -0.149  126
