%-----------------------------------------------------------------------------
%                R.A. (mas)        Dec. (mas)        Err. (mas)     Corr. Del.
% Uncertainty in R.A. is in R.A. cos(Dec.)!!!!
%-----------------------------------------------------------------------------
49914.167    0.538466197477    1.986299999679    0.4122    0.8046   0.072  124
54292.229    0.417407522326    1.145797201119    0.4140    0.4614   0.359   99
54664.250    0.631654086427    0.212900399710    0.9646    1.4595  -0.150   28
54720.251    1.010259637639    1.206000000664    0.5888    1.4442  -0.302   15
54760.209    0.667762837433   -0.019202399670    0.2506    0.3120  -0.424   38
54788.209   -0.271030963428    1.209398400626    0.4411    1.3838   0.554   26
54830.205   -0.823732709109    0.054097200319    0.8432    1.8290   0.290    5
54893.207    0.309832934542    0.972298799873    0.2854    1.1312   0.608   14
54928.206   -0.177842972279    2.188299600725    0.5672    1.6078   0.206    3
55083.207   -0.704921364820   -0.094100399473    0.8810    0.8746  -0.061    5
55119.250    1.502879774554    5.216097600247    2.8253    7.3901   0.874    3
55187.208   -0.712860809687   -0.464601600392    0.9095    1.0880  -0.250    3
55299.208    2.170642611987   -4.439901599973    6.9209   20.5542  -0.974    3
55371.250   -0.458460299030   -0.583102799645    0.1519    0.4110   0.295  104
55393.271    1.229303062524   -0.465300000130    1.3944    2.2083  -0.477    3
55397.209    6.397618205048  -39.515302799487    9.0934   15.5824  -0.841    3
55435.271   -1.501085384592    2.004098400832    1.7843    2.7513  -0.673    5
55483.229    0.018277371226   -0.084099599285    0.2105    0.6505   0.278   22
55565.209   -1.558168201659   -1.999400398844    2.0766    4.0288   0.975    4
55656.207   -0.059330147929    3.263597999847    1.9661    4.3095   0.913    3
55713.208    2.717199200565    2.364699600932    2.7631    1.5020   0.535    3
55806.270   -0.079707378509    1.436900400265    0.3466    0.6054   0.016   29
55841.272   -0.613678812065   -0.609400800222    0.4658    1.6497   0.579   11
55847.251    0.098434215907    0.000000000000    0.1253    0.2166  -0.084   81
55936.208   -1.500333923754   -0.792802799410    1.5059    0.9047  -0.325    6
55946.384   -8.030697026630   -0.781102800040    6.9018    1.3809  -0.101    5
55974.271   -0.153269497717   -0.833202000194    0.2146    0.5117  -0.133   52
56000.207   -4.948077944478   -0.502199999985    3.8860    3.1888   0.872    3
56055.206   -0.221740119721   -0.334900799892    0.3375    0.3789  -0.113   28
56149.269    1.689561226243   -2.236802399302    0.7874    1.0538  -0.477    6
56188.209    0.547153628455    1.691298000850    0.5654    1.2938   0.390    5
56216.209    2.747464789134   -7.775301599366    2.6739    5.5216  -0.827    4
56280.208   -0.269682462713   -0.005101199463    0.3122    0.7083   0.115   17
56342.209    0.026518810758    0.913798799829    0.2290    0.6278   0.355   13
56378.270    0.137088715515    1.780700399934    0.2550    0.6667   0.208   13
56391.207   -1.419580141394    0.448200000314    0.7383    0.7972   0.162   11
56464.272   -0.374560253463    0.666097199797    0.3815    0.9230   0.219   13
56513.270    0.385646063735   -2.023700399256    0.9235    1.8190  -0.735    8
56596.269    5.230043771943    0.213800399784    3.6241    1.5667  -0.766    4
56602.208    1.299420500786   -1.533700799961    1.8128    0.8085   0.513    3
56603.249    0.727244033794   -0.439502399274    0.6193    0.8215  -0.359    6
56609.207   -0.001348398517    0.020998801098    0.2508    0.5805  -0.295   13
56611.270   -1.503929653132    1.615197599669    0.7053    0.8472  -0.149   11
56667.270    0.307736652113    4.071200400801    0.9248    1.4106   0.448    4
56730.272    0.928905442873   -0.780901199704    1.0118    1.0082   0.124    3
56807.271    0.415908075378    0.928998000127    6.1507    3.7102   0.866    5
56834.248    1.052959434996   -0.080802000291    0.1527    0.2541   0.119   96
56904.248    0.187127340936   -0.587401199681    0.1792    0.2897  -0.264   76
57028.207   -0.002847845465   13.602999600337    1.3197    3.5458   0.906    4
57071.226   39.457103727799 -103.115501999440   22.0848   57.8966  -0.999    3
57105.209    2.145173782005  -19.090800000043    1.2257    6.2111   0.197    6
57175.209    2.062920552696    0.671698800581    0.5809    1.1761   0.559    9
57184.581 -172.296441368318 -347.715500399204   20.7649   59.2299   0.820   17
57239.208    4.054677263280    0.662799600804    0.6447    0.7663  -0.296   14
57365.227    5.213413319173   -3.255101999144    4.5772    7.3010  -0.939    8
57378.208   -0.206307119234    1.218999600461    0.5376    0.6334  -0.059    8
57423.269    0.187878903972   -1.139399999950    1.5214    1.7870   0.798    5
57465.269    6.022608383214   -2.497600799778    0.4364    0.6168   0.156   11
57479.269   -3.413584182839   -0.519001198818    1.1957    1.6121   0.610    6
57493.269   -0.231330059968   -6.662300399363    0.2085    0.5611   0.097   20
57521.269    0.787023647895   -0.885301200348    0.6095    0.8237   0.321   17
57532.208   -4.766790189054  -42.030201599097    2.5133   31.2919   0.603    6
57577.269    9.207559405316  -12.198401998909    1.8433    1.5257  -0.800    8
57596.229    5.036771273904    1.669500000645    1.3429    2.2466   0.225    4
57646.250    0.000000000000    0.293900400017    0.1141    0.2228   0.037  164
57647.269   -0.425501490353   -0.390301199360    0.2237    0.6098  -0.074   28
57668.271   -0.820435397471    1.115197200185    1.2119    1.5413   0.027    7
57700.208  -22.084904945743   -6.450901198818    2.9547    1.3673   0.312   16
57721.207    0.966362490198    0.114199200496    0.4539    1.3880   0.441    5
57731.269   -0.328415775161   -1.469102399732    0.1906    0.5928  -0.340   15
57744.272   -0.230431127624   -0.865702799047    0.2072    1.3128  -0.278   17
57785.231   -0.249308911256    2.639300400631    0.1099    0.1799   0.111  195
57791.207   -2.778780256281    2.649499200835    3.2062    3.7937  -0.867    4
57899.270    2.641540696730    2.315300401001    2.0127    1.2229   0.458    9
57906.271   -1.105101496697   -2.917501199029    0.7551    0.7438   0.062   12
58008.209   -2.259490260176    1.701298801038    0.8154    0.8654   0.166   16
58025.270   -0.254253039151   -0.170600399407    0.5138    0.5752  -0.313   26
58032.268   -1.029590464368    1.020297600007    0.2470    0.6893  -0.182   16
58037.206   -2.368862712649    0.494899200021    0.7360    0.7420   0.026   10
58067.270   -3.193192461635   -2.526299999595    2.1082    0.5740  -0.436   11
58212.209    2.180383498469    0.289097999939    2.0846    1.3839  -0.718    3
58242.272  -10.997057666944    3.641598000748    1.8070    1.0739   0.369    4
58249.270    2.571570627777   -0.857800799992    0.6349    0.9818  -0.171    7
58347.271   -0.494270530097   -0.001702799501    1.3228    2.6191   0.852    3
58410.26980448.03493269271038868.152598000270    1.7939    1.0970   0.301    8
58452.269  -38.273200734392  -30.135700800393   12.0114    9.3189   0.981    3
58522.269   -1.480708154012    1.234897200497    1.7356    1.2824  -0.736    7
58526.207    0.930552259130    0.031899599762    1.1402    0.8212   0.298   11
58564.269   -0.449920339558    1.438700400413    0.4018    0.8813  -0.292   18
58725.272   -0.717805039780   -1.599699599986    1.8867    3.3890   0.851    4
58827.209    1.427217693793    0.809499600152    0.6597    0.6641   0.299   21
58918.208    1.162180839037   -1.558702798832    1.3220    1.0189   0.059    8
58981.210    0.216943463333    0.975600000785    0.5798    1.0221   0.273   13
59038.229    0.007040512523    0.790099200465    0.1262    0.2929  -0.437  212
59051.250    1.459281147051    0.093898800735    0.2770    0.4053  -0.577    9
59081.252    0.063972383356    0.126298800218    0.1115    0.1965  -0.023  135
59115.231    0.073263803665    0.434998800181    0.0884    0.1545  -0.060  123
59242.250   -0.153269497717    0.351097200912    0.1229    0.2880  -0.529  216
59397.269    0.075658606033   -2.699200798872    0.3925    2.9965  -0.434    3
59488.272    0.146826025071    2.964697199737    0.2526    0.9062   0.389    7
59562.209   -0.340849983948   -0.110401200182    0.2842    0.7400  -0.130   28
59569.207   -0.436137732254   -1.214402399441    0.9416    1.8881   0.696    3
59614.272    2.043294885152   -3.266301600391    0.8630    1.2899  -0.656   18
59621.270   -0.621470785426   -0.848102399509    1.0632    1.7943   0.752    7
59689.206    0.322720186428   -0.435999599624    0.2268    0.9418  -0.525   28
59695.208   -0.685892634954    0.651398400819    0.5823    0.8001  -0.662   30
59754.268    0.639744579726    0.199998000561    0.3278    1.1557   0.487    6
59824.272    0.515690587604    1.655398800438    0.2426    1.2137  -0.244   18
59828.206   -0.404376375859   -0.263699999437    0.2600    1.0081  -0.458   21
60048.269   -0.127951716167    4.660099200926    0.4147    1.7809  -0.372    6
60055.271   -0.043300209762    1.728799199796    0.7687    1.5168   0.340    5
60160.269   -3.214019158387    1.185199201181    1.2533    0.3565  -0.445    6
60167.271    0.738628159608    0.022798799648    0.8383    0.3691  -0.117    4
60208.271    0.288858868481   -1.198900799437    0.3932    2.3183  -0.646    7
60230.270    0.624912093843    1.180098000120    0.4603    0.3708   0.000    4
60241.209   -0.076262595365    1.892599200559    8.1020    5.3401   0.875    3
60244.270   -6.600182021198   -0.105501599457    5.6283    0.6922   0.844    4
60265.271    0.874221005099   -4.773099600364    0.8793    5.3897  -0.955    3
60272.270   -2.663266223629   -0.566402400182    1.5454    0.4533   0.456    9
