%-----------------------------------------------------------------------------
%                R.A. (mas)        Dec. (mas)        Err. (mas)     Corr. Del.
% Uncertainty in R.A. is in R.A. cos(Dec.)!!!!
%-----------------------------------------------------------------------------
49533.343    1.095149777887    0.406000800979    1.7495    1.2719   0.426    4
49819.958   -0.838110788486   -1.071799199792    0.3246    0.5132   0.167  152
50084.998   -0.101149126959   -1.280800796621    0.2274    0.4614   0.014  102
50155.831    0.300061671473   -1.266001204669    0.3163    0.7775   0.619  115
51288.208    1.132955037887    0.295002000428    0.9681    1.3910  -0.719    6
51385.843    1.315504186339   -4.268199604951    4.6866    6.5339   0.796    3
51575.072   -0.588554251509    1.361098804864    0.1500    0.2848  -0.082  134
52403.251   -0.267473833545   -1.006300796291    0.1048    0.1721   0.100  131
53318.206   -0.244758864348    0.257698796702    0.3057    0.6645   0.357   14
53551.250    0.205968415260   -0.454600798605    0.1830    0.2004  -0.075   74
53766.207    0.124568297538    0.019799995243    0.1580    0.2554  -0.038   16
53978.249    0.180290950335   -0.185399996155    0.1226    0.2069   0.093   95
54165.206   -0.132606085597   -0.012700803609    0.2223    0.2584   0.503   14
54278.229   -0.262957244852   -0.261100798582    0.1604    0.1928  -0.289  117
54620.209   -0.372993955225    0.242802002504    0.1232    0.1820   0.150   32
54683.207   -0.540872754775   -0.621198005035    0.7332    0.4774   0.716   21
54720.251    0.723987439102   -1.858698001911    0.4306    0.8850  -0.129    4
54802.209   -0.266061966549   -0.805298394368    0.2718    1.6913  -0.203    3
54803.228    0.000000000000    1.296201597256    0.4061    0.7036  -0.385    8
54823.207    0.063482724925   -0.220600804823    0.1957    0.9475  -0.059    7
54844.205    0.269166784476    0.424000802468    0.2775    0.6509   0.189    4
54865.207    0.050647360466   -0.384001195641    0.3725    0.2981  -0.007   13
54886.187   -0.345061563956   -0.397097996085    0.2473    0.7710  -0.405   24
54887.206    0.082388771043    1.084201196022    0.2097    0.5314   0.317   21
54894.230   -0.035973547332    0.590201999273    0.3032    0.6317  -0.183   17
54936.208   -0.194395955821    0.217198802943    0.2339    0.4786   0.294    9
54937.249   -0.003666793339    1.188100804939    0.8542    1.2492   0.722    3
54942.209    0.251675973357    0.426499194361    0.2688    0.5851   0.574    9
54949.207    0.205121987909    0.507402005212    0.3622    0.4451   0.266    8
54965.249   -1.067495006321   -1.427399996601    0.1517    0.4279  -0.416  132
54991.208   -0.309372468562   -0.321800403924    0.4001    0.9255   0.700    7
55042.251    0.043029418078    0.219700801551    0.1274    0.3013  -0.128  107
55154.248    0.320376120354    0.471301206062    0.1000    0.2000  -0.128  116
55379.271   -0.305279093545   -2.063199595170    0.4098    1.0511   0.477    6
55428.269    0.335612005129    7.629501600093    0.7339    6.1425  -0.717    3
55435.271    0.842346293244   -2.697699599707    0.8475    1.6625  -0.690    9
55454.228    0.408124539438    0.270900000032    0.1121    0.1644   0.040  210
55538.228    0.164350864178    0.339699596452    0.1129    0.1891   0.326  147
55596.270   -2.087311883912    0.000000000000    3.5133    3.0037  -0.814    3
55657.230    0.194541549793    0.484700395020    0.0690    0.1220   0.045  248
55701.272    0.269451140185   -0.009100803311    0.5796    0.9380   0.366    6
55771.268   -4.741312941719   -6.496801202616    2.3190    3.4303   0.870    5
55791.251    0.856031549286   -1.925899196920    2.7739    6.9337  -0.679    4
55792.270  -48.104806734300  -35.088299996744   25.1705   17.8400   0.994    3
55817.206   -0.335892992835    0.049798795487    0.4157    0.6403   0.516    4
55847.251    0.055726020800    0.054201596811    0.0759    0.1179   0.052  269
55916.229    0.305001473842   -0.875800795086    0.1792    0.3383  -0.747   77
55950.208    0.193129682797    0.200401206030    0.4067    0.3077   0.113    4
55981.272   -5.984304689979   -6.384099597767   14.7100   15.1362   0.998    3
56036.250   -0.480914597220    0.393299997370    0.2004    0.3394   0.142   58
56106.250   -0.644842247722    0.298000804833    0.2886    0.4301  -0.205   25
56162.250    0.027085963918   -0.199900793518    0.1672    0.2914  -0.119   99
56204.250   -0.283132931996    0.259401600999    0.1400    0.2828   0.094   44
56498.251   -0.277769915951   -1.541700002861    0.1967    0.3949   0.414   47
56817.881    0.292585955054    0.381700802166    0.1197    0.1868  -0.134  171
56945.229    0.420678819962    1.791399604656    0.1705    0.2091   0.096  201
57011.551    0.066164232947    0.541101601925    0.1770    0.2795  -0.085   81
57015.270   -2.730038063257   -1.244599201300    0.3671    0.2554  -0.097    7
57038.269   -1.179932237010   -1.363298402168    0.5307    0.4183   0.638   10
57156.760  281.463631954191 -199.172998797792   80.5203   79.3528  -0.373    3
57177.583  177.049927851834 -100.178701200093  103.4687   84.1224  -0.377    7
57178.270   -6.134547084439   -9.390099603479    2.0000    2.9510   0.908    6
57189.209   -0.780129841342   -2.258297996605    0.6952    0.7642   0.188    3
57199.272    0.962821311993   -1.649199599285    0.9141    0.6115  -0.495    7
57205.269   -3.838869632954   -3.764401193962    1.7769    3.0304   0.710    3
57210.207   -1.720520636076    0.044701202739    0.4499    0.6501  -0.078    6
57213.272  -16.427916804739    3.850901997282    1.6760    0.6472  -0.800    4
57220.270  -37.007745776109   27.472399203532    1.7749    1.7547  -0.765    5
57227.272   -0.225998508432    0.123001206020    0.3579    0.2828   0.075   39
57262.270    0.119770721138    0.550400403654    0.6035    0.6430   0.439    4
57290.270   -0.108482617408   -2.638800000909    0.7099    1.4040   0.310    3
57297.272    1.759179059433   -0.228898794319    0.5148    0.2090   0.126    7
57371.209    1.909702537828    1.648400404974    0.6298    0.5438   0.890   10
57462.208   -1.433578684772   -5.246600402131    0.4802    1.5587   0.780    5
57465.269   -2.450290840665  -27.465001204519    0.4713    1.7736  -0.760    7
57477.209   -0.555262212200   -5.247601201575    0.3258    1.0630   0.002    4
57498.229    0.214571642965    0.119700000312    0.1047    0.2275   0.265  234
57570.271   -1.531061018392   -3.739600795427    0.7371    1.4523   0.687    3
57737.270   -0.450442923898    0.230799597034    0.6502    0.3107   0.253    5
57801.269   -2.494305544060   -1.721300401414    0.6780    0.6577  -0.355   13
57970.691    0.588696477479   -0.410799599138    0.1630    0.3159  -0.331   81
57978.131   -0.120898136195   -0.528901198038    0.1798    0.2644  -0.014   90
58015.324    0.547221056137   -0.509597995801    0.3207    0.5730  -0.334   62
58137.058    4.583594830841   -2.450498402595    0.1851    0.3220  -0.330   99
58143.856    2.717060569057   -1.601499604931    0.2219    0.4411  -0.280   70
58159.408    0.110321162311    0.672001193891    0.2125    0.3056  -0.227   92
58170.230    0.137407126229   -1.208898005700    0.1112    0.2822  -0.195  167
58203.797    0.143755331362    0.110001595033    0.5787    0.3356  -0.510   90
58425.726   -0.277065714570    0.262799996165    0.2094    0.4840  -0.653  109
58472.708   -6.299317794289   -4.378201199984    0.2343    0.3774  -0.218   94
58954.207    0.159553287778    0.169498795799    0.1355    0.1976  -0.064   17
59068.271    1.256819134043    1.347598794155    0.8564    1.6845   0.883    3
59116.250   -0.771103496191   -0.379299599729    0.8588    0.6054   0.257    9
59186.250    0.008041156063    0.622800000372    0.3913    1.7969  -0.394   34
59340.250   -1.418766013672    1.501199996312    0.5393    1.2115  -0.216   49
59390.271    0.037950853972   -0.159199194627    0.3562    0.5192  -0.200    6
59571.271    0.937570428746    0.945500394778    0.3579    0.6841   0.360    4
59760.248   -0.711852908021    2.956798799403    0.9394    2.0414  -0.103   12
59779.208   13.955195350587    8.721900002229    7.7001    3.6660   0.946    3
59789.270   -1.861171245740    1.490299199247    1.9924    0.4892  -0.460    4
59845.271    0.521404733245    0.318599994387    0.6559    0.3279   0.246   12
59870.210   -0.066445220654   -0.215899196121    0.3824    0.3614  -0.115    8
59873.271   -0.520273950185   -0.280997996072    0.2989    0.3765   0.043    4
59957.271   11.551177411435    3.526599594750    8.3673    2.0918   0.990    6
59961.208    2.339268941204    0.682700398613    2.2416    0.4226   0.687    3
59964.269    0.231500382442    0.669999595004    0.3947    0.3127  -0.377    9
60052.207    0.014531587165    0.304599596745    0.3134    0.2364  -0.360   15
60062.269   -0.494741983003    0.130500001205    0.7691    1.1592   0.251    3
60201.250   -0.466667365765    0.635500803980    0.4875    0.3167  -0.024   28
60272.270   -0.706208904270   -1.234299600128    1.0763    0.3851   0.144    9
