%-----------------------------------------------------------------------------
%                R.A. (mas)        Dec. (mas)        Err. (mas)     Corr. Del.
% Uncertainty in R.A. is in R.A. cos(Dec.)!!!!
%-----------------------------------------------------------------------------
49534.544  -74.141934226102 -428.304398398893    0.5864    2.3208   0.047    4
49960.334    2.970242487804   -0.514299604504    1.0960    0.9221  -0.501    4
50459.832    0.613741678799   -0.449499599142    0.1793    0.3493  -0.006  130
50575.751    1.271136792322   -0.224999999432    0.2409    0.5177   0.026   81
51288.208   -0.021610963851    0.259902000721    0.6203    1.4213  -0.496   11
51351.086   -0.392581963826   -0.814197598942    0.2503    0.3722   0.188  137
52212.082   -0.014649871183    1.055300397468    0.0903    0.3297  -0.348  120
52353.230    2.684399652400   -3.643397999298    4.7833    3.3157  -0.947    8
52619.230    1.106244129115    0.225100795603    0.6836    0.7898  -0.392    6
52752.229   16.969148031506    1.760799595729    7.5063    1.3893   0.780    3
52815.231    1.465179228926   -0.186397201674    1.0437    1.0844  -0.142    7
52878.229   -0.710038970370   -0.912099599049    1.2305    0.8439  -0.385    9
52948.229   -0.860720391955   -2.921598003525    0.7392    1.5372  -0.099   18
52982.081   -3.726110432206   -0.767797198620    1.8353    1.0963  -0.126    4
53031.002   -0.342837573016   -0.533199602870    1.9834    3.7309   0.826    4
53095.001  -35.146785989047   -8.342100002778    9.7351    2.5747   0.452    5
53192.001   -4.089685271221   -4.707799200077   19.6675    3.7834   0.856    4
53396.230  -20.369388949771   -1.766998803276    9.0342    2.7347   0.346    5
53752.166   -3.873453956042    2.217301197049    8.5011    2.5481   0.289    5
53837.251    1.512313209985    1.318600799749    0.9644    2.1187   0.246   15
53929.082   -0.956436405382   -7.024500002473    1.2692    3.4677  -0.128    9
54207.082   -0.772981817634   -0.448297200961    1.8066    0.7917   0.463    5
54306.232   -3.101345836260   -0.780098398678    1.9074    0.6916   0.421    3
54362.229   -0.404329005551    4.141400400215    1.0813    2.4746   0.215    6
54564.004    3.176609880858    2.349802797141    1.7501    2.1288   0.171    7
55810.065   -0.396208720013   -4.861098000930    4.3311    9.5854   0.876    3
58159.408   -0.232621459529    3.405999597561    0.1763    0.3640  -0.332   55
58551.686   -1.316822919921    1.653102000887    0.2055    0.4404  -0.069   91
58622.004    0.037851337079    1.115499596693    0.2651    0.5805  -0.259  104
58631.757   69.799321934225  230.268999599303   39.9618  130.1879   1.000    3
58795.122   -1.071730887633    2.229400798370    0.2530    0.5697   0.092   56
58803.501    0.382282775560    0.530002800048    0.2162    0.4783  -0.244   71
58899.905   -0.189984173392    0.235000799620    0.1388    0.3064  -0.070  108
58925.209    0.217536322206    0.590900397412    0.3094    0.2644   0.192   25
58981.988   -1.694031283682    4.177202398381    0.7213    1.0977   0.327   39
58988.208    0.859268977227   -0.122000400182    0.2896    0.7391   0.493    5
59102.228    0.827943664524    1.954101597335    0.4994    0.5534  -0.041   23
59230.577    0.000000000000    4.415302798577    0.2020    0.3632   0.382   41
59275.207    0.949328905012    0.662399997253    0.4301    0.4705   0.204    7
59303.207   15.772405147198   -0.216399602238    6.9374    0.5915  -0.186    4
59394.209    0.623459391071    0.000000000000    0.3176    0.2886   0.154    7
59452.251    1.080720914058   -2.973798001449    1.6390    2.3374   0.228   16
59494.251    1.794383277196    2.469200396149    1.8295    1.4777   0.182   11
59536.251    2.385212150689    1.284400796919    0.5002    0.8887   0.160   39
59613.249    0.965426629655    1.364601596521    0.2695    0.5220   0.176   62
59814.210    0.713519516704    0.111801601577    0.6149    0.4903   0.377    3
59982.206   -3.262176674989   -1.856700003344    9.9463    2.6354   0.473    3
59989.208    0.552977536414    0.613900795798    0.3995    0.2481   0.248   17
60075.250    5.081651264521   -2.122498803914    3.3402    2.0879   0.112   11
