%-----------------------------------------------------------------------------
%                R.A. (mas)        Dec. (mas)        Err. (mas)     Corr. Del.
% Uncertainty in R.A. is in R.A. cos(Dec.)!!!!
%-----------------------------------------------------------------------------
48538.255    0.948190082012   -0.027100804800    1.8675    1.9433   0.732    4
48787.411   -0.607271075349   -2.531001609896    0.9451    1.0867   0.329   12
48853.258    2.438756485218   -0.117399619626    1.2559    1.1468  -0.130   12
49533.343   -0.243333211276    0.000000000000    0.4207    0.5212  -0.057   17
50459.832   -0.194201420185    0.129999588694    0.1609    0.1487   0.094  197
50849.335   -0.057543663550   -0.789501609688    0.5387    0.7143  -0.171   16
50989.324    1.427024913656    1.358499591220    0.1759    0.2804  -0.484  300
53201.256    0.171282344022   -0.209700007758    0.0817    0.1244  -0.144  239
53297.204    0.159579108800    0.206398789260    0.1981    0.2593   0.140   23
53551.250   -0.345463819798    0.952300791823    0.1810    0.2808  -0.574  112
53642.248    0.754373998859    0.453099599440    0.1195    0.1965  -0.537   94
53899.205    0.030369915028    0.093599982165    0.2576    0.5084   0.087   35
53990.207    0.000000000000    0.058899598798    0.1645    0.2958   0.323   43
54235.206    0.204551390803   -0.002599213644    0.1464    0.1759  -0.035   34
54383.209   -0.023211525926   -0.183801620324    0.1449    0.2619   0.053   20
54579.209   -0.432024199743    0.561898789897    0.3121    0.3178  -0.057   33
54601.248    0.225926875819    0.597301178118    0.2359    0.4220   0.828   84
54928.206    0.283180398594   -0.030499199966    0.2549    0.2620  -0.162   49
55026.206   -0.918980730086   -0.053600413707    0.5673    0.6073  -0.033    3
55042.251    0.171089708491   -0.169902006064    0.1751    0.2413   0.325  120
57281.584  -84.159413504675  -32.789098821695   40.8132   29.9242   0.493   30
57324.249 -216.002031927253  148.442799581971   23.9647   18.1432   0.181   38
57330.583  140.562121017397  -34.643001606582   25.8120   19.1829   0.365   39
57350.584  760.580365949429  951.621400790259   33.8526   24.9331   0.650   39
57352.626  246.078537741997  192.505500001516   32.2946   18.6453   0.489   22
57360.833  -62.281987388149   47.568499181239   17.4660   17.7531   0.170   41
57361.647  -21.814850212574  144.833101185782   34.4383   23.2673   0.153   12
57804.381    0.024952370579    0.136900794701    0.1881    0.1608  -0.022   97
58551.686   -1.312900896152   -0.062100008336    0.2262    0.2747  -0.225   98
