%-----------------------------------------------------------------------------
%                R.A. (mas)        Dec. (mas)        Err. (mas)     Corr. Del.
% Uncertainty in R.A. is in R.A. cos(Dec.)!!!!
%-----------------------------------------------------------------------------
47098.356    0.662757883508   -6.162400791254    1.7674    2.8710   0.191    5
47207.339   -0.092450837769   -1.615201207983    0.8258    1.3020   0.136   11
47278.256   -1.141835544549   -0.097001984045    0.7580    1.2316   0.090   12
47535.001   -8.833381910985    8.762198416434    1.7051    2.3157   0.156    3
47568.100    0.944901234209    3.521296815734    0.3426    0.8095  -0.146   15
47636.413  -10.933151220191   10.256299208322    3.0522    2.0162  -0.894    3
47655.329   -8.940536077475    7.376799612757    9.0989    6.4074  -0.975    3
47660.341   -2.405753028970   25.698297608301    0.6870    1.6805  -0.197   13
47717.290   -0.513162401688   -1.023501590680    0.5082    0.8030   0.235   12
47726.246    8.946329241874    9.812700002954    1.0015    1.3603   0.374    6
47780.311    1.855720463047   -0.920501997825    0.5492    0.8595   0.207    4
47834.422   -1.226600710262    0.198097205839    0.6056    1.2596  -0.006   14
47916.352    2.404860265000   -3.826601985679    1.4336    3.0296  -0.122    3
47919.244   -0.880407661075    3.955298399205    0.8339    3.0073  -0.102    9
47923.083    0.356330289095   14.410097998052    0.9867    1.5084  -0.124   10
48082.248    4.344902171072   -5.976701987720    1.3263    4.0693   0.179    4
48097.245    8.557919322018    2.553998407961    1.3609    2.6992   0.392    4
48179.244   -0.031077151796   -4.104302408336    0.9777    2.9547  -0.175    9
48188.346    1.008616773041   -6.524402394348    1.1388    3.6581   0.227    9
48204.253    2.166826444584    0.354297608851    0.6913    1.0576   0.084    6
48386.268   -2.541198771710    0.158698807695    1.0735    2.0226  -0.075    4
48713.258    0.007798122326    1.158699606663    0.6146    0.9424   0.186   13
48733.251    0.312220758811   -1.983599997857    0.6145    1.0110   0.139   13
48804.428  121.125467657946   65.848899606635    8.4522    5.6113   0.777    5
49063.083    0.159729986450    0.836798406567    0.8627    1.0814   0.328    8
49611.418    0.349534797693   -0.634701584090    0.3134    0.4770   0.077   22
50242.333   -0.111722686661   -0.283600803641    0.2870    0.5143  -0.111   42
50459.832   -0.714662800841    0.488898010076    0.1955    0.2328  -0.108  142
50736.253   -0.046782807522    1.444399211437    0.3082    0.5308  -0.366   38
50849.335    0.207181265241    0.242298008857    0.6016    1.0431  -0.308   11
51088.084    0.000000000000    0.124999198192    0.1331    0.1823   0.066   90
51787.337    2.462336333428    0.146199596429    1.2608    1.1609   0.503    3
51927.334    1.143728356125    0.468399591114    1.2462    1.7755   0.459    4
53276.205   -0.257861690307    0.231497995173    0.2181    0.3127   0.098   24
53341.249    0.085767644677    0.408196791568    0.0767    0.1006   0.000  176
53612.206    0.167637671810    0.486399605393    0.1799    0.2906  -0.145   29
53620.205    0.314894036047   -0.618901205485    0.3699    0.4977   0.171   18
53768.252   -0.100804981093   -0.031499999409    0.1294    0.3338  -0.201  148
53964.209   -0.293617077268   -0.488800807830    0.2357    0.3149   0.366   34
54110.206   -0.493337115114   -0.059302783484    0.1421    0.1421   0.033   59
54125.251    0.005459004744   -0.419500798898    0.0815    0.1485   0.025  113
54508.208   -0.621321630459   -0.911102387136    0.5685    0.4100   0.085   11
54516.207    0.265325652978   -0.167201983459    0.1152    0.1658  -0.138   46
54522.208    0.162737575302   -0.382903206742    0.1192    0.1529   0.198   35
54872.205   -0.187577840011    0.000000000000    0.1787    0.2794  -0.002   32
54936.208   -0.004122214166   -0.039200386936    0.1208    0.1850  -0.144   64
55208.206    0.245944089093   -0.069703193617    0.3768    0.2648  -0.004   63
55278.206   -0.063269080867    0.094798792816    0.1561    0.1798  -0.040   43
57291.501******************-7692.511301996774  128.1783  125.8718   0.267    3
57770.187 -206.846679491128 -188.696300389779    2.6683    2.1507   0.751    3
