%-----------------------------------------------------------------------------
%                R.A. (mas)        Dec. (mas)        Err. (mas)     Corr. Del.
% Uncertainty in R.A. is in R.A. cos(Dec.)!!!!
%-----------------------------------------------------------------------------
52676.249   -6.418701588344    3.622399199799    5.2719    2.5185  -0.802    6
52850.229   -6.449210437738    0.533098813094    4.4845    1.8629  -0.659    3
52860.679   -0.310194018328   -0.973501190060    0.5386    0.5845   0.145    5
52872.433   -0.934427676168   -0.299300398865    0.3089    0.5814   0.238    5
52948.229   -1.150250514433    1.026000020943    3.4323    1.9032  -0.646    4
53165.232    3.185193232166   -5.143701579868    3.1576    2.0818  -0.621    5
53360.001   -0.694698150409   -0.233999980992    0.6980    0.8981   0.275    3
53543.999    0.334433741738    0.000000000000    0.7978    0.8604   0.462    3
53555.874   -1.124171139631    4.164998406964    7.5480   34.7779  -0.993    8
53605.000   -1.537177980265   -2.738300389638    0.7442    1.6028  -0.124    7
53619.033    0.987838175552    1.070701210892    0.4375    0.5207   0.047    4
53661.084    0.768338201146    0.466300815560    0.5920    1.1915   0.640    9
53823.233    0.306849804068    1.345201224012    0.4140    0.6559   0.364    4
53885.000   -0.780208385694    0.195300006567    0.5320    0.9043   0.160    5
53908.241    0.546830090305    1.523800810332    0.4179    1.2287   0.297    5
53913.201    0.166588943369   -0.208400388146    0.5646    1.7366   0.302    5
53989.999    0.530614759211   -1.781999981176    0.5028    1.2031   0.209    5
54012.360    0.366280664551   -0.717001191219    0.6245    1.4842   0.519    8
54123.998    0.402807822436    1.172898015511    0.4515    2.4219   0.235    5
54249.188   -1.041337051185    0.196099213667    0.5668    1.0280   0.527    5
54439.231    0.504451113380   -2.005599577615    0.4859    2.5075   0.127    6
54670.230    0.027333177192   -0.152499580963    0.4392    0.8184  -0.049    6
55384.209    1.590339771780    0.516301216180    1.7386    1.0362  -0.697    3
55414.269   -2.554441797489   -0.343400392921    1.7520    1.4564  -0.702    3
55880.208   -0.357505986395   -0.222800389338    0.9509    0.5755   0.527    7
55882.250   -0.600326970345   -1.277899181673    1.5205    3.3620  -0.018   14
55959.248    0.961508097289   -0.311900393513    0.6995    1.9644   0.069    5
56029.230    0.899904606515    0.458200798903    1.2267    1.7225   0.771    5
56058.033   -0.396625020090    7.117599616890    1.4758   10.1570  -0.944    8
56134.250    0.529527446269    0.335800814355    0.4550    1.2336   0.114    9
56260.258    1.830235786989    0.584600400089    1.4723    3.6941  -0.188   10
56376.831   -0.561292150663    9.622198820125    1.6761   12.3323  -0.852   13
56504.230    0.000000000000    6.456301221647    0.5621    4.5191  -0.851   20
56524.231   -1.508089479726   -2.904001186721    1.3193    0.8870   0.091   15
56624.291    0.167090464325    0.539701198932    0.6699    5.3425  -0.784   20
56754.795    0.990095076872   -3.371900390903    1.2990    4.4426  -0.568    7
56890.792    1.694155693014   59.544100798803    0.4024    2.3963  -0.819   23
57001.208   -2.094959484235   24.546700799988    0.4180    3.2091  -0.854   29
57113.230    0.691018904641   -6.174399590009    0.4618    3.7325  -0.882   25
57239.208   -0.625236756769    0.313801209018    0.3239    0.2910   0.584    3
57247.229   -6.612206515995   41.624600419254    0.4499    2.9947  -0.929   42
57307.795    1.976346471136    2.335798805575    0.2640    1.0416  -0.494   20
57415.229   -0.698543828609    8.657200805828    0.3152    1.9721  -0.815   58
57525.082   -4.432990655881   -6.391198789402    0.3935    1.7663  -0.580   17
57659.231    0.638860155037   -5.327398784516    0.2407    1.1834  -0.718   56
57777.207  136.668579953025 -205.579699184000    0.3232    0.2048   0.065    4
57848.230   -0.712586586430   -7.833301188498    0.4323    2.6287  -0.755   39
57961.249    2.907680693522  -28.776599995695    0.6236    4.0287  -0.855   29
58024.251    0.348392228530   -7.869499177104    0.2734    1.1922  -0.644   28
58199.246   -1.694324235073   12.128900405628    1.2341    4.5371  -0.921   23
58248.229   -5.291603598413   -2.884399177105    0.9760    0.8887   0.358   66
58388.226   -1.525977915748   -6.645099600178    0.7622    2.5508  -0.840   26
58532.913    0.686170127511    0.197499616661    0.2251    0.9740   0.040   34
58610.083   -2.128395240947   11.036800810871    0.3517    4.8233  -0.476   42
58745.251   -1.358050898959  -27.599299178860    0.8601    1.9690   0.848    3
59423.228    0.767836680190   -4.916800790511    1.1553   11.5365  -0.927   18
