%-----------------------------------------------------------------------------
%                R.A. (mas)        Dec. (mas)        Err. (mas)     Corr. Del.
% Uncertainty in R.A. is in R.A. cos(Dec.)!!!!
%-----------------------------------------------------------------------------
48161.906    6.286959968173   -0.810597592249    3.3221    2.6987  -0.300    3
56162.250    1.482370208583   36.854902796790    3.2128   11.3356   0.630   13
57151.497    0.391910376900   -9.672998402266    3.1089    1.6464  -0.101    3
57359.251  -16.816163238167 -135.093200395886    0.9188    4.1668   0.643    9
57836.293    5.877829046534  -16.095600014410    1.0894    7.9717  -0.013   13
58022.797  -20.893741059104  109.100901599390   55.7621  126.2027  -0.992    3
58216.836    0.000000000000   12.090401997966    1.2535   11.4130   0.192   10
58276.251   -7.017062733253   27.418701600368    2.8414    5.5885  -0.812    3
58610.083   -5.758742784858    6.922501202666    3.4128    8.7857   0.006    3
59416.230    3.687008631950    0.979599607831    4.9018    6.2925  -0.897    4
59487.249    5.599338246222    0.000000000000    1.7118    5.1968  -0.525    6
