%-----------------------------------------------------------------------------
%                R.A. (mas)        Dec. (mas)        Err. (mas)     Corr. Del.
% Uncertainty in R.A. is in R.A. cos(Dec.)!!!!
%-----------------------------------------------------------------------------
47279.337   -2.662972663939   -0.366497999948    1.7386    1.8427  -0.022    6
48509.247    1.335798998603    4.597700370823    2.6441    3.9126   0.798    4
48810.082   -0.420098022922    1.698901166947    1.1686    1.1186  -0.103   11
49176.292    0.058146179093   -2.616497994268    0.9086    1.3320   0.005    8
49456.333    1.226893032222    2.923801207544    1.6627    1.4762  -0.321    4
49541.751   -0.402063810223    0.000000000000    0.1830    0.1749   0.062  250
50687.836   -0.357800218623    0.361303204954    0.5722    0.3166   0.142   54
51115.712    2.483627419793    2.276402375401    1.2860    1.3684   0.295    5
51198.251    2.238534135068    1.718002789630    0.6172    1.4200   0.641    4
51883.083   -0.643112891986   -0.412199989341    0.1049    0.1024   0.410  118
52767.244    0.000000000000    0.026200763159    0.1348    0.1422   0.368  116
53789.594  234.842361186178 -396.162399601963    0.4525    0.4461  -0.124   28
57318.270    0.529353985025    5.328500367341    0.4003    0.6992   0.570   12
57325.268    0.582782521873   -0.080499626165    0.2790    0.3613   0.279   18
57679.207    2.037030929108   -0.442098018993    0.3455    0.2636   0.080   18
58022.209   -2.212278902748   -0.316699191671    0.5493    0.3916   0.285    6
58396.269   -0.306608903564    1.017403172909    0.9307    0.6108   0.509    6
58491.208   -1.764092150950   -1.869199195426    0.1785    0.2505  -0.558  148
