%-----------------------------------------------------------------------------
%                R.A. (mas)        Dec. (mas)        Err. (mas)     Corr. Del.
% Uncertainty in R.A. is in R.A. cos(Dec.)!!!!
%-----------------------------------------------------------------------------
44341.679    0.567585804772    2.453997581142    0.3400    0.4052   0.253  103
44547.388   -0.719210151690   -0.910699202450    1.7518    2.2268   0.165   11
44575.121   -3.302247688880   -1.619802020514    1.2967    1.2055   0.416   20
44593.377   -0.276612304705   -0.940399220895    1.0731    0.9186   0.204   21
44612.380   -1.617445163998   -6.424502402069    2.6053    3.3741   0.333   12
44627.374   -1.430675162780   -0.373701607259    2.3290    2.4144   0.795   21
44780.249  -10.272916535117   -9.529599611824    6.1696    6.8864   0.242    3
44850.250   -7.906312275941   -1.165201209119    3.0233    2.2493   0.252   14
44899.248   -2.119843398815  -10.211900419677    2.3723    2.6768   0.177   16
44913.255    2.569812290627    1.163098801271    4.2263    5.9290   0.464    7
44933.260   -2.364334681451    2.182197590628    5.1847    2.8320  -0.466   16
44940.517  -12.437160757296   -0.980100020342    5.5783    4.5221   0.452   16
44968.247    3.974225160050    3.023899185450    1.8760    1.8195   0.134   15
45079.254   -3.062007623459   -3.924900008201    1.7887    1.9004   0.552   10
45100.256    6.165017358388    9.601797577830    3.0745    2.3038   0.365   14
45141.357   -1.057039948852    0.460299600036    0.2889    0.3224   0.098   37
45157.257   21.248417040253   -1.717599604945    5.4280    3.3513  -0.125   13
45258.709   -3.788303137175   10.151297991001    3.6721    4.6622   0.123   22
45264.761   39.806099121082  -53.397900015284   12.7506   14.1858  -0.276    6
45275.258    2.144028857302    4.097199584407    3.6812    2.6760   0.308   16
45282.249    2.996350746239    2.648800781913    7.7395    3.8093  -0.325   15
45296.253    3.287512413855    1.579899577564    3.4102    2.3889   0.369   15
45303.254   -4.618990317287   -3.577302013014    2.7769    2.8949   0.605   16
45310.070   -3.239234485159   -0.887299219698    2.7013    2.1512   0.233   15
45324.242   -7.322290712479   -1.148000401940    2.6652    2.0325   0.087   16
45359.247    4.349086991181    3.421799982561    1.9353    1.7981   0.206   16
45366.275   -7.661537582046    2.287997989470    2.2994    2.1067   0.252   12
45380.264    3.142497274849    2.675599185409    1.5792    1.6347   0.254   15
45493.316   11.309079068973    8.787898792662    1.6980    1.7926   0.270   15
45513.138    6.382017458920   -3.920799608181    1.5361    2.7823   0.078   24
45514.259    6.246640670923   -0.571899622059    2.1851    1.7879   0.371   14
45569.259    4.521402857090   -1.597899617423    2.1779    2.0249   0.281   19
45713.379  -16.584552033141   38.260598401507  111.0171  168.0944   0.108   14
47918.174   -0.092769420464    6.113300381116    2.5580    2.0757   0.010   21
48179.244   -1.378903310698   -3.858102010668    0.8108    2.2633  -0.225   12
48188.346    0.323754316822   -6.988701611021    0.8921    2.5082  -0.310   12
48434.247    0.359181094728   -3.043699206273    0.7100    1.3240   0.431   25
48439.163   -6.453909432168   -1.265601613909    0.5299    0.8555  -0.057   34
