%-----------------------------------------------------------------------------
%                R.A. (mas)        Dec. (mas)        Err. (mas)     Corr. Del.
% Uncertainty in R.A. is in R.A. cos(Dec.)!!!!
%-----------------------------------------------------------------------------
49960.334    0.424621029331    0.573400802040    2.3283    1.9869  -0.798    3
50003.416    0.358784767336   -0.927197998379    0.3034    0.7325  -0.531   94
50210.001    1.724231326544    0.483598799406    1.2249    0.7303   0.142    3
50519.255   -0.411305352176    0.975898798572    0.9174    1.7129   0.360    3
50575.751   -0.360705763849    1.349099999715    0.2112    0.4621  -0.015   66
51120.168   -1.376990363485    0.690901198652    1.0275    2.7582  -0.814    4
51617.079   -0.094985170434   -0.031399203237    0.1396    0.3412   0.072   54
52480.253   -6.426146784016    3.353299199915    0.1457    0.3250  -0.221  109
53115.229   -0.789768913907   -0.707500797148    0.3261    0.3980  -0.074   27
53131.252   -0.163488135422   -0.912797997188    0.2447    0.4326   0.546   53
53458.206   -0.685757480710    0.222199199840    0.3669    0.3529  -0.011   23
53488.251   -0.427138583459   -1.123599600561    0.2144    0.2569  -0.047  107
53500.206   -2.167199583816   -1.533797997411    0.9353    2.1142   0.683    3
53794.229    0.056664433067   -0.089200800346    1.9692    1.3023  -0.936    6
53858.202   -0.016273537707    1.077101997993    0.3427    1.0407  -0.230   18
53992.249    0.187307220574   -1.578600002716    0.1389    0.1942   0.059  143
54118.253   -7.763190103421  -18.700999200405    4.8551    7.9386   0.865    5
54202.235   12.993883627430   12.501601200654    7.6745   13.7492   0.887    5
54207.082   -1.273866645463    0.599601597173    2.2422    1.1741   0.419    4
54306.232    0.251666337336    0.402699601665    1.3150    0.9795   0.269    4
54362.229   -0.255068049168    4.896100798391    1.2508    3.0048   0.132    6
54446.229   -5.766871521366   -6.580997999350    4.9819    9.4691   0.898    4
54489.248   -0.738427201800   -0.111499200273    0.1570    0.2616   0.023   94
54564.004    3.352888027365    1.054299598024    1.8336    2.7053   0.177    8
54621.228    0.107118430000   -2.086700399673    0.7943    1.3412  -0.337    9
54684.230    2.152108488927    0.452001597750    2.5844    0.6337   0.766    3
54705.235    4.196807365066    7.273299600996    5.1654    8.7124   0.996    3
54741.249   -1.276085914476    0.094399202055    1.0253    1.8015   0.043   21
54768.076    6.762440475183    9.222501597606    6.5946   12.6599   0.866    5
55112.251    0.143660204777    0.367999199113    0.1305    0.2188   0.063  150
55154.248   -0.040540031610    0.319701602791    0.1405    0.2140  -0.267   32
55174.227    0.128423518494    0.777801599128    0.8343    1.0812  -0.137   15
55544.207   -0.035952332103    1.459699196715    0.2302    0.4537  -0.297   12
55545.241   -0.705581853884    1.255201197381    0.9252    1.4585  -0.106    6
55607.209    0.400208956649    1.527598802653    0.5584    1.9566   0.902   10
55847.251   -0.191745771216    0.056599198928    0.1056    0.1671   0.157  173
55889.295    2.039962052997   -0.571600801891    2.3087    1.4756   0.922    5
55944.207    0.138333926346   -0.040697998571    0.3069    0.1600  -0.089   14
56036.250   -0.376833722777    0.396701999250    0.1884    0.2757  -0.147  172
56189.228    0.307148340199    0.148701601432    0.8046    1.1510   0.020    8
56288.207    2.433513177376   17.796898802658    1.8947   14.6799   0.960    3
56547.249    0.128718233523   -0.792399598737    0.2160    0.4536  -0.195  122
56630.230    0.578049620651   -1.670000400367    0.7926    1.2786  -0.346   17
56661.920   -0.361593479023    0.211899598668    0.2954    0.6639  -0.274   24
56777.269    0.468861045273   -5.323798803403    0.5135    2.4061   0.245    3
56799.250  -57.072481781659 -170.587598402250    4.6681   13.5295   0.981    4
56878.498    0.218671865785   -1.500400802001    0.1829    0.3690   0.086   64
56884.269   -0.090990471072    3.495499198891    0.3248    2.8473  -0.287    9
