Tau Allanstd
1.338234647033347358e+01	6.788221419087402120e-02
1.784312862711129810e+01	6.470460435327735071e-02
2.230391078388912263e+01	6.304020141217389628e-02
2.676469294066694715e+01	6.231664465886336407e-02
3.122547509744477168e+01	6.325750163329110776e-02
3.568625725422259620e+01	6.493941773701661369e-02
4.014703941100042073e+01	6.741426760088690961e-02
4.460782156777824525e+01	7.013975788039053527e-02
4.906860372455606978e+01	7.297181822012616115e-02
5.352938588133389430e+01	7.590536414483059491e-02
5.799016803811171883e+01	7.878326754944393884e-02
6.245095019488954335e+01	8.158621120488500356e-02
6.691173235166736788e+01	8.432170874404652794e-02
7.137251450844519240e+01	8.695118539517888989e-02
7.583329666522301693e+01	8.945058747457190762e-02
8.029407882200084146e+01	9.180542657118545558e-02
8.475486097877866598e+01	9.398737179407330722e-02
8.921564313555649051e+01	9.600394854786270527e-02
9.367642529233431503e+01	9.781182606121183176e-02
9.813720744911213956e+01	9.939367861132343551e-02
1.025979896058899641e+02	1.007856294758073257e-01
1.070587717626677886e+02	1.019460919092791129e-01
1.115195539194456131e+02	1.028902525137964652e-01
1.159803360762234377e+02	1.036377941507576061e-01
1.204411182330012622e+02	1.041729864948600787e-01
1.249019003897790867e+02	1.045166205190603548e-01
1.293626825465569254e+02	1.046563958926373383e-01
1.338234647033347358e+02	1.045871248364937667e-01
1.382842468601125461e+02	1.043286643304801170e-01
1.427450290168903848e+02	1.038776750311504460e-01
1.472058111736682235e+02	1.032285613160211363e-01
1.516665933304460339e+02	1.024209840737627386e-01
1.561273754872238442e+02	1.014263136817156186e-01
1.605881576440016829e+02	1.002578432782850332e-01
1.650489398007795216e+02	9.893285598547474358e-02
1.695097219575573320e+02	9.744434079686697947e-02
1.739705041143351423e+02	9.581020162190216627e-02
1.784312862711129810e+02	9.404075980242254662e-02
1.828920684278908197e+02	9.213988830677509456e-02
1.873528505846686301e+02	9.012445491508362660e-02
1.918136327414464404e+02	8.799560844899473322e-02
1.962744148982242791e+02	8.576612631527870401e-02
2.007351970550021178e+02	8.346035650794753069e-02
2.051959792117799282e+02	8.107594089459664588e-02
2.096567613685577385e+02	7.862616681809983521e-02
2.141175435253355772e+02	7.613428195330543269e-02
2.185783256821134160e+02	7.360607659752246845e-02
2.230391078388912263e+02	7.105811350715930674e-02
2.274998899956690366e+02	6.850693366944460294e-02
2.319606721524468753e+02	6.595414729975573875e-02
2.364214543092247141e+02	6.342285963350578759e-02
2.408822364660025244e+02	6.092206420429136654e-02
2.453430186227803347e+02	5.845874944827968156e-02
2.498038007795581734e+02	5.605621982129296854e-02
2.542645829363360122e+02	5.371499926898864324e-02
2.587253650931138509e+02	5.144594320090566802e-02
2.631861472498916328e+02	4.926481831309705711e-02
2.676469294066694715e+02	4.717117873955939400e-02
2.721077115634473103e+02	4.517575730485348662e-02
2.765684937202250921e+02	4.328438226018831159e-02
2.810292758770029309e+02	4.149922810768345155e-02
2.854900580337807696e+02	3.982558601908899737e-02
2.899508401905586084e+02	3.826403289793906676e-02
2.944116223473364471e+02	3.681641491912487213e-02
2.988724045041142290e+02	3.548789829306493032e-02
3.033331866608920677e+02	3.427172559553161302e-02
3.077939688176699065e+02	3.316549854546040066e-02
3.122547509744476883e+02	3.216935638707132256e-02
3.167155331312255271e+02	3.127439615105754439e-02
3.211763152880033658e+02	3.047652123007376854e-02
3.256370974447812046e+02	2.977019172085330900e-02
3.300978796015590433e+02	2.914446118004717159e-02
3.345586617583368252e+02	2.859403287901873467e-02
3.390194439151146639e+02	2.810990757148087299e-02
3.434802260718925027e+02	2.768387240236352617e-02
3.479410082286702846e+02	2.730970707939637046e-02
3.524017903854481233e+02	2.697893907729937910e-02
3.568625725422259620e+02	2.668416937621712406e-02
3.613233546990038008e+02	2.642187749682827630e-02
3.657841368557816395e+02	2.618439579671683753e-02
3.702449190125594214e+02	2.596861716809715018e-02
3.747057011693372601e+02	2.577286241102607831e-02
3.791664833261150989e+02	2.559266904450280267e-02
3.836272654828928808e+02	2.542614405108057848e-02
3.880880476396707195e+02	2.527297750904169971e-02
3.925488297964485582e+02	2.512860057553149493e-02
3.970096119532263970e+02	2.499351046315537866e-02
4.014703941100042357e+02	2.486734056107381061e-02
4.059311762667820176e+02	2.474867519219276293e-02
4.103919584235598563e+02	2.463818417176804818e-02
4.148527405803376951e+02	2.453401150896685617e-02
4.193135227371154770e+02	2.443683869291752089e-02
4.237743048938933157e+02	2.434653150271947827e-02
4.282350870506711544e+02	2.426214867293324459e-02
4.326958692074489932e+02	2.418400817106827402e-02
4.371566513642268319e+02	2.411213889602148441e-02
4.416174335210046138e+02	2.404470093872310837e-02
4.460782156777824525e+02	2.398212977669814117e-02
4.505389978345602913e+02	2.392356297917267935e-02
4.549997799913380732e+02	2.386809476296617230e-02
4.594605621481159119e+02	2.381613783837843376e-02
4.639213443048937506e+02	2.376694745286145327e-02
4.683821264616715894e+02	2.371969169412999762e-02
4.728429086184494281e+02	2.367585745490938254e-02
4.773036907752272100e+02	2.363441499452089214e-02
4.817644729320050487e+02	2.359663285498173058e-02
4.862252550887828875e+02	2.356255546088680333e-02
4.906860372455606694e+02	2.353250890332188316e-02
4.951468194023385081e+02	2.350726485069982302e-02
4.996076015591163468e+02	2.348679785138528195e-02
5.040683837158941856e+02	2.347190371248333504e-02
5.085291658726720243e+02	2.346261048517748332e-02
5.129899480294498062e+02	2.345925647357141597e-02
5.174507301862277018e+02	2.346204501223274341e-02
5.219115123430054837e+02	2.347149376015518832e-02
5.263722944997832656e+02	2.348812474979370193e-02
5.308330766565611611e+02	2.351169202255159324e-02
5.352938588133389430e+02	2.354255008464343005e-02
5.397546409701167249e+02	2.357996051382641595e-02
5.442154231268946205e+02	2.362434033483022319e-02
5.486762052836724024e+02	2.367532952442922764e-02
5.531369874404501843e+02	2.373193071918412028e-02
5.575977695972280799e+02	2.379383583223297280e-02
5.620585517540058618e+02	2.386087788178395744e-02
5.665193339107837573e+02	2.393170385100416506e-02
5.709801160675615392e+02	2.400580791781183401e-02
5.754408982243393211e+02	2.408243768600022358e-02
5.799016803811172167e+02	2.416063144133899152e-02
5.843624625378949986e+02	2.423970262058674704e-02
5.888232446946728942e+02	2.431872879071998034e-02
5.932840268514506761e+02	2.439705825245525039e-02
5.977448090082284580e+02	2.447411849893896610e-02
6.022055911650063535e+02	2.454896025720618505e-02
6.066663733217841354e+02	2.462098829293930813e-02
6.111271554785619173e+02	2.468975276060475510e-02
6.155879376353398129e+02	2.475461671010006567e-02
6.200487197921175948e+02	2.481497489989483926e-02
6.245095019488953767e+02	2.487073846186428974e-02
6.289702841056732723e+02	2.492150550396757952e-02
6.334310662624510542e+02	2.496723329335349961e-02
6.378918484192289498e+02	2.500766478341266350e-02
6.423526305760067316e+02	2.504343028921897363e-02
6.468134127327845135e+02	2.507477318025711291e-02
6.512741948895624091e+02	2.510152981176547171e-02
6.557349770463401910e+02	2.512422082156548150e-02
6.601957592031180866e+02	2.514350135978388537e-02
6.646565413598958685e+02	2.515956314779936240e-02
6.691173235166736504e+02	2.517353892426393153e-02
6.735781056734515460e+02	2.518559064112273552e-02
6.780388878302293278e+02	2.519631772903485264e-02
6.824996699870071097e+02	2.520659055547151348e-02
6.869604521437850053e+02	2.521639616599861966e-02
6.914212343005627872e+02	2.522614224921188725e-02
6.958820164573405691e+02	2.523666296255834551e-02
7.003427986141184647e+02	2.524788827029613922e-02
7.048035807708962466e+02	2.526015185459414003e-02
7.092643629276741422e+02	2.527391503518786747e-02
7.137251450844519240e+02	2.528925556751107986e-02
7.181859272412297059e+02	2.530668608564991262e-02
7.226467093980076015e+02	2.532652418281145998e-02
7.271074915547853834e+02	2.534869615253601202e-02
7.315682737115632790e+02	2.537349956382379743e-02
7.360290558683410609e+02	2.540055810373720996e-02
7.404898380251188428e+02	2.543006160816128208e-02
7.449506201818967384e+02	2.546174008946896009e-02
7.494114023386745203e+02	2.549558987956346626e-02
7.538721844954523021e+02	2.553165493442108649e-02
7.583329666522301977e+02	2.556975126503555767e-02
7.627937488090079796e+02	2.560975700279501457e-02
7.672545309657857615e+02	2.565161840480704308e-02
7.717153131225636571e+02	2.569511502461957475e-02
7.761760952793414390e+02	2.574009197427635370e-02
7.806368774361193346e+02	2.578685270193091864e-02
7.850976595928971165e+02	2.583471450514541329e-02
7.895584417496748983e+02	2.588369864196104694e-02
7.940192239064527939e+02	2.593389847598897777e-02
7.984800060632305758e+02	2.598463489384417527e-02
8.029407882200084714e+02	2.603586089080634283e-02
8.074015703767862533e+02	2.608757665320651439e-02
8.118623525335640352e+02	2.613980598758009963e-02
8.163231346903419308e+02	2.619280850732805602e-02
8.207839168471197127e+02	2.624632940872212092e-02
8.252446990038974945e+02	2.630007249798576099e-02
8.297054811606753901e+02	2.635422369345607335e-02
8.341662633174531720e+02	2.640833515830180722e-02
8.386270454742309539e+02	2.646262197330604554e-02
8.430878276310088495e+02	2.651701665795050400e-02
8.475486097877866314e+02	2.657127710832112716e-02
8.520093919445645270e+02	2.662563961557831357e-02
8.564701741013423089e+02	2.667998142707795825e-02
8.609309562581200908e+02	2.673443590824919197e-02
8.653917384148979863e+02	2.678914457506894817e-02
8.698525205716757682e+02	2.684405463070057077e-02
8.743133027284536638e+02	2.689894679780801753e-02
8.787740848852314457e+02	2.695385346898001092e-02
8.832348670420092276e+02	2.700887733979214292e-02
8.876956491987871232e+02	2.706436718312672796e-02
8.921564313555649051e+02	2.712037764255973218e-02
8.966172135123426870e+02	2.717681479798951527e-02
9.010779956691205825e+02	2.723384793758284669e-02
9.055387778258983644e+02	2.729120830881240356e-02
9.099995599826761463e+02	2.734891739825377407e-02
9.144603421394540419e+02	2.740679112598670350e-02
9.189211242962318238e+02	2.746478597727624454e-02
9.233819064530097194e+02	2.752288473642153926e-02
9.278426886097875013e+02	2.758104780068344752e-02
9.323034707665652832e+02	2.763913594533196072e-02
9.367642529233431787e+02	2.769724082967219350e-02
9.412250350801209606e+02	2.775520252230912616e-02
9.456858172368988562e+02	2.781284005736344572e-02
9.501465993936766381e+02	2.787038894012197274e-02
9.546073815504544200e+02	2.792764116539991556e-02
9.590681637072323156e+02	2.798451729862247092e-02
9.635289458640100975e+02	2.804119678561329404e-02
9.679897280207878794e+02	2.809755703414163613e-02
9.724505101775657749e+02	2.815381236430387554e-02
9.769112923343435568e+02	2.821009970740777362e-02
9.813720744911213387e+02	2.826628566107268134e-02
9.858328566478992343e+02	2.832268053070234951e-02
