Tau Allanstd
9.088214932126701839e+00	4.707064540914328993e-02
1.211761990950226853e+01	4.434638433133242935e-02
1.514702488687783521e+01	4.225240225627293483e-02
1.817642986425340368e+01	4.157228270615995896e-02
2.120583484162897037e+01	4.209303818715049578e-02
2.423523981900453705e+01	4.348449398289449402e-02
2.726464479638010374e+01	4.526656448042586794e-02
3.029404977375567043e+01	4.740431717745667572e-02
3.332345475113123712e+01	4.974824591351543340e-02
3.635285972850680736e+01	5.219700254064671419e-02
3.938226470588237049e+01	5.471359774790648250e-02
4.241166968325794073e+01	5.723031853923662288e-02
4.544107466063350387e+01	5.974329772430025248e-02
4.847047963800907411e+01	6.219949337543464324e-02
5.149988461538464435e+01	6.462332111524848877e-02
5.452928959276020748e+01	6.699127493967783897e-02
5.755869457013577772e+01	6.930815606806488283e-02
6.058809954751134086e+01	7.153476836521241444e-02
6.361750452488691110e+01	7.369203872680894774e-02
6.664690950226247423e+01	7.578731608435444744e-02
6.967631447963803737e+01	7.780279696839988157e-02
7.270571945701361471e+01	7.974959029752512474e-02
7.573512443438917785e+01	8.160382790172310274e-02
7.876452941176474098e+01	8.338081925014328988e-02
8.179393438914031833e+01	8.508217938589732188e-02
8.482333936651588147e+01	8.669874419860983117e-02
8.785274434389144460e+01	8.823797057348470307e-02
9.088214932126700774e+01	8.968339035309741414e-02
9.391155429864258508e+01	9.105063597167127598e-02
9.694095927601814822e+01	9.231936705364057749e-02
9.997036425339371135e+01	9.349897822426479765e-02
1.029997692307692887e+02	9.458645286328543067e-02
1.060291742081448518e+02	9.557369330484494219e-02
1.090585791855204150e+02	9.646412505827331452e-02
1.120879841628959781e+02	9.724353512890493434e-02
1.151173891402715554e+02	9.793201732165592033e-02
1.181467941176471186e+02	9.851321887220906848e-02
1.211761990950226817e+02	9.900068867822242602e-02
1.242056040723982591e+02	9.938560429976865673e-02
1.272350090497738222e+02	9.967059345149131833e-02
1.302644140271493995e+02	9.985965349532253954e-02
1.332938190045249485e+02	9.994442769625797029e-02
1.363232239819005258e+02	9.993851025692133960e-02
1.393526289592760747e+02	9.982994954558169209e-02
1.423820339366516521e+02	9.963692354341467661e-02
1.454114389140272294e+02	9.934884872767872632e-02
1.484408438914027784e+02	9.897367377754377749e-02
1.514702488687783557e+02	9.851534080665112769e-02
1.544996538461539330e+02	9.796749589610173614e-02
1.575290588235294820e+02	9.734684369671779691e-02
1.605584638009050593e+02	9.664528571390647305e-02
1.635878687782806367e+02	9.587388723046726124e-02
1.666172737556561856e+02	9.502831505962984482e-02
1.696466787330317629e+02	9.411466846738958392e-02
1.726760837104073403e+02	9.313573607767453022e-02
1.757054886877828892e+02	9.208926514360682436e-02
1.787348936651584665e+02	9.098920307750096859e-02
1.817642986425340155e+02	8.982723561459400596e-02
1.847937036199095928e+02	8.861824242311205913e-02
1.878231085972851702e+02	8.735439403444446305e-02
1.908525135746607191e+02	8.604647601776116428e-02
1.938819185520362964e+02	8.469810255555844380e-02
1.969113235294118738e+02	8.330947780407128855e-02
1.999407285067874227e+02	8.189713985046775946e-02
2.029701334841630000e+02	8.045049630363713955e-02
2.059995384615385774e+02	7.898547976066072618e-02
2.090289434389141263e+02	7.749412666752571177e-02
2.120583484162897037e+02	7.598946000638713560e-02
2.150877533936652526e+02	7.447119124673709512e-02
2.181171583710408299e+02	7.294182132031455656e-02
2.211465633484164073e+02	7.140839072771795748e-02
2.241759683257919562e+02	6.986918485783569222e-02
2.272053733031675335e+02	6.833670211097508940e-02
2.302347782805431109e+02	6.680664744922010234e-02
2.332641832579186598e+02	6.528797644696951452e-02
2.362935882352942372e+02	6.378072753119688743e-02
2.393229932126698145e+02	6.229085575709357447e-02
2.423523981900453634e+02	6.082203948080980999e-02
2.453818031674209408e+02	5.937422761047669167e-02
2.484112081447965181e+02	5.795834916568300826e-02
2.514406131221720671e+02	5.656959452333142069e-02
2.544700180995476444e+02	5.521874626518274293e-02
2.574994230769232217e+02	5.390215332275626742e-02
2.605288280542987991e+02	5.262492895307463447e-02
2.635582330316743196e+02	5.138820937289951402e-02
2.665876380090498969e+02	5.019293432909342767e-02
2.696170429864254743e+02	4.904608145283255449e-02
2.726464479638010516e+02	4.794409061097075486e-02
2.756758529411766290e+02	4.689148952335349396e-02
2.787052579185521495e+02	4.588698630496623049e-02
2.817346628959277268e+02	4.493341103566756561e-02
2.847640678733033042e+02	4.402946193251854740e-02
2.877934728506788815e+02	4.317570741043216115e-02
2.908228778280544589e+02	4.237220259288890234e-02
2.938522828054300362e+02	4.161723978054678724e-02
2.968816877828055567e+02	4.091192201863903116e-02
2.999110927601811341e+02	4.025433228551553166e-02
3.029404977375567114e+02	3.964304973678163535e-02
