   DATE        X           sigma      Y         sigma 
50512.2510      0.148      0.093     -0.329      0.090 
50519.2510      0.004      0.069      0.004      0.063 
50525.1030      0.100      0.264     -0.364      0.256 
50526.2520      0.021      0.062     -0.171      0.056 
50527.2720      0.133      0.069     -0.090      0.062 
50531.9980      0.128      0.088     -0.118      0.065 
50533.2510     -0.046      0.068     -0.064      0.047 
50539.1710      0.100      0.021     -0.228      0.020 
50540.2520     -0.011      0.073     -0.144      0.066 
50541.2720      0.107      0.076     -0.189      0.069 
50546.0000     -0.064      0.094      0.061      0.077 
50547.2500     -0.071      0.057      0.136      0.052 
50554.2520     -0.282      0.063     -0.069      0.055 
50555.2710      0.131      0.090      0.081      0.104 
50560.0840     -0.290      0.099      0.001      0.076 
50561.2500      0.061      0.100      0.076      0.083 
50568.2520     -0.086      0.081     -0.115      0.069 
50569.2710     -0.235      0.111     -0.135      0.095 
50574.0000     -0.200      0.093     -0.156      0.094 
50575.2510     -0.018      0.089      0.040      0.076 
50582.2520     -0.292      0.071     -0.205      0.065 
50583.2710      0.083      0.065      0.041      0.060 
50588.0840     -0.076      0.028     -0.226      0.023 
50589.2510     -0.184      0.047     -0.070      0.051 
50596.2520     -0.100      0.075     -0.207      0.082 
50601.9990     -0.249      0.114     -0.361      0.114 
50603.2500     -0.239      0.051      0.112      0.052 
50610.2520      0.062      0.114      0.183      0.110 
50616.0860     -0.052      0.153     -0.477      0.148 
50617.2520      0.057      0.071      0.032      0.048 
50624.2520      0.269      0.089      0.053      0.094 
50631.2500     -0.069      0.078      0.060      0.067 
50631.7540     -0.203      0.030     -0.300      0.043 
50638.2520     -0.092      0.078      0.228      0.084 
50639.2710     -0.355      0.118     -0.093      0.097 
50644.0000     -0.186      0.103      0.015      0.112 
50645.2510     -0.127      0.064      0.063      0.047 
50652.2520      0.090      0.124      0.122      0.129 
50653.2710      0.439      0.316     -0.229      0.217 
50654.3320     -0.416      0.026     -0.038      0.027 
50659.2510     -0.306      0.070     -0.002      0.049 
50665.1670     -0.258      0.101      0.270      0.087 
50666.2520      0.084      0.067      0.054      0.081 
50672.0000     -0.334      0.097      0.034      0.080 
50673.2510     -0.258      0.074     -0.076      0.055 
50680.2520     -0.402      0.077     -0.149      0.077 
50681.2710      0.056      0.154     -0.164      0.132 
50686.0820      0.105      0.161     -0.204      0.142 
50687.2500     -0.115      0.080      0.011      0.068 
50687.8370     -0.076      0.040      0.123      0.034 
50694.2520      0.323      0.069     -0.391      0.074 
50695.2720     -0.524      0.120      0.565      0.141 
50700.0910     -0.097      0.018     -0.043      0.023 
50701.2510      0.066      0.074      0.136      0.057 
50707.0000     -0.306      0.105     -0.285      0.093 
50708.2520      0.005      0.113      0.095      0.102 
50715.2500     -0.025      0.066      0.202      0.078 
50722.2520      0.068      0.102     -0.047      0.101 
50728.1680     -0.183      0.077      0.346      0.075 
50729.2500     -0.109      0.086      0.458      0.086 
50736.2520     -0.421      0.097      0.326      0.089 
50742.1680     -0.084      0.066      0.249      0.091 
50743.2500      0.027      0.054      0.283      0.052 
50749.0840     -0.023      0.096      0.047      0.092 
50750.2530     -0.055      0.072      0.214      0.074 
50751.2710     -0.152      0.100      0.299      0.097 
50752.1970     -0.582      0.232     -0.533      0.287 
50757.2500     -0.067      0.062      0.256      0.064 
50764.2520     -0.124      0.087      0.084      0.086 
50765.3360      0.018      0.242      0.179      0.183 
50770.0010     -0.054      0.062      0.149      0.052 
50771.2510      0.043      0.052      0.182      0.059 
50773.0850     -0.271      0.386      0.279      0.672 
50777.0000      0.111      0.078      0.196      0.073 
50778.2520     -0.034      0.066      0.094      0.061 
50785.2500     -0.050      0.108      0.021      0.123 
50786.2500     -0.392      0.379      0.781      0.339 
50791.0840     -0.074      0.091      0.260      0.108 
50792.2520      0.259      0.077      0.284      0.082 
50793.2720     -0.120      0.077      0.097      0.066 
50798.0000      0.027      0.072      0.075      0.070 
50799.2210      0.032      0.101      0.078      0.107 
50800.3390      0.011      0.012      0.065      0.014 
50805.0860      0.058      0.118     -0.153      0.095 
50806.1670     -0.166      0.075      0.209      0.076 
50813.1670      0.069      0.055      0.091      0.052 
50820.2510      0.146      0.068     -0.096      0.081 
50826.1700      0.000      0.069     -0.069      0.066 
50827.2510     -0.053      0.064      0.053      0.063 
50834.2520      0.074      0.057     -0.056      0.066 
50840.1680     -0.131      0.081      0.034      0.070 
50841.2510     -0.077      0.074     -0.113      0.075 
50843.0000      0.201      0.061     -0.108      0.064 
50846.9990      0.321      0.116      0.155      0.101 
50848.2520     -0.119      0.070      0.158      0.079 
50849.3360     -0.469      0.270     -0.091      0.263 
50854.0810     -0.017      0.018      0.153      0.020 
50855.2510     -0.019      0.067     -0.096      0.068 
50857.0000      0.130      0.068      0.231      0.075 
50862.2540     -0.095      0.057      0.076      0.052 
50868.1660      0.307      0.139     -0.095      0.182 
50869.2500      0.071      0.048      0.043      0.040 
50876.2520     -0.128      0.052     -0.019      0.056 
50883.2510      0.037      0.056      0.083      0.052 
50884.2730     -0.084      0.061      0.054      0.067 
50890.2530      0.048      0.072      0.146      0.073 
50896.0000     -0.125      0.075      0.167      0.064 
50897.2510      0.031      0.056     -0.049      0.039 
50898.2720      0.192      0.079     -0.021      0.084 
50904.2520      0.101      0.099     -0.301      0.104 
50905.9160      0.211      0.165     -0.124      0.205 
50911.2510      0.126      0.052     -0.016      0.044 
50912.2710      0.124      0.062      0.103      0.059 
50917.0000      0.094      0.086      0.008      0.063 
50918.2520      0.052      0.071     -0.030      0.064 
50919.3250      0.029      0.022     -0.060      0.020 
50924.0000     -0.282      0.236      0.270      0.230 
50925.2500      0.037      0.060     -0.215      0.065 
50926.2720     -0.027      0.053      0.167      0.056 
50932.2530      0.034      0.094     -0.019      0.073 
50938.0000     -0.182      0.089      0.114      0.077 
50939.2510      0.130      0.049      0.056      0.044 
50940.2710     -0.033      0.057     -0.029      0.059 
50946.2530      0.103      0.056     -0.198      0.073 
50953.2510     -0.066      0.047     -0.018      0.046 
50954.2710      0.033      0.050     -0.170      0.058 
50960.2520      0.025      0.066     -0.020      0.068 
50967.2500      0.059      0.059      0.005      0.057 
50974.2520      0.133      0.057      0.010      0.068 
50980.0000      0.044      0.064     -0.200      0.075 
50981.2500      0.223      0.047     -0.232      0.050 
50982.2720     -0.074      0.036      0.070      0.033 
50986.9990     -0.211      0.195      0.845      0.230 
50988.2520      0.031      0.076     -0.176      0.080 
50989.3250      0.073      0.021     -0.037      0.025 
50994.1690      0.185      0.169     -0.406      0.213 
50995.2510      0.180      0.077     -0.046      0.057 
50996.2710     -0.317      0.080      0.042      0.066 
51002.2530      0.100      0.060      0.014      0.061 
51007.9580     -0.291      0.055     -0.033      0.064 
51009.2510     -0.043      0.057      0.137      0.054 
51010.2730     -0.094      0.051      0.000      0.038 
51015.1680      0.112      0.123     -0.657      0.153 
51016.2520      0.012      0.118     -0.007      0.096 
51023.2500     -0.119      0.081     -0.140      0.077 
51024.2690     -0.090      0.080     -0.233      0.092 
51030.2530     -0.157      0.080     -0.090      0.067 
51036.0860     -0.239      0.022     -0.121      0.023 
51037.2510     -0.175      0.074     -0.205      0.046 
51042.9990      0.054      0.213     -0.366      0.165 
51044.2530     -0.203      0.076     -0.129      0.064 
51050.0000     -0.180      0.091     -0.169      0.085 
51051.2500      0.023      0.065     -0.054      0.042 
51052.2710     -0.108      0.065     -0.213      0.059 
51058.2530      0.057      0.067     -0.102      0.059 
51065.2510      0.038      0.059     -0.053      0.038 
51072.2520      0.001      0.070     -0.104      0.060 
51073.7100     -0.062      0.221      0.231      0.286 
51079.2500     -0.189      0.053     -0.040      0.040 
51085.0000     -0.070      0.062      0.080      0.049 
51086.2530      0.028      0.067      0.187      0.065 
51088.0840     -0.100      0.021     -0.033      0.025 
51092.0010      0.057      0.072      0.045      0.058 
51093.2510      0.310      0.093     -0.267      0.067 
51094.2710     -0.197      0.045      0.070      0.056 
51099.0000     -0.226      0.125      0.206      0.110 
51100.2520      0.207      0.065     -0.058      0.067 
51107.2500      0.074      0.072      0.064      0.075 
51108.2710      0.193      0.074      0.070      0.073 
51114.2500      0.207      0.066      0.273      0.064 
51115.7110      0.075      0.077      0.188      0.119 
51120.0010     -0.282      0.148      0.138      0.120 
51121.2470     -0.171      0.102      0.135      0.099 
51122.2670     -0.142      0.056     -0.022      0.061 
51123.3540     -0.154      0.077      0.006      0.058 
51128.2500     -0.041      0.068      0.049      0.069 
51130.4570     -0.060      0.060      0.170      0.044 
51135.2480     -0.168      0.096      0.040      0.097 
51142.2500      0.103      0.056      0.327      0.061 
51149.2500     -0.148      0.052      0.106      0.060 
51155.0000     -0.171      0.068      0.232      0.077 
51156.2500     -0.043      0.053      0.244      0.060 
51157.7090     -0.221      0.248     -0.230      0.213 
51162.0300      0.090      0.132      1.083      0.176 
51163.2500      0.016      0.056      0.218      0.066 
51164.2700     -0.008      0.061      0.201      0.052 
51169.1660      0.045      0.018      0.049      0.016 
51170.2500     -0.020      0.076      0.188      0.094 
51176.1650     -0.174      0.085      0.136      0.081 
51177.2500      0.023      0.116     -0.043      0.141 
51184.2500      0.020      0.065      0.020      0.064 
51191.2490     -0.073      0.069      0.084      0.064 
51192.2700      0.005      0.079      0.216      0.085 
51198.2510     -0.128      0.051      0.152      0.053 
51205.2480     -0.048      0.093      0.161      0.078 
51206.2710     -0.131      0.096      0.054      0.099 
51207.0420      0.025      0.060      0.134      0.055 
51211.0010      0.264      0.234     -0.030      0.185 
51212.2510     -0.108      0.096      0.098      0.098 
51213.9990      0.716      0.295      0.303      0.354 
51218.0840      0.259      0.285      0.013      0.261 
51219.2500      0.022      0.080     -0.036      0.070 
51221.0010     -0.201      0.282     -0.369      0.207 
51224.9160     -0.059      0.214     -0.010      0.327 
51226.2510      0.114      0.060      0.136      0.063 
51228.0000     -0.050      0.104     -0.049      0.109 
51233.2500      0.173      0.086      0.123      0.069 
51240.2510     -0.165      0.075      0.215      0.067 
51246.0840      0.025      0.017      0.147      0.020 
51247.2470      0.068      0.054      0.120      0.055 
51248.2710     -0.108      0.052      0.163      0.057 
51253.0820      0.162      0.078      0.242      0.056 
51254.2500     -0.062      0.067      0.220      0.067 
51261.2480      0.122      0.060     -0.048      0.062 
51262.2670      0.205      0.076      0.143      0.077 
51268.2500      0.041      0.070     -0.069      0.065 
51275.2490      0.166      0.083      0.195      0.093 
51276.2700      0.183      0.068      0.096      0.086 
51282.2500     -0.092      0.081      0.132      0.070 
51284.0840      0.060      0.018      0.171      0.018 
51288.0840      0.200      0.059      0.007      0.060 
51289.2480      0.364      0.139      0.139      0.113 
51290.2700      0.181      0.060      0.081      0.073 
51295.0000      0.196      0.144      0.454      0.144 
51296.2510      0.021      0.095      0.016      0.071 
51297.2710      0.193      0.166      0.253      0.142 
51302.0830      0.295      0.058     -0.172      0.070 
51303.2490      0.169      0.066      0.028      0.062 
51304.2710      0.037      0.096      0.018      0.093 
51309.0850     -0.047      0.016     -0.035      0.015 
51310.2510     -0.047      0.072     -0.037      0.076 
51317.2460      0.085      0.084     -0.073      0.087 
51318.2710      0.150      0.145      0.152      0.123 
51324.2510      0.167      0.063      0.163      0.075 
51331.2480     -0.070      0.120      0.300      0.094 
51338.2510      0.358      0.086     -0.141      0.103 
51344.0820     -0.093      0.063      0.128      0.065 
51345.2500     -0.044      0.076      0.127      0.063 
51351.0860      0.103      0.021      0.072      0.018 
51352.2510     -0.026      0.065      0.073      0.078 
51358.0000     -0.157      0.170      0.633      0.179 
51359.2500     -0.061      0.100      0.204      0.084 
51360.2700     -0.021      0.071      0.153      0.067 
51366.2500      0.126      0.092     -0.112      0.096 
51373.2500      0.063      0.057      0.165      0.059 
51374.2700     -0.073      0.118      0.228      0.119 
51379.0810      0.123      0.096      0.126      0.092 
51380.2500      0.000      0.082      0.187      0.065 
51385.8420      0.303      0.352     -0.254      0.308 
51387.2490      0.133      0.083     -0.029      0.077 
51388.2700     -0.353      0.112     -0.176      0.108 
51393.0830      0.042      0.018      0.027      0.019 
51394.2510      0.061      0.072     -0.134      0.064 
51400.0830      0.123      0.126      0.125      0.108 
51401.2500      0.058      0.130      0.141      0.109 
51402.2700      0.268      0.119     -0.234      0.114 
51407.0000     -0.003      0.166     -0.042      0.113 
51408.2500      0.019      0.079      0.098      0.065 
51414.1650     -0.096      0.082      0.128      0.083 
51415.2500      0.266      0.057     -0.014      0.073 
51422.2500      0.085      0.070     -0.118      0.061 
51429.2490      0.160      0.072      0.180      0.077 
51436.2500      0.147      0.079     -0.283      0.075 
51442.0830      0.171      0.094     -0.122      0.068 
51443.2500      0.211      0.070      0.133      0.056 
51449.1680     -0.183      0.119     -0.129      0.153 
51450.2500      0.066      0.081     -0.091      0.077 
51456.1660      0.247      0.062      0.222      0.065 
51457.2500      0.068      0.069     -0.112      0.068 
51463.0000     -0.549      0.165     -0.585      0.131 
51464.2500      0.105      0.068      0.084      0.066 
51470.1650     -0.030      0.092     -0.289      0.100 
51471.2490      0.267      0.075     -0.151      0.074 
51473.0820      0.180      0.439      0.411      0.355 
51475.0860      0.055      0.828     -0.434      0.486 
51477.0840      0.151      0.086     -0.163      0.085 
51478.2510      0.105      0.080      0.114      0.077 
51484.0830      0.184      0.102      0.027      0.112 
51485.2500     -0.011      0.064     -0.041      0.066 
51486.2710      0.171      0.048     -0.009      0.054 
51487.2910      0.148      0.087      0.056      0.072 
51491.1250      0.082      0.083      0.073      0.123 
51492.2500      0.133      0.064     -0.016      0.065 
51493.2920      0.051      0.138      0.241      0.117 
51494.3340     -0.100      0.103     -0.032      0.110 
51498.0840      0.122      0.062      0.087      0.042 
51499.2500      0.046      0.063     -0.091      0.060 
51506.2500      0.332      0.069     -0.096      0.073 
51513.2480      0.056      0.070      0.027      0.072 
51519.0840      0.219      0.068     -0.004      0.086 
51520.2500      0.058      0.061      0.111      0.066 
51526.0000      0.258      0.097     -0.105      0.115 
51527.2490      0.207      0.054      0.090      0.051 
51528.2700      0.347      0.089     -0.140      0.101 
51533.0860      0.010      0.019     -0.128      0.016 
51534.2510      0.255      0.082     -0.205      0.084 
51541.2490      0.152      0.067      0.137      0.060 
51542.2700     -0.162      0.060      0.036      0.046 
51548.2500      0.068      0.081     -0.099      0.069 
51554.0830      0.250      0.085     -0.059      0.085 
51555.2500      0.089      0.063     -0.194      0.065 
51556.2710     -0.068      0.081      0.119      0.080 
51562.2500      0.115      0.074     -0.048      0.070 
51569.2490      0.174      0.068     -0.215      0.070 
51571.0000     -0.280      0.168      0.077      0.159 
51575.0720     -0.093      0.013     -0.060      0.013 
51576.2500      0.027      0.057     -0.062      0.067 
51578.0000     -0.051      0.067      0.002      0.080 
51582.0000     -0.499      0.263     -0.242      0.189 
51583.2500     -0.168      0.078     -0.165      0.076 
51585.0000     -0.128      0.118     -0.058      0.127 
51589.0830     -0.151      0.070      0.048      0.058 
51590.2500      0.007      0.068     -0.040      0.070 
51597.2500      0.022      0.080     -0.005      0.080 
51604.2510      0.024      0.074      0.000      0.063 
51611.2500     -0.028      0.092     -0.049      0.075 
51617.0800     -0.012      0.013      0.019      0.015 
51618.2500     -0.122      0.079      0.096      0.080 
51620.0000     -1.147      0.345     -0.006      0.192 
51625.2500      0.052      0.041      0.070      0.034 
51631.0840      0.206      0.102      0.215      0.078 
51632.2500      0.032      0.066      0.188      0.065 
51639.2510      0.016      0.105      0.125      0.105 
51646.2500      0.032      0.083     -0.050      0.073 
51653.2470      0.043      0.044      0.100      0.039 
51659.0840     -0.102      0.114     -0.096      0.130 
51660.2500     -0.048      0.074      0.138      0.061 
51667.2510      0.025      0.117      0.260      0.103 
51673.0830      0.121      0.086      0.162      0.117 
51674.2500     -0.121      0.067     -0.070      0.072 
51675.2670      0.108      0.136     -0.227      0.147 
51680.0000     -0.172      0.276      1.105      0.281 
51681.2500     -0.256      0.093     -0.038      0.093 
51687.0850      0.037      0.019      0.008      0.018 
51688.2510     -0.040      0.083     -0.070      0.081 
51695.2510      0.059      0.115     -0.143      0.110 
51702.2500     -0.046      0.069     -0.012      0.078 
51704.0000     -0.146      0.158      0.130      0.239 
51709.2500     -0.156      0.116     -0.100      0.127 
51715.0800     -0.142      0.111     -0.444      0.146 
51716.2500     -0.041      0.078      0.107      0.082 
51723.2460      0.079      0.055     -0.032      0.062 
51731.2500      0.054      0.103     -0.058      0.092 
51732.2870     -0.169      0.022      0.246      0.026 
51736.2280      0.045      0.055      0.105      0.060 
51737.2500     -0.138      0.083      0.068      0.081 
51738.2670      0.139      0.099      0.128      0.093 
51744.2510      0.001      0.067      0.176      0.059 
51750.0840      0.028      0.087      0.036      0.083 
51751.2500     -0.003      0.088     -0.141      0.081 
51758.2500     -0.019      0.108      0.120      0.118 
51764.0010     -0.311      0.398      0.456      0.248 
51765.2520      0.008      0.091      0.077      0.081 
51771.0840     -0.305      0.120      0.048      0.077 
51772.2510     -0.064      0.158      0.136      0.124 
51774.2480      0.005      0.164      0.409      0.242 
51778.2230      0.205      0.049      0.159      0.049 
51779.2500     -0.005      0.076      0.065      0.075 
51780.2720      0.116      0.064      0.006      0.059 
51786.2510     -0.357      0.117      0.359      0.131 
51787.3350     -0.095      0.122      0.476      0.172 
51792.0000      0.213      0.269     -0.033      0.180 
51793.2490     -0.444      0.159      0.210      0.190 
51800.2510      0.229      0.098      0.077      0.107 
51802.0770      0.245      0.138     -0.002      0.110 
51806.2270      0.046      0.053      0.168      0.050 
51807.2500      0.058      0.070      0.140      0.069 
51808.2660      0.115      0.079     -0.079      0.074 
51813.2250      0.107      0.111     -0.013      0.101 
51814.2510      0.214      0.080      0.095      0.076 
51820.1640     -0.371      0.109      0.633      0.130 
51821.2500      0.121      0.078      0.236      0.071 
51827.0840      0.648      0.257      0.226      0.246 
51828.2500      0.119      0.113      0.298      0.108 
51829.2700      0.328      0.081     -0.078      0.099 
51834.1640     -0.071      0.104     -0.105      0.106 
51835.2500      0.159      0.067      0.264      0.066 
51836.2670     -0.354      0.074      0.155      0.079 
51841.0830      0.053      0.020      0.210      0.020 
51842.2510     -0.068      0.073      0.185      0.074 
51843.2890     -1.559      0.435     -0.798      0.342 
51848.2270      0.240      0.064      0.136      0.053 
51849.2510     -0.030      0.076      0.155      0.080 
51850.2670      0.038      0.122      0.258      0.102 
51851.2870      0.213      0.104      0.056      0.100 
51856.2520      0.040      0.197     -0.177      0.227 
51862.0820      0.192      0.101     -0.426      0.095 
51863.2500     -0.090      0.085     -0.021      0.094 
51870.2500      0.131      0.079      0.008      0.077 
51876.2270      0.184      0.080      0.347      0.063 
51877.2500      0.321      0.083      0.118      0.084 
51883.0830      0.177      0.014      0.061      0.012 
51884.2510      0.209      0.087      0.043      0.072 
51886.0000      0.747      0.212      0.166      0.253 
51890.2280      0.488      0.106      0.020      0.092 
51891.2500      0.153      0.081      0.149      0.083 
51892.2660      0.298      0.064      0.170      0.071 
51897.0840      0.125      0.077      0.166      0.093 
51898.2500      0.212      0.065      0.003      0.063 
51906.2490      0.168      0.083     -0.090      0.086 
51912.2500      0.130      0.055     -0.016      0.055 
51918.0840      0.248      0.077     -0.096      0.083 
51919.2500      0.327      0.068     -0.099      0.063 
51920.2660      0.068      0.073     -0.218      0.083 
51926.2500      0.019      0.071     -0.238      0.053 
51932.2250      0.196      0.045     -0.067      0.048 
51933.2500      0.272      0.061     -0.129      0.064 
51934.2670      0.246      0.060     -0.231      0.064 
51939.0830      0.096      0.015     -0.077      0.015 
51940.2500      0.250      0.065     -0.110      0.069 
51946.2250      0.265      0.072     -0.124      0.064 
51947.2500      0.246      0.084     -0.235      0.079 
51948.2670      0.362      0.054     -0.083      0.056 
51953.0810      0.227      0.067     -0.085      0.058 
51954.2500      0.176      0.072     -0.141      0.066 
51955.2680      0.089      0.171      0.145      0.207 
51960.0810      0.200      0.138      0.301      0.125 
51961.2510      0.388      0.059     -0.027      0.056 
51962.2660      0.306      0.054      0.018      0.051 
51967.1660     -0.178      0.205     -0.120      0.140 
51968.2460      0.051      0.066     -0.320      0.069 
51974.2250      0.164      0.041     -0.139      0.042 
51975.2480      0.191      0.078     -0.192      0.077 
51976.2680      0.160      0.060     -0.223      0.058 
51981.0810      0.164      0.016     -0.093      0.018 
51982.2460      0.071      0.067     -0.143      0.061 
51988.0840      0.279      0.062     -0.171      0.043 
51989.2460      0.033      0.113     -0.339      0.102 
51990.2660      0.300      0.057     -0.188      0.057 
51995.2240      0.090      0.066     -0.178      0.062 
51996.2480     -0.007      0.070     -0.086      0.067 
51997.2660      0.003      0.075      0.178      0.075 
52002.0830      0.214      0.092     -0.145      0.067 
52003.2480     -0.024      0.062     -0.180      0.062 
52004.2670      0.141      0.057     -0.134      0.059 
52009.1670      0.016      0.017     -0.067      0.016 
52010.2480     -0.013      0.061     -0.175      0.067 
52016.2270     -0.046      0.038     -0.117      0.035 
52017.2500      0.223      0.054     -0.307      0.052 
52018.2670     -0.005      0.054     -0.166      0.058 
52024.2500     -0.052      0.056     -0.153      0.054 
52031.2470      0.037      0.060     -0.147      0.060 
52032.2660      0.085      0.057     -0.268      0.057 
52037.2270     -0.638      0.121      0.145      0.133 
52038.2470     -0.222      0.051     -0.381      0.058 
52039.2720     -0.106      0.022     -0.214      0.020 
52044.2270      0.045      0.069     -0.089      0.057 
52045.2480      0.004      0.069     -0.406      0.081 
52046.2650     -0.054      0.047     -0.319      0.050 
52048.0820     -0.235      0.254      0.099      0.248 
52051.2250     -0.250      0.068      0.024      0.062 
52052.2460     -0.242      0.058     -0.086      0.063 
52054.0780      0.156      0.085      0.144      0.090 
52059.2490     -0.136      0.061     -0.155      0.069 
52060.2660     -0.262      0.073     -0.137      0.075 
52065.0820     -0.147      0.082     -0.147      0.085 
52066.2480     -0.143      0.059     -0.321      0.065 
52067.2850      0.125      0.300      0.211      0.390 
52072.2270     -0.119      0.065     -0.176      0.055 
52073.2480     -0.220      0.074     -0.236      0.082 
52074.2660     -0.170      0.057     -0.283      0.067 
52078.9980     -0.591      0.130      0.085      0.144 
52080.2480     -0.185      0.081      0.081      0.088 
52081.2660      0.204      0.054      0.187      0.054 
52086.2250     -0.280      0.098     -0.052      0.082 
52087.2470     -0.288      0.077     -0.005      0.077 
52088.2670      0.066      0.068      0.068      0.075 
52093.2480     -0.015      0.076     -0.073      0.068 
52094.2670     -0.130      0.082     -0.178      0.066 
52096.0810     -0.194      0.019     -0.137      0.017 
52100.2250      0.024      0.053     -0.211      0.049 
52101.2480     -0.309      0.071      0.063      0.069 
52102.2660     -0.114      0.067     -0.082      0.070 
52107.2270     -0.078      0.181     -0.002      0.143 
52108.2480     -0.268      0.085     -0.006      0.075 
52109.2670     -0.325      0.071      0.106      0.066 
52114.0800      0.072      0.092      0.212      0.070 
52115.2510     -0.144      0.097     -0.127      0.083 
52116.2640     -0.304      0.080     -0.130      0.074 
52122.2490     -0.112      0.069      0.035      0.064 
52123.2660     -0.325      0.070      0.162      0.069 
52128.0810     -0.051      0.098      0.220      0.068 
52129.2500     -0.263      0.081      0.040      0.075 
52130.2670     -0.165      0.067     -0.037      0.066 
52135.2250     -0.030      0.182      0.561      0.122 
52136.2490     -0.120      0.056      0.046      0.048 
52137.2680     -0.003      0.060      0.084      0.068 
52142.2270     -0.311      0.070      0.664      0.072 
52143.2500     -0.385      0.068      0.173      0.058 
52144.2660     -0.211      0.062     -0.144      0.056 
52149.2250     -0.098      0.058      0.094      0.052 
52150.2500     -0.242      0.052      0.102      0.047 
52151.2680     -0.016      0.058      0.084      0.069 
52155.9980      0.579      0.214      0.627      0.151 
52157.2500     -0.228      0.068      0.111      0.061 
52158.2680     -0.122      0.065      0.309      0.062 
52163.2260     -0.148      0.047      0.188      0.048 
52164.2500     -0.019      0.062     -0.241      0.064 
52165.2660     -0.141      0.065      0.181      0.072 
52171.2500     -0.215      0.067     -0.084      0.064 
52172.2670      0.032      0.050      0.468      0.052 
52177.0810      0.096      0.105      0.003      0.073 
52178.2500     -0.067      0.060     -0.247      0.068 
52179.2680      0.084      0.054      0.239      0.064 
52184.0820      0.179      0.079      0.019      0.078 
52185.2490     -0.025      0.056     -0.027      0.053 
52186.2680      0.031      0.068     -0.055      0.071 
52192.2490     -0.117      0.076      0.160      0.085 
52193.2890     -0.111      0.141      0.394      0.206 
52198.1660      0.112      0.060      0.221      0.069 
52199.2500     -0.060      0.072      0.329      0.072 
52200.2680      0.054      0.069     -0.200      0.088 
52201.2890     -0.490      0.148      0.928      0.147 
52205.2260      0.324      0.075      0.285      0.060 
52206.2500     -0.031      0.061      0.102      0.067 
52207.2660      0.109      0.065      0.259      0.063 
52212.0830      0.113      0.018      0.177      0.019 
52213.2480      0.407      0.132     -0.230      0.115 
52214.2660      0.038      0.098     -0.128      0.110 
52219.2250      0.130      0.068      0.317      0.061 
52220.2490      0.146      0.067     -0.003      0.069 
52221.2700      0.278      0.060      0.288      0.055 
52226.1370      0.397      0.127      0.105      0.230 
52227.2400     -0.163      0.068      0.174      0.073 
52228.2680      0.084      0.065      0.060      0.068 
52234.2500      0.001      0.056      0.137      0.062 
52240.0840      0.171      0.570      0.983      0.592 
52241.2500      0.219      0.086      0.137      0.084 
52242.2680      0.112      0.060      0.107      0.064 
52247.2260      0.186      0.037      0.160      0.034 
52248.2500      0.411      0.076      0.020      0.083 
52249.2660      0.110      0.063      0.225      0.051 
52254.0000     -0.040      0.176      1.076      0.212 
52255.2500      0.002      0.065      0.201      0.073 
52257.0800      0.126      0.072      0.181      0.080 
52262.2500      0.331      0.058     -0.080      0.054 
52263.2680      0.030      0.057      0.229      0.046 
52271.2510      0.193      0.044      0.021      0.044 
52278.2710      0.080      0.078     -0.066      0.084 
52282.2050      0.238      0.096      0.250      0.098 
52285.2710      0.243      0.063      0.008      0.061 
52289.2050      0.267      0.053     -0.178      0.051 
52291.2500      0.272      0.018     -0.062      0.025 
52292.2710      0.178      0.081     -0.197      0.072 
52297.2050      0.328      0.039      0.039      0.038 
52299.2700      0.096      0.056     -0.152      0.055 
52303.2040      0.214      0.067     -0.067      0.060 
52304.2260      0.130      0.066     -0.204      0.072 
52306.2470      0.271      0.045      0.189      0.050 
52310.0000      1.349      0.842     -0.303      0.492 
52312.2460      1.052      0.313      0.298      0.318 
52313.2700      0.153      0.071     -0.145      0.072 
52317.0810     -0.061      0.163     -0.599      0.198 
52318.2270      0.012      0.076     -0.063      0.083 
52320.2710      0.243      0.066     -0.210      0.061 
52325.2050      0.208      0.049     -0.161      0.047 
52327.2710      0.184      0.084     -0.146      0.093 
52331.2030      0.272      0.054     -0.117      0.049 
52334.2710      0.124      0.071     -0.128      0.070 
52338.2040      0.313      0.048     -0.103      0.044 
52339.2230      0.088      0.054     -0.134      0.052 
52340.2460      0.090      0.017     -0.001      0.016 
52341.2710      0.312      0.058     -0.194      0.056 
52345.2040      0.336      0.032     -0.121      0.033 
52346.2290      0.118      0.047     -0.208      0.049 
52348.2710      0.226      0.055     -0.221      0.055 
52352.2050      0.273      0.059     -0.017      0.056 
52354.2500     -0.150      1.097     -0.522      1.344 
52355.2710      0.141      0.056     -0.129      0.053 
52359.2030      0.211      0.047     -0.118      0.044 
52360.2510      0.209      0.102      0.315      0.151 
52361.2710      0.215      0.075     -0.161      0.086 
52367.2070      0.443      0.056     -0.008      0.059 
52368.2430      0.400      0.050     -0.140      0.051 
52369.2710      0.139      0.052     -0.178      0.050 
52373.2070     -0.048      0.044      0.019      0.050 
52374.2270      0.300      0.043     -0.309      0.050 
52376.2700      0.134      0.067     -0.155      0.077 
52380.2050      0.298      0.045      0.058      0.044 
52382.2510      0.604      0.312     -0.071      0.246 
52383.2700      0.097      0.059     -0.133      0.067 
52387.2040      0.090      0.045     -0.084      0.042 
52390.2700      0.251      0.087     -0.173      0.087 
52394.2070      0.100      0.058     -0.283      0.070 
52397.2710      0.019      0.077     -0.164      0.068 
